time,x,y,z
41.50,264090.70,309434.79,752.54
41.60,264090.28,309435.37,752.89
41.70,264089.85,309435.94,753.24
41.80,264089.42,309436.50,753.61
41.90,264088.99,309437.05,753.98
42.00,264088.56,309437.59,754.36
42.10,264088.13,309438.14,754.73
42.20,264087.70,309438.70,755.10
42.30,264087.28,309439.27,755.48
42.40,264086.84,309439.83,755.89
42.50,264086.41,309440.40,756.28
42.60,264085.96,309440.97,756.65
42.70,264085.49,309441.53,757.01
42.80,264085.02,309442.09,757.38
42.90,264084.55,309442.62,757.77
43.00,264084.08,309443.17,758.16
43.10,264083.63,309443.73,758.58
0.10,264299.99,309370.00,741.20
0.20,264299.96,309370.01,741.19
0.30,264299.95,309370.01,741.19
0.40,264299.94,309370.02,741.19
0.50,264299.93,309370.02,741.17
0.60,264299.94,309370.04,741.14
0.70,264299.97,309370.07,741.10
0.80,264299.99,309370.11,741.05
0.90,264299.99,309370.15,741.01
1.00,264300.00,309370.21,740.97
1.10,264300.04,309370.30,740.94
1.20,264300.11,309370.37,740.91
1.30,264300.19,309370.43,740.90
1.40,264300.28,309370.49,740.90
1.50,264300.39,309370.58,740.89
1.60,264300.50,309370.68,740.89
1.70,264300.61,309370.78,740.88
1.80,264300.74,309370.89,740.90
1.90,264300.86,309371.00,740.92
2.00,264300.97,309371.11,740.94
2.10,264301.07,309371.21,740.96
2.20,264301.14,309371.29,741.01
2.30,264301.21,309371.35,741.06
2.40,264301.27,309371.39,741.10
2.50,264301.32,309371.40,741.17
2.60,264301.35,309371.41,741.25
2.70,264301.35,309371.42,741.34
2.80,264301.36,309371.39,741.42
2.90,264301.36,309371.37,741.52
3.00,264301.37,309371.34,741.63
3.10,264301.39,309371.29,741.75
3.20,264301.41,309371.22,741.86
3.30,264301.42,309371.15,741.97
3.40,264301.41,309371.08,742.08
3.50,264301.39,309371.00,742.20
3.60,264301.39,309370.93,742.35
3.70,264301.38,309370.84,742.50
3.80,264301.37,309370.74,742.67
3.90,264301.36,309370.65,742.84
4.00,264301.35,309370.55,743.04
4.10,264301.35,309370.47,743.24
4.20,264301.37,309370.40,743.42
4.30,264301.41,309370.32,743.59
4.40,264301.44,309370.22,743.76
4.50,264301.44,309370.11,743.92
4.60,264301.44,309369.99,744.06
4.70,264301.42,309369.90,744.19
4.80,264301.42,309369.80,744.31
4.90,264301.42,309369.71,744.43
5.00,264301.40,309369.62,744.55
5.10,264301.39,309369.55,744.67
5.20,264301.39,309369.49,744.78
5.30,264301.41,309369.44,744.92
5.40,264301.43,309369.36,745.07
5.50,264301.45,309369.26,745.23
5.60,264301.48,309369.16,745.38
5.70,264301.51,309369.08,745.50
5.80,264301.55,309368.99,745.60
5.90,264301.58,309368.92,745.71
6.00,264301.61,309368.87,745.82
6.10,264301.62,309368.85,745.95
6.20,264301.62,309368.84,746.08
6.30,264301.62,309368.83,746.19
6.40,264301.61,309368.82,746.30
6.50,264301.62,309368.81,746.41
6.60,264301.64,309368.78,746.51
6.70,264301.66,309368.74,746.63
6.80,264301.68,309368.70,746.75
6.90,264301.69,309368.68,746.85
7.00,264301.70,309368.68,746.94
7.10,264301.71,309368.69,747.02
7.20,264301.72,309368.70,747.13
7.30,264301.72,309368.70,747.24
7.40,264301.72,309368.71,747.34
7.50,264301.72,309368.72,747.46
7.60,264301.73,309368.74,747.57
7.70,264301.76,309368.74,747.67
7.80,264301.80,309368.76,747.76
7.90,264301.85,309368.78,747.83
8.00,264301.90,309368.79,747.88
8.10,264301.95,309368.79,747.92
8.20,264302.01,309368.77,747.96
8.30,264302.06,309368.74,748.02
8.40,264302.10,309368.70,748.06
8.50,264302.13,309368.65,748.09
8.60,264302.15,309368.59,748.10
8.70,264302.17,309368.51,748.10
8.80,264302.19,309368.41,748.11
8.90,264302.20,309368.32,748.14
9.00,264302.20,309368.25,748.17
9.10,264302.19,309368.18,748.20
9.20,264302.20,309368.12,748.24
9.30,264302.21,309368.05,748.27
9.40,264302.23,309367.97,748.31
9.50,264302.26,309367.88,748.34
9.60,264302.33,309367.78,748.36
9.70,264302.39,309367.68,748.36
9.80,264302.45,309367.57,748.37
9.90,264302.50,309367.44,748.37
10.00,264302.55,309367.29,748.37
10.10,264302.61,309367.15,748.38
10.20,264302.65,309367.03,748.38
10.30,264302.68,309366.94,748.39
10.40,264302.72,309366.85,748.41
10.50,264302.73,309366.74,748.46
10.60,264302.74,309366.64,748.52
10.70,264302.76,309366.56,748.60
10.80,264302.81,309366.48,748.70
10.90,264302.87,309366.41,748.81
11.00,264302.93,309366.35,748.92
11.10,264302.99,309366.26,749.03
11.20,264303.06,309366.15,749.14
11.30,264303.13,309366.01,749.27
11.40,264303.19,309365.85,749.40
11.50,264303.23,309365.66,749.54
11.60,264303.28,309365.45,749.67
11.70,264303.32,309365.24,749.80
11.80,264303.35,309365.01,749.93
11.90,264303.37,309364.78,750.05
12.00,264303.38,309364.54,750.19
12.10,264303.39,309364.29,750.34
12.20,264303.40,309364.02,750.47
12.30,264303.39,309363.73,750.61
12.40,264303.39,309363.43,750.74
12.50,264303.39,309363.13,750.86
12.60,264303.39,309362.81,750.98
12.70,264303.42,309362.49,751.11
12.80,264303.46,309362.14,751.22
12.90,264303.49,309361.78,751.33
13.00,264303.53,309361.43,751.44
13.10,264303.55,309361.08,751.56
13.20,264303.56,309360.71,751.68
13.30,264303.58,309360.34,751.82
13.40,264303.61,309359.96,751.96
13.50,264303.65,309359.59,752.11
13.60,264303.70,309359.21,752.25
13.70,264303.75,309358.83,752.40
13.80,264303.81,309358.44,752.55
13.90,264303.90,309358.05,752.67
14.00,264303.99,309357.67,752.77
14.10,264304.07,309357.30,752.87
14.20,264304.15,309356.93,752.99
14.30,264304.23,309356.56,753.12
14.40,264304.33,309356.19,753.23
14.50,264304.45,309355.80,753.31
14.60,264304.58,309355.41,753.38
14.70,264304.70,309355.00,753.45
14.80,264304.82,309354.59,753.52
14.90,264304.97,309354.18,753.60
15.00,264305.13,309353.75,753.68
15.10,264305.30,309353.32,753.75
15.20,264305.49,309352.90,753.80
15.30,264305.70,309352.46,753.83
15.40,264305.89,309352.01,753.85
15.50,264306.07,309351.54,753.89
15.60,264306.23,309351.06,753.94
15.70,264306.38,309350.58,754.00
15.80,264306.53,309350.07,754.06
15.90,264306.71,309349.55,754.11
16.00,264306.89,309349.02,754.15
16.10,264307.07,309348.47,754.17
16.20,264307.24,309347.89,754.17
16.30,264307.40,309347.29,754.14
16.40,264307.59,309346.70,754.11
16.50,264307.79,309346.13,754.10
16.60,264308.00,309345.57,754.09
16.70,264308.21,309345.02,754.06
16.80,264308.42,309344.48,754.03
16.90,264308.64,309343.93,753.99
17.00,264308.86,309343.38,753.94
17.10,264309.09,309342.82,753.87
17.20,264309.33,309342.26,753.81
17.30,264309.57,309341.70,753.77
17.40,264309.80,309341.14,753.73
17.50,264310.04,309340.56,753.68
17.60,264310.28,309339.99,753.63
17.70,264310.53,309339.45,753.58
