time,x,y,z
46.40,264265.12,309413.19,755.02
46.50,264265.16,309413.64,755.15
46.60,264265.21,309414.10,755.29
46.70,264265.26,309414.54,755.44
46.80,264265.31,309414.99,755.59
46.90,264265.36,309415.43,755.76
47.00,264265.41,309415.86,755.92
47.10,264265.45,309416.31,756.07
47.20,264265.50,309416.75,756.22
47.30,264265.56,309417.19,756.37
47.40,264265.62,309417.61,756.53
47.50,264265.68,309418.04,756.67
47.60,264265.74,309418.47,756.83
47.70,264265.80,309418.89,756.99
0.10,264300.00,309370.00,741.21
0.20,264300.00,309370.01,741.22
0.30,264299.98,309370.01,741.22
0.40,264299.96,309370.01,741.22
0.50,264299.95,309370.01,741.22
0.60,264299.93,309370.02,741.20
0.70,264299.91,309370.03,741.18
0.80,264299.89,309370.04,741.16
0.90,264299.85,309370.05,741.13
1.00,264299.81,309370.06,741.10
1.10,264299.77,309370.07,741.08
1.20,264299.74,309370.09,741.07
1.30,264299.71,309370.12,741.06
1.40,264299.67,309370.16,741.05
1.50,264299.63,309370.19,741.05
1.60,264299.57,309370.22,741.06
1.70,264299.51,309370.25,741.07
1.80,264299.45,309370.28,741.09
1.90,264299.40,309370.31,741.09
2.00,264299.34,309370.35,741.09
2.10,264299.29,309370.39,741.08
2.20,264299.23,309370.43,741.07
2.30,264299.17,309370.45,741.07
2.40,264299.11,309370.49,741.07
2.50,264299.06,309370.53,741.08
2.60,264299.01,309370.59,741.10
2.70,264298.95,309370.67,741.13
2.80,264298.89,309370.76,741.15
2.90,264298.85,309370.85,741.18
3.00,264298.81,309370.95,741.21
3.10,264298.77,309371.04,741.25
3.20,264298.73,309371.14,741.29
3.30,264298.69,309371.25,741.34
3.40,264298.66,309371.36,741.39
3.50,264298.63,309371.46,741.44
3.60,264298.60,309371.54,741.49
3.70,264298.57,309371.61,741.54
3.80,264298.54,309371.68,741.59
3.90,264298.51,309371.74,741.63
4.00,264298.50,309371.80,741.68
4.10,264298.48,309371.85,741.73
4.20,264298.45,309371.92,741.78
4.30,264298.42,309371.98,741.84
4.40,264298.39,309372.05,741.91
4.50,264298.34,309372.12,741.97
4.60,264298.29,309372.19,742.02
4.70,264298.23,309372.26,742.08
4.80,264298.17,309372.31,742.15
4.90,264298.11,309372.35,742.21
5.00,264298.05,309372.40,742.26
5.10,264297.96,309372.47,742.31
5.20,264297.85,309372.53,742.34
5.30,264297.74,309372.59,742.39
5.40,264297.63,309372.65,742.45
5.50,264297.53,309372.72,742.51
5.60,264297.44,309372.78,742.58
5.70,264297.34,309372.84,742.65
5.80,264297.25,309372.91,742.70
5.90,264297.15,309372.97,742.75
6.00,264297.06,309373.05,742.81
6.10,264296.98,309373.14,742.86
6.20,264296.90,309373.24,742.91
6.30,264296.81,309373.33,742.95
6.40,264296.72,309373.42,742.98
6.50,264296.64,309373.51,743.00
6.60,264296.57,309373.61,743.02
6.70,264296.52,309373.72,743.06
6.80,264296.48,309373.82,743.09
6.90,264296.45,309373.93,743.10
7.00,264296.41,309374.03,743.09
7.10,264296.37,309374.14,743.09
7.20,264296.33,309374.26,743.08
7.30,264296.29,309374.37,743.06
7.40,264296.24,309374.48,743.04
7.50,264296.19,309374.60,743.02
7.60,264296.15,309374.72,742.99
7.70,264296.10,309374.84,742.95
7.80,264296.08,309374.94,742.91
7.90,264296.06,309375.03,742.86
8.00,264296.04,309375.11,742.81
8.10,264296.01,309375.19,742.75
8.20,264295.98,309375.26,742.71
8.30,264295.95,309375.31,742.68
8.40,264295.91,309375.35,742.65
8.50,264295.87,309375.41,742.61
8.60,264295.83,309375.47,742.56
8.70,264295.79,309375.53,742.51
8.80,264295.75,309375.58,742.46
8.90,264295.71,309375.64,742.41
9.00,264295.66,309375.70,742.37
9.10,264295.60,309375.77,742.32
9.20,264295.55,309375.84,742.26
9.30,264295.50,309375.91,742.20
9.40,264295.44,309375.98,742.14
9.50,264295.37,309376.05,742.08
9.60,264295.32,309376.11,742.03
9.70,264295.28,309376.18,741.98
9.80,264295.24,309376.26,741.92
9.90,264295.21,309376.34,741.86
10.00,264295.18,309376.43,741.80
10.10,264295.16,309376.52,741.74
10.20,264295.14,309376.62,741.68
10.30,264295.11,309376.72,741.61
10.40,264295.09,309376.82,741.56
10.50,264295.07,309376.91,741.51
10.60,264295.05,309377.00,741.48
10.70,264295.02,309377.11,741.46
10.80,264294.99,309377.23,741.45
10.90,264294.97,309377.34,741.43
11.00,264294.97,309377.46,741.40
11.10,264294.97,309377.57,741.38
11.20,264294.96,309377.67,741.35
11.30,264294.97,309377.78,741.33
11.40,264294.97,309377.89,741.31
11.50,264294.96,309378.02,741.29
11.60,264294.94,309378.14,741.26
11.70,264294.91,309378.26,741.24
11.80,264294.87,309378.38,741.22
11.90,264294.83,309378.49,741.19
12.00,264294.77,309378.62,741.15
12.10,264294.71,309378.76,741.10
12.20,264294.64,309378.92,741.06
12.30,264294.57,309379.07,741.02
12.40,264294.49,309379.23,740.99
12.50,264294.40,309379.40,740.96
12.60,264294.31,309379.57,740.94
12.70,264294.22,309379.76,740.91
12.80,264294.13,309379.94,740.89
12.90,264294.04,309380.14,740.87
13.00,264293.95,309380.35,740.85
13.10,264293.86,309380.56,740.83
13.20,264293.78,309380.78,740.81
13.30,264293.72,309381.01,740.79
13.40,264293.65,309381.22,740.77
13.50,264293.59,309381.43,740.74
13.60,264293.54,309381.64,740.72
13.70,264293.49,309381.85,740.69
13.80,264293.43,309382.08,740.66
13.90,264293.38,309382.32,740.61
14.00,264293.32,309382.56,740.56
14.10,264293.27,309382.81,740.51
14.20,264293.21,309383.05,740.46
14.30,264293.16,309383.30,740.40
14.40,264293.10,309383.55,740.35
14.50,264293.04,309383.81,740.30
