episode,return,length,timesteps
0,-2.99379301071167,1654,1654
1,-4.275698184967041,1547,3201
2,-23.685518264770508,1480,4681
3,-0.4497997462749481,100,4781
4,9.276129722595215,766,5547
5,-0.4098889231681824,136,5683
6,-0.334348201751709,412,6095
7,-0.1427062451839447,174,6269
8,-19.219804763793945,1754,8023
9,-7.410346984863281,972,8995
