0.10,264000.01,309500.00,594.40
0.20,264000.02,309500.01,594.41
0.30,264000.04,309500.01,594.42
0.40,264000.07,309500.00,594.44
0.50,264000.09,309499.98,594.46
0.60,264000.11,309499.95,594.47
0.70,264000.12,309499.91,594.48
0.80,264000.13,309499.88,594.49
0.90,264000.14,309499.86,594.51
1.00,264000.15,309499.84,594.52
1.10,264000.17,309499.82,594.54
1.20,264000.19,309499.80,594.56
1.30,264000.21,309499.79,594.58
1.40,264000.22,309499.78,594.60
1.50,264000.23,309499.77,594.61
1.60,264000.24,309499.75,594.62
1.70,264000.24,309499.73,594.61
1.80,264000.25,309499.71,594.60
1.90,264000.26,309499.68,594.58
2.00,264000.27,309499.66,594.56
2.10,264000.27,309499.63,594.52
2.20,264000.27,309499.62,594.47
2.30,264000.27,309499.62,594.41
2.40,264000.26,309499.59,594.36
2.50,264000.25,309499.57,594.31
2.60,264000.25,309499.53,594.27
2.70,264000.25,309499.50,594.24
2.80,264000.24,309499.48,594.22
2.90,264000.24,309499.46,594.19
3.00,264000.23,309499.43,594.15
3.10,264000.21,309499.40,594.12
3.20,264000.20,309499.34,594.08
3.30,264000.18,309499.27,594.06
3.40,264000.16,309499.18,594.03
3.50,264000.15,309499.10,594.01
3.60,264000.13,309499.01,593.99
3.70,264000.12,309498.93,593.97
3.80,264000.12,309498.85,593.95
3.90,264000.11,309498.77,593.93
4.00,264000.10,309498.70,593.90
4.10,264000.09,309498.61,593.87
4.20,264000.08,309498.52,593.84
4.30,264000.06,309498.42,593.80
4.40,264000.05,309498.30,593.76
4.50,264000.03,309498.18,593.72
4.60,264000.02,309498.06,593.69
4.70,264000.00,309497.94,593.65
4.80,264000.00,309497.81,593.60
4.90,264000.01,309497.69,593.56
5.00,264000.02,309497.57,593.52
5.10,264000.02,309497.45,593.48
5.20,264000.02,309497.32,593.42
5.30,264000.02,309497.20,593.35
5.40,264000.01,309497.07,593.28
5.50,263999.99,309496.94,593.20
5.60,263999.97,309496.81,593.14
5.70,263999.95,309496.67,593.08
5.80,263999.92,309496.54,593.03
5.90,263999.90,309496.41,592.98
6.00,263999.87,309496.28,592.93
6.10,263999.83,309496.14,592.89
6.20,263999.78,309495.99,592.84
6.30,263999.73,309495.84,592.79
6.40,263999.67,309495.69,592.74
6.50,263999.60,309495.54,592.70
6.60,263999.53,309495.39,592.67
6.70,263999.45,309495.23,592.63
6.80,263999.37,309495.08,592.58
6.90,263999.29,309494.93,592.52
7.00,263999.20,309494.76,592.44
7.10,263999.13,309494.59,592.36
7.20,263999.05,309494.42,592.28
7.30,263998.96,309494.26,592.18
7.40,263998.86,309494.10,592.09
7.50,263998.75,309493.94,592.00
7.60,263998.64,309493.79,591.92
7.70,263998.51,309493.64,591.85
7.80,263998.37,309493.51,591.76
7.90,263998.22,309493.37,591.69
8.00,263998.08,309493.23,591.62
8.10,263997.92,309493.08,591.55
8.20,263997.77,309492.92,591.49
8.30,263997.62,309492.75,591.44
8.40,263997.48,309492.58,591.38
8.50,263997.33,309492.39,591.32
8.60,263997.17,309492.19,591.26
8.70,263997.02,309491.98,591.20
8.80,263996.87,309491.76,591.15
8.90,263996.72,309491.54,591.10
9.00,263996.58,309491.31,591.04
9.10,263996.44,309491.08,590.99
9.20,263996.27,309490.85,590.93
9.30,263996.11,309490.60,590.88
9.40,263995.95,309490.36,590.81
9.50,263995.81,309490.13,590.75
9.60,263995.66,309489.92,590.68
9.70,263995.49,309489.70,590.62
9.80,263995.32,309489.49,590.56
9.90,263995.15,309489.28,590.49
10.00,263994.97,309489.09,590.42
10.10,263994.80,309488.89,590.34
10.20,263994.63,309488.69,590.26
10.30,263994.44,309488.49,590.18
10.40,263994.25,309488.28,590.10
10.50,263994.06,309488.07,590.01
10.60,263993.87,309487.86,589.92
10.70,263993.69,309487.66,589.83
10.80,263993.51,309487.45,589.74
10.90,263993.34,309487.25,589.64
11.00,263993.17,309487.06,589.54
11.10,263993.00,309486.87,589.43
11.20,263992.83,309486.68,589.33
11.30,263992.65,309486.49,589.21
11.40,263992.46,309486.31,589.09
11.50,263992.28,309486.12,588.96
11.60,263992.09,309485.91,588.85
11.70,263991.92,309485.70,588.73
11.80,263991.74,309485.48,588.60
11.90,263991.57,309485.27,588.48
12.00,263991.39,309485.06,588.36
12.10,263991.21,309484.86,588.24
12.20,263991.01,309484.68,588.10
12.30,263990.81,309484.49,587.97
12.40,263990.60,309484.30,587.83
12.50,263990.39,309484.12,587.70
12.60,263990.17,309483.94,587.58
12.70,263989.96,309483.75,587.45
12.80,263989.75,309483.56,587.32
12.90,263989.54,309483.34,587.19
13.00,263989.33,309483.13,587.06
13.10,263989.13,309482.93,586.93
13.20,263988.92,309482.74,586.82
13.30,263988.72,309482.55,586.71
13.40,263988.50,309482.36,586.62
13.50,263988.28,309482.18,586.53
13.60,263988.07,309482.00,586.44
13.70,263987.85,309481.82,586.34
13.80,263987.64,309481.64,586.24
13.90,263987.44,309481.45,586.14
14.00,263987.24,309481.25,586.07
14.10,263987.05,309481.06,586.00
14.20,263986.87,309480.89,585.93
14.30,263986.69,309480.73,585.87
14.40,263986.49,309480.60,585.83
14.50,263986.31,309480.47,585.79
14.60,263986.12,309480.34,585.74
14.70,263985.94,309480.22,585.68
14.80,263985.77,309480.10,585.64
14.90,263985.60,309479.99,585.60
