time,x,y,z
12.10,264383.22,309380.63,749.82
12.20,264384.02,309380.79,749.90
12.30,264384.81,309380.95,750.00
12.40,264385.60,309381.10,750.10
12.50,264386.40,309381.27,750.20
12.60,264387.19,309381.43,750.31
12.70,264387.99,309381.59,750.42
12.80,264388.79,309381.74,750.53
12.90,264389.58,309381.90,750.63
13.00,264390.37,309382.07,750.73
13.10,264391.17,309382.24,750.84
13.20,264391.96,309382.42,750.96
0.10,264300.00,309370.00,741.22
0.20,264300.01,309370.01,741.24
0.30,264300.03,309370.02,741.26
0.40,264300.07,309370.04,741.28
0.50,264300.12,309370.08,741.30
0.60,264300.19,309370.11,741.33
0.70,264300.28,309370.13,741.36
0.80,264300.39,309370.15,741.39
0.90,264300.52,309370.17,741.42
1.00,264300.66,309370.20,741.45
1.10,264300.82,309370.23,741.48
1.20,264300.99,309370.26,741.52
1.30,264301.19,309370.31,741.56
1.40,264301.40,309370.35,741.61
1.50,264301.63,309370.38,741.65
1.60,264301.89,309370.41,741.70
1.70,264302.16,309370.43,741.76
1.80,264302.45,309370.45,741.81
1.90,264302.75,309370.46,741.87
2.00,264303.06,309370.47,741.93
2.10,264303.39,309370.49,741.98
2.20,264303.73,309370.52,742.02
2.30,264304.08,309370.55,742.06
2.40,264304.45,309370.60,742.11
2.50,264304.85,309370.65,742.16
2.60,264305.26,309370.72,742.20
2.70,264305.70,309370.78,742.24
2.80,264306.15,309370.84,742.28
2.90,264306.62,309370.90,742.32
3.00,264307.11,309370.95,742.36
3.10,264307.60,309371.01,742.39
3.20,264308.12,309371.08,742.42
3.30,264308.64,309371.14,742.44
3.40,264309.18,309371.19,742.45
3.50,264309.74,309371.24,742.46
3.60,264310.32,309371.31,742.47
3.70,264310.94,309371.37,742.48
3.80,264311.59,309371.44,742.48
3.90,264312.25,309371.50,742.49
4.00,264312.93,309371.57,742.49
4.10,264313.62,309371.64,742.48
4.20,264314.33,309371.71,742.46
4.30,264315.05,309371.79,742.42
4.40,264315.78,309371.86,742.37
4.50,264316.54,309371.93,742.32
4.60,264317.31,309372.01,742.26
4.70,264318.09,309372.08,742.20
4.80,264318.89,309372.16,742.12
4.90,264319.70,309372.24,742.03
5.00,264320.50,309372.32,741.95
5.10,264321.30,309372.40,741.86
5.20,264322.11,309372.47,741.77
5.30,264322.91,309372.55,741.69
5.40,264323.71,309372.62,741.61
5.50,264324.52,309372.69,741.55
5.60,264325.32,309372.77,741.49
5.70,264326.12,309372.83,741.44
5.80,264326.93,309372.89,741.39
5.90,264327.73,309372.95,741.32
6.00,264328.53,309373.01,741.24
6.10,264329.34,309373.07,741.15
6.20,264330.14,309373.13,741.06
6.30,264330.94,309373.19,740.97
6.40,264331.75,309373.24,740.88
6.50,264332.55,309373.30,740.78
6.60,264333.36,309373.36,740.69
6.70,264334.17,309373.41,740.58
6.80,264334.98,309373.45,740.47
