time,x,y,z
11.40,264245.00,309339.45,700.92
11.50,264244.26,309339.15,700.42
11.60,264243.52,309338.83,699.92
11.70,264242.77,309338.53,699.42
11.80,264242.03,309338.22,698.92
11.90,264241.28,309337.92,698.42
12.00,264240.54,309337.62,697.93
12.10,264239.78,309337.32,697.44
0.10,264300.01,309370.01,741.21
0.20,264300.03,309370.03,741.21
0.30,264300.05,309370.07,741.21
0.40,264300.07,309370.12,741.21
0.50,264300.08,309370.20,741.21
0.60,264300.10,309370.30,741.21
0.70,264300.12,309370.41,741.22
0.80,264300.11,309370.54,741.23
0.90,264300.12,309370.68,741.24
1.00,264300.13,309370.84,741.25
1.10,264300.14,309371.00,741.25
1.20,264300.15,309371.18,741.25
1.30,264300.15,309371.37,741.24
1.40,264300.15,309371.58,741.24
1.50,264300.15,309371.79,741.24
1.60,264300.16,309372.03,741.25
1.70,264300.16,309372.27,741.26
1.80,264300.17,309372.54,741.25
1.90,264300.18,309372.82,741.25
2.00,264300.19,309373.11,741.25
2.10,264300.20,309373.42,741.25
2.20,264300.19,309373.74,741.26
2.30,264300.19,309374.09,741.27
2.40,264300.20,309374.44,741.29
2.50,264300.21,309374.81,741.31
2.60,264300.23,309375.20,741.33
2.70,264300.27,309375.59,741.36
2.80,264300.30,309375.99,741.39
2.90,264300.34,309376.42,741.42
3.00,264300.38,309376.85,741.46
3.10,264300.43,309377.30,741.49
3.20,264300.49,309377.77,741.53
3.30,264300.56,309378.26,741.57
3.40,264300.63,309378.75,741.62
3.50,264300.72,309379.27,741.65
3.60,264300.81,309379.79,741.68
3.70,264300.91,309380.33,741.70
3.80,264301.01,309380.88,741.73
3.90,264301.13,309381.44,741.75
4.00,264301.27,309382.01,741.78
4.10,264301.41,309382.58,741.79
4.20,264301.56,309383.17,741.80
4.30,264301.70,309383.77,741.82
4.40,264301.85,309384.39,741.83
4.50,264302.01,309385.02,741.84
4.60,264302.18,309385.66,741.84
4.70,264302.36,309386.31,741.85
4.80,264302.56,309386.98,741.86
4.90,264302.78,309387.64,741.86
5.00,264303.01,309388.32,741.85
5.10,264303.24,309389.00,741.85
5.20,264303.48,309389.70,741.86
5.30,264303.73,309390.42,741.87
5.40,264303.98,309391.14,741.88
5.50,264304.24,309391.88,741.89
5.60,264304.51,309392.63,741.91
5.70,264304.79,309393.38,741.91
5.80,264305.08,309394.13,741.90
5.90,264305.38,309394.87,741.88
6.00,264305.68,309395.62,741.86
6.10,264306.00,309396.37,741.82
6.20,264306.31,309397.12,741.79
6.30,264306.62,309397.85,741.76
6.40,264306.93,309398.59,741.72
6.50,264307.25,309399.34,741.67
6.60,264307.55,309400.08,741.61
6.70,264307.86,309400.83,741.56
6.80,264308.16,309401.57,741.53
6.90,264308.46,309402.32,741.50
7.00,264308.74,309403.07,741.47
7.10,264309.04,309403.82,741.45
7.20,264309.34,309404.58,741.44
