time,x,y,z
10.20,264308.34,309424.56,742.76
10.30,264308.57,309425.33,742.80
10.40,264308.79,309426.11,742.84
10.50,264309.00,309426.88,742.89
10.60,264309.22,309427.66,742.94
0.10,264300.00,309370.00,741.20
0.20,264299.99,309369.99,741.18
0.30,264299.98,309369.99,741.15
0.40,264299.96,309370.01,741.11
0.50,264299.95,309370.02,741.07
0.60,264299.95,309370.04,741.03
0.70,264299.93,309370.07,740.98
0.80,264299.90,309370.10,740.92
0.90,264299.87,309370.13,740.88
1.00,264299.84,309370.16,740.83
1.10,264299.79,309370.21,740.79
1.20,264299.75,309370.25,740.76
1.30,264299.70,309370.30,740.73
1.40,264299.66,309370.35,740.72
1.50,264299.62,309370.39,740.72
1.60,264299.57,309370.45,740.72
1.70,264299.53,309370.51,740.72
1.80,264299.47,309370.59,740.72
1.90,264299.41,309370.67,740.71
2.00,264299.34,309370.75,740.69
2.10,264299.26,309370.83,740.67
2.20,264299.19,309370.92,740.65
2.30,264299.10,309371.00,740.64
2.40,264299.01,309371.07,740.62
2.50,264298.91,309371.15,740.62
2.60,264298.82,309371.23,740.61
2.70,264298.72,309371.31,740.61
2.80,264298.63,309371.40,740.60
2.90,264298.54,309371.51,740.62
3.00,264298.45,309371.63,740.65
3.10,264298.36,309371.74,740.68
3.20,264298.26,309371.86,740.70
3.30,264298.15,309371.99,740.72
3.40,264298.03,309372.12,740.75
3.50,264297.91,309372.26,740.79
3.60,264297.77,309372.41,740.85
3.70,264297.63,309372.56,740.91
3.80,264297.49,309372.71,740.96
3.90,264297.35,309372.86,741.02
4.00,264297.20,309373.01,741.08
4.10,264297.05,309373.15,741.13
4.20,264296.89,309373.30,741.19
4.30,264296.72,309373.46,741.25
4.40,264296.55,309373.62,741.32
4.50,264296.37,309373.78,741.39
4.60,264296.20,309373.94,741.47
4.70,264296.03,309374.09,741.53
4.80,264295.86,309374.25,741.58
4.90,264295.69,309374.40,741.63
5.00,264295.52,309374.55,741.69
5.10,264295.34,309374.70,741.76
5.20,264295.15,309374.87,741.83
5.30,264294.96,309375.04,741.89
5.40,264294.76,309375.22,741.95
5.50,264294.57,309375.40,742.01
5.60,264294.38,309375.59,742.07
5.70,264294.18,309375.78,742.12
5.80,264293.99,309375.98,742.16
5.90,264293.79,309376.18,742.20
6.00,264293.59,309376.38,742.23
6.10,264293.38,309376.57,742.27
6.20,264293.17,309376.76,742.30
6.30,264292.97,309376.95,742.33
6.40,264292.76,309377.13,742.36
6.50,264292.55,309377.32,742.39
6.60,264292.33,309377.52,742.43
6.70,264292.11,309377.72,742.47
6.80,264291.88,309377.92,742.51
6.90,264291.66,309378.10,742.55
7.00,264291.42,309378.29,742.61
7.10,264291.19,309378.47,742.67
7.20,264290.97,309378.65,742.73
7.30,264290.75,309378.82,742.79
7.40,264290.54,309378.99,742.84
7.50,264290.33,309379.15,742.91
7.60,264290.12,309379.32,742.99
7.70,264289.92,309379.49,743.06
7.80,264289.72,309379.67,743.13
7.90,264289.53,309379.84,743.20
8.00,264289.33,309380.01,743.28
8.10,264289.13,309380.17,743.37
8.20,264288.94,309380.34,743.46
8.30,264288.74,309380.52,743.56
8.40,264288.53,309380.69,743.64
8.50,264288.31,309380.87,743.71
8.60,264288.08,309381.05,743.78
8.70,264287.86,309381.25,743.86
8.80,264287.64,309381.45,743.95
8.90,264287.42,309381.66,744.04
9.00,264287.19,309381.86,744.14
9.10,264286.95,309382.08,744.23
9.20,264286.71,309382.28,744.32
9.30,264286.45,309382.50,744.42
9.40,264286.20,309382.71,744.50
9.50,264285.95,309382.92,744.59
9.60,264285.70,309383.12,744.67
9.70,264285.45,309383.32,744.76
9.80,264285.19,309383.52,744.85
9.90,264284.91,309383.71,744.95
10.00,264284.63,309383.91,745.06
10.10,264284.34,309384.11,745.16
10.20,264284.05,309384.31,745.25
10.30,264283.77,309384.51,745.35
10.40,264283.49,309384.71,745.45
10.50,264283.21,309384.91,745.55
10.60,264282.92,309385.10,745.65
10.70,264282.64,309385.30,745.74
10.80,264282.36,309385.50,745.82
10.90,264282.08,309385.71,745.89
11.00,264281.80,309385.92,745.96
11.10,264281.50,309386.14,746.05
11.20,264281.19,309386.36,746.15
11.30,264280.88,309386.58,746.24
11.40,264280.56,309386.80,746.34
11.50,264280.25,309387.02,746.44
11.60,264279.94,309387.26,746.55
11.70,264279.62,309387.49,746.68
11.80,264279.30,309387.73,746.80
11.90,264278.98,309387.97,746.91
12.00,264278.65,309388.21,747.03
12.10,264278.33,309388.44,747.14
12.20,264278.01,309388.67,747.25
12.30,264277.69,309388.89,747.35
12.40,264277.37,309389.11,747.47
12.50,264277.06,309389.34,747.60
12.60,264276.74,309389.57,747.74
12.70,264276.43,309389.81,747.86
12.80,264276.13,309390.06,748.00
12.90,264275.82,309390.31,748.13
13.00,264275.52,309390.56,748.28
13.10,264275.23,309390.81,748.42
13.20,264274.94,309391.06,748.56
13.30,264274.65,309391.32,748.69
13.40,264274.35,309391.58,748.84
13.50,264274.06,309391.86,748.98
13.60,264273.76,309392.14,749.13
13.70,264273.46,309392.42,749.29
13.80,264273.16,309392.70,749.45
13.90,264272.86,309392.99,749.62
14.00,264272.55,309393.28,749.78
14.10,264272.24,309393.56,749.94
14.20,264271.93,309393.83,750.09
14.30,264271.63,309394.10,750.23
14.40,264271.34,309394.36,750.39
14.50,264271.05,309394.63,750.54
14.60,264270.76,309394.90,750.68
14.70,264270.47,309395.18,750.81
14.80,264270.18,309395.45,750.95
14.90,264269.88,309395.72,751.08
15.00,264269.59,309396.00,751.20
15.10,264269.29,309396.27,751.31
15.20,264269.00,309396.55,751.41
15.30,264268.71,309396.83,751.52
15.40,264268.43,309397.11,751.63
15.50,264268.16,309397.40,751.74
15.60,264267.90,309397.70,751.86
15.70,264267.64,309397.99,751.99
15.80,264267.38,309398.29,752.11
15.90,264267.12,309398.58,752.25
16.00,264266.85,309398.87,752.40
16.10,264266.59,309399.18,752.56
16.20,264266.32,309399.48,752.73
16.30,264266.04,309399.78,752.90
16.40,264265.77,309400.08,753.07
16.50,264265.48,309400.37,753.25
16.60,264265.19,309400.66,753.43
16.70,264264.89,309400.95,753.62
16.80,264264.59,309401.24,753.80
16.90,264264.29,309401.52,753.98
17.00,264263.99,309401.79,754.17
17.10,264263.68,309402.07,754.35
17.20,264263.38,309402.35,754.53
17.30,264263.09,309402.62,754.71
17.40,264262.81,309402.89,754.88
17.50,264262.54,309403.16,755.05
17.60,264262.25,309403.45,755.22
17.70,264261.96,309403.73,755.39
17.80,264261.68,309404.01,755.57
17.90,264261.39,309404.29,755.75
18.00,264261.10,309404.56,755.94
18.10,264260.81,309404.82,756.14
18.20,264260.53,309405.09,756.35
18.30,264260.26,309405.37,756.56
