time,x,y,z
8.10,264315.51,309379.63,737.77
8.20,264315.83,309379.81,737.73
8.30,264316.16,309380.00,737.70
8.40,264316.51,309380.19,737.67
8.50,264316.88,309380.39,737.64
8.60,264317.26,309380.59,737.62
8.70,264317.65,309380.79,737.58
8.80,264318.05,309380.99,737.55
8.90,264318.43,309381.19,737.53
9.00,264318.83,309381.39,737.52
9.10,264319.22,309381.59,737.52
0.10,264300.00,309369.99,741.21
0.20,264300.01,309369.99,741.22
0.30,264300.02,309369.99,741.22
0.40,264300.03,309370.00,741.21
0.50,264300.04,309370.01,741.21
0.60,264300.05,309370.02,741.23
0.70,264300.05,309370.02,741.24
0.80,264300.04,309370.04,741.25
0.90,264300.05,309370.05,741.26
1.00,264300.06,309370.06,741.25
1.10,264300.07,309370.08,741.23
1.20,264300.09,309370.10,741.21
1.30,264300.11,309370.13,741.18
1.40,264300.13,309370.16,741.13
1.50,264300.14,309370.19,741.09
1.60,264300.14,309370.22,741.04
1.70,264300.14,309370.25,740.97
1.80,264300.15,309370.28,740.91
1.90,264300.16,309370.32,740.85
2.00,264300.16,309370.36,740.80
2.10,264300.17,309370.40,740.76
2.20,264300.17,309370.45,740.71
2.30,264300.17,309370.50,740.65
2.40,264300.17,309370.55,740.57
2.50,264300.18,309370.60,740.50
2.60,264300.21,309370.66,740.43
2.70,264300.23,309370.74,740.36
2.80,264300.25,309370.82,740.29
2.90,264300.27,309370.90,740.22
3.00,264300.30,309370.97,740.16
3.10,264300.34,309371.04,740.10
3.20,264300.39,309371.11,740.03
3.30,264300.45,309371.17,739.95
3.40,264300.50,309371.23,739.86
3.50,264300.57,309371.29,739.77
3.60,264300.65,309371.33,739.67
3.70,264300.74,309371.37,739.57
3.80,264300.82,309371.41,739.47
3.90,264300.90,309371.44,739.36
4.00,264300.98,309371.48,739.25
4.10,264301.05,309371.52,739.11
4.20,264301.13,309371.56,738.97
4.30,264301.21,309371.60,738.82
4.40,264301.30,309371.66,738.67
4.50,264301.39,309371.70,738.50
4.60,264301.49,309371.74,738.32
4.70,264301.59,309371.77,738.13
4.80,264301.69,309371.81,737.94
4.90,264301.79,309371.88,737.77
5.00,264301.90,309371.95,737.61
5.10,264302.01,309372.03,737.44
5.20,264302.10,309372.12,737.27
5.30,264302.19,309372.21,737.09
5.40,264302.27,309372.30,736.91
5.50,264302.35,309372.40,736.74
5.60,264302.43,309372.49,736.56
5.70,264302.51,309372.59,736.39
5.80,264302.59,309372.71,736.23
5.90,264302.67,309372.84,736.05
6.00,264302.74,309372.97,735.86
6.10,264302.83,309373.11,735.65
6.20,264302.92,309373.24,735.43
6.30,264303.01,309373.38,735.22
6.40,264303.10,309373.52,734.99
6.50,264303.18,309373.66,734.76
6.60,264303.25,309373.83,734.54
6.70,264303.33,309374.00,734.32
6.80,264303.42,309374.18,734.07
6.90,264303.51,309374.36,733.83
