time,x,y,z
13.20,264384.03,309369.31,747.97
13.30,264384.84,309369.31,748.02
13.40,264385.64,309369.31,748.06
13.50,264386.45,309369.31,748.11
13.60,264387.26,309369.30,748.17
13.70,264388.08,309369.30,748.21
13.80,264388.88,309369.29,748.25
13.90,264389.68,309369.28,748.28
14.00,264390.49,309369.27,748.29
14.10,264391.29,309369.27,748.31
14.20,264392.09,309369.27,748.32
14.30,264392.90,309369.27,748.32
14.40,264393.70,309369.27,748.32
14.50,264394.50,309369.27,748.33
14.60,264395.31,309369.27,748.33
14.70,264396.11,309369.28,748.32
14.80,264396.91,309369.29,748.31
14.90,264397.72,309369.30,748.29
15.00,264398.53,309369.32,748.28
15.10,264399.34,309369.33,748.27
0.10,264300.01,309370.00,741.21
0.20,264300.02,309370.00,741.23
0.30,264300.05,309370.00,741.27
0.40,264300.09,309370.00,741.32
0.50,264300.15,309370.01,741.37
0.60,264300.22,309370.02,741.44
0.70,264300.30,309370.03,741.51
0.80,264300.38,309370.05,741.59
0.90,264300.48,309370.07,741.69
1.00,264300.59,309370.10,741.79
1.10,264300.72,309370.13,741.89
1.20,264300.86,309370.17,742.02
1.30,264301.01,309370.23,742.15
1.40,264301.19,309370.28,742.28
1.50,264301.38,309370.34,742.43
1.60,264301.58,309370.42,742.59
1.70,264301.81,309370.49,742.76
1.80,264302.05,309370.57,742.94
1.90,264302.32,309370.65,743.12
2.00,264302.61,309370.73,743.29
2.10,264302.91,309370.80,743.47
2.20,264303.24,309370.88,743.65
2.30,264303.58,309370.96,743.84
2.40,264303.94,309371.05,744.02
2.50,264304.31,309371.14,744.23
2.60,264304.71,309371.23,744.44
2.70,264305.10,309371.32,744.66
2.80,264305.51,309371.42,744.88
2.90,264305.91,309371.52,745.11
3.00,264306.32,309371.61,745.33
3.10,264306.75,309371.71,745.55
3.20,264307.20,309371.82,745.78
3.30,264307.66,309371.92,746.03
3.40,264308.14,309372.04,746.29
3.50,264308.63,309372.16,746.55
3.60,264309.14,309372.29,746.82
