time,x,y,z
20.40,264390.11,309373.21,746.98
20.50,264390.81,309373.07,746.94
20.60,264391.52,309372.92,746.91
20.70,264392.25,309372.77,746.87
20.80,264393.00,309372.61,746.83
20.90,264393.75,309372.46,746.78
21.00,264394.50,309372.31,746.72
21.10,264395.27,309372.17,746.65
0.10,264300.01,309370.00,741.21
0.20,264300.02,309370.00,741.21
0.30,264300.04,309370.00,741.20
0.40,264300.05,309370.02,741.20
0.50,264300.07,309370.04,741.20
0.60,264300.09,309370.09,741.19
0.70,264300.11,309370.15,741.21
0.80,264300.12,309370.21,741.22
0.90,264300.13,309370.27,741.24
1.00,264300.14,309370.34,741.24
1.10,264300.14,309370.41,741.25
1.20,264300.16,309370.48,741.26
1.30,264300.17,309370.56,741.26
1.40,264300.18,309370.65,741.27
1.50,264300.19,309370.74,741.27
1.60,264300.20,309370.82,741.28
1.70,264300.21,309370.89,741.28
1.80,264300.22,309370.97,741.29
1.90,264300.25,309371.05,741.29
2.00,264300.27,309371.14,741.29
2.10,264300.30,309371.22,741.29
2.20,264300.32,309371.30,741.27
2.30,264300.35,309371.38,741.26
2.40,264300.36,309371.47,741.25
2.50,264300.37,309371.56,741.24
2.60,264300.38,309371.64,741.22
2.70,264300.39,309371.72,741.18
2.80,264300.41,309371.80,741.13
2.90,264300.42,309371.91,741.09
3.00,264300.44,309372.02,741.05
3.10,264300.47,309372.15,741.00
3.20,264300.50,309372.28,740.95
3.30,264300.55,309372.42,740.90
3.40,264300.60,309372.57,740.85
3.50,264300.65,309372.73,740.79
3.60,264300.71,309372.88,740.73
3.70,264300.78,309373.05,740.67
3.80,264300.85,309373.23,740.61
3.90,264300.93,309373.42,740.54
4.00,264300.99,309373.61,740.47
4.10,264301.07,309373.80,740.41
4.20,264301.15,309374.00,740.35
4.30,264301.24,309374.18,740.29
4.40,264301.34,309374.36,740.21
4.50,264301.44,309374.55,740.13
4.60,264301.52,309374.74,740.02
4.70,264301.60,309374.92,739.90
4.80,264301.67,309375.10,739.78
4.90,264301.72,309375.28,739.65
5.00,264301.77,309375.47,739.53
5.10,264301.83,309375.67,739.40
5.20,264301.88,309375.87,739.26
5.30,264301.93,309376.09,739.12
5.40,264301.97,309376.31,738.99
5.50,264302.01,309376.53,738.87
5.60,264302.04,309376.76,738.76
5.70,264302.09,309376.98,738.66
5.80,264302.14,309377.20,738.57
5.90,264302.19,309377.43,738.45
6.00,264302.25,309377.67,738.32
6.10,264302.30,309377.90,738.19
6.20,264302.35,309378.13,738.05
6.30,264302.41,309378.37,737.90
6.40,264302.48,309378.60,737.75
6.50,264302.57,309378.84,737.60
6.60,264302.65,309379.08,737.46
6.70,264302.73,309379.33,737.32
6.80,264302.81,309379.57,737.18
6.90,264302.91,309379.82,737.05
7.00,264303.01,309380.06,736.91
7.10,264303.12,309380.31,736.77
7.20,264303.25,309380.55,736.63
7.30,264303.37,309380.80,736.49
7.40,264303.51,309381.06,736.35
7.50,264303.63,309381.34,736.19
7.60,264303.76,309381.61,736.04
7.70,264303.88,309381.89,735.89
7.80,264304.01,309382.17,735.75
7.90,264304.15,309382.45,735.61
8.00,264304.30,309382.75,735.46
8.10,264304.46,309383.06,735.32
8.20,264304.62,309383.39,735.18
8.30,264304.79,309383.72,735.03
8.40,264304.95,309384.05,734.88
8.50,264305.11,309384.37,734.73
8.60,264305.28,309384.69,734.58
8.70,264305.47,309385.01,734.42
8.80,264305.67,309385.33,734.26
8.90,264305.88,309385.64,734.09
9.00,264306.08,309385.97,733.93
9.10,264306.29,309386.30,733.78
9.20,264306.51,309386.63,733.63
