time,x,y,z
11.60,264374.01,309386.90,751.73
11.70,264374.81,309387.06,751.91
11.80,264375.61,309387.22,752.10
11.90,264376.40,309387.38,752.31
12.00,264377.19,309387.54,752.51
0.10,264300.01,309370.00,741.21
0.20,264300.05,309370.01,741.22
0.30,264300.10,309370.01,741.23
0.40,264300.17,309370.00,741.25
0.50,264300.26,309370.00,741.27
0.60,264300.37,309370.01,741.30
0.70,264300.50,309370.01,741.34
0.80,264300.64,309370.03,741.37
0.90,264300.79,309370.04,741.41
1.00,264300.95,309370.05,741.44
1.10,264301.13,309370.06,741.48
1.20,264301.33,309370.07,741.51
1.30,264301.54,309370.09,741.55
1.40,264301.79,309370.11,741.58
1.50,264302.05,309370.13,741.62
1.60,264302.33,309370.15,741.66
1.70,264302.63,309370.17,741.71
1.80,264302.95,309370.20,741.77
1.90,264303.29,309370.23,741.83
2.00,264303.64,309370.27,741.88
2.10,264304.03,309370.31,741.93
2.20,264304.42,309370.35,741.99
2.30,264304.83,309370.39,742.06
2.40,264305.25,309370.42,742.13
2.50,264305.70,309370.44,742.21
2.60,264306.17,309370.47,742.28
2.70,264306.65,309370.51,742.36
2.80,264307.16,309370.54,742.43
2.90,264307.69,309370.57,742.50
3.00,264308.24,309370.59,742.55
3.10,264308.82,309370.61,742.62
3.20,264309.42,309370.63,742.70
3.30,264310.03,309370.64,742.78
3.40,264310.64,309370.65,742.85
3.50,264311.27,309370.67,742.93
3.60,264311.92,309370.69,743.02
3.70,264312.58,309370.72,743.10
3.80,264313.27,309370.75,743.18
3.90,264313.98,309370.79,743.25
4.00,264314.70,309370.84,743.32
4.10,264315.45,309370.89,743.39
4.20,264316.21,309370.94,743.48
4.30,264317.00,309370.99,743.58
4.40,264317.81,309371.04,743.68
4.50,264318.62,309371.09,743.78
4.60,264319.43,309371.15,743.87
4.70,264320.23,309371.21,743.97
4.80,264321.04,309371.27,744.07
4.90,264321.85,309371.33,744.16
5.00,264322.66,309371.38,744.24
5.10,264323.47,309371.43,744.33
5.20,264324.28,309371.49,744.42
5.30,264325.09,309371.54,744.51
5.40,264325.90,309371.60,744.61
5.50,264326.71,309371.66,744.71
5.60,264327.52,309371.72,744.81
5.70,264328.33,309371.79,744.91
5.80,264329.14,309371.85,745.00
5.90,264329.94,309371.91,745.08
6.00,264330.75,309371.98,745.15
6.10,264331.56,309372.05,745.22
6.20,264332.36,309372.13,745.29
6.30,264333.17,309372.21,745.35
6.40,264333.97,309372.30,745.41
6.50,264334.78,309372.40,745.49
6.60,264335.59,309372.50,745.58
6.70,264336.39,309372.60,745.65
6.80,264337.19,309372.72,745.73
6.90,264337.99,309372.84,745.81
7.00,264338.78,309372.95,745.89
7.10,264339.59,309373.07,745.98
7.20,264340.39,309373.18,746.06
7.30,264341.19,309373.28,746.15
7.40,264342.00,309373.38,746.23
7.50,264342.80,309373.49,746.31
7.60,264343.60,309373.60,746.38
7.70,264344.41,309373.71,746.46
7.80,264345.21,309373.84,746.54
7.90,264346.02,309373.96,746.63
8.00,264346.82,309374.09,746.72
8.10,264347.61,309374.22,746.81
8.20,264348.41,309374.35,746.89
8.30,264349.21,309374.48,746.97
8.40,264350.02,309374.61,747.06
8.50,264350.82,309374.75,747.14
8.60,264351.62,309374.89,747.22
8.70,264352.42,309375.03,747.31
8.80,264353.22,309375.17,747.40
8.90,264354.01,309375.31,747.49
9.00,264354.80,309375.46,747.57
9.10,264355.60,309375.61,747.66
9.20,264356.39,309375.76,747.74
9.30,264357.20,309375.90,747.83
9.40,264358.00,309376.05,747.92
9.50,264358.79,309376.20,748.00
9.60,264359.59,309376.35,748.08
9.70,264360.38,309376.50,748.17
9.80,264361.18,309376.64,748.25
9.90,264361.99,309376.78,748.33
10.00,264362.78,309376.92,748.41
10.10,264363.59,309377.05,748.48
10.20,264364.38,309377.19,748.54
10.30,264365.19,309377.32,748.61
10.40,264365.99,309377.45,748.69
10.50,264366.79,309377.58,748.78
10.60,264367.59,309377.72,748.86
10.70,264368.38,309377.86,748.94
10.80,264369.18,309378.00,749.01
10.90,264369.97,309378.14,749.09
11.00,264370.77,309378.29,749.17
11.10,264371.57,309378.43,749.24
11.20,264372.37,309378.56,749.31
11.30,264373.18,309378.69,749.38
11.40,264373.97,309378.82,749.44
11.50,264374.78,309378.95,749.51
11.60,264375.58,309379.08,749.59
11.70,264376.38,309379.21,749.66
11.80,264377.18,309379.33,749.75
11.90,264377.99,309379.45,749.83
12.00,264378.79,309379.56,749.90
12.10,264379.58,309379.68,749.98
12.20,264380.39,309379.80,750.05
12.30,264381.19,309379.92,750.13
12.40,264381.98,309380.05,750.21
12.50,264382.78,309380.18,750.27
12.60,264383.58,309380.32,750.34
12.70,264384.38,309380.47,750.40
12.80,264385.17,309380.61,750.46
12.90,264385.97,309380.74,750.51
13.00,264386.77,309380.86,750.57
13.10,264387.57,309380.99,750.63
13.20,264388.38,309381.11,750.69
13.30,264389.18,309381.22,750.76
13.40,264389.98,309381.34,750.83
13.50,264390.79,309381.45,750.90
