time,x,y,z
4.80,264315.37,309375.51,739.95
4.90,264316.04,309375.74,739.94
5.00,264316.72,309375.96,739.93
5.10,264317.41,309376.19,739.92
5.20,264318.11,309376.41,739.92
5.30,264318.82,309376.64,739.91
5.40,264319.55,309376.87,739.90
5.50,264320.27,309377.09,739.90
5.60,264321.01,309377.31,739.89
5.70,264321.75,309377.53,739.88
5.80,264322.51,309377.75,739.88
5.90,264323.29,309377.98,739.87
6.00,264324.06,309378.21,739.85
6.10,264324.83,309378.43,739.84
0.10,264299.99,309370.00,741.20
0.20,264299.96,309370.00,741.19
0.30,264299.90,309370.01,741.18
0.40,264299.82,309370.01,741.15
0.50,264299.73,309370.02,741.11
0.60,264299.62,309370.02,741.06
0.70,264299.51,309370.03,741.01
0.80,264299.39,309370.04,740.96
0.90,264299.26,309370.05,740.90
1.00,264299.12,309370.07,740.83
1.10,264298.97,309370.08,740.75
1.20,264298.80,309370.09,740.68
1.30,264298.61,309370.11,740.61
1.40,264298.40,309370.11,740.54
1.50,264298.19,309370.12,740.47
1.60,264297.95,309370.12,740.39
1.70,264297.70,309370.12,740.30
1.80,264297.42,309370.12,740.21
1.90,264297.14,309370.12,740.12
2.00,264296.85,309370.11,740.02
2.10,264296.53,309370.10,739.91
2.20,264296.21,309370.08,739.78
2.30,264295.87,309370.06,739.64
2.40,264295.52,309370.03,739.50
2.50,264295.16,309370.01,739.36
2.60,264294.79,309369.99,739.22
2.70,264294.42,309369.98,739.07
2.80,264294.03,309369.97,738.92
2.90,264293.63,309369.95,738.77
3.00,264293.21,309369.93,738.60
3.10,264292.78,309369.91,738.43
3.20,264292.34,309369.90,738.23
3.30,264291.89,309369.88,738.01
3.40,264291.42,309369.85,737.80
3.50,264290.94,309369.80,737.60
3.60,264290.45,309369.75,737.41
3.70,264289.95,309369.69,737.21
3.80,264289.45,309369.64,737.00
3.90,264288.94,309369.58,736.79
4.00,264288.42,309369.52,736.58
4.10,264287.90,309369.47,736.37
4.20,264287.36,309369.43,736.16
4.30,264286.81,309369.38,735.95
4.40,264286.23,309369.34,735.74
4.50,264285.63,309369.29,735.53
4.60,264285.01,309369.23,735.30
4.70,264284.38,309369.17,735.05
4.80,264283.75,309369.11,734.80
4.90,264283.11,309369.05,734.53
5.00,264282.45,309369.00,734.28
5.10,264281.80,309368.96,734.03
5.20,264281.15,309368.91,733.77
5.30,264280.50,309368.86,733.53
5.40,264279.86,309368.83,733.30
5.50,264279.21,309368.81,733.07
5.60,264278.54,309368.78,732.85
5.70,264277.85,309368.76,732.63
5.80,264277.14,309368.73,732.42
5.90,264276.42,309368.70,732.21
6.00,264275.69,309368.67,732.01
6.10,264274.94,309368.63,731.80
6.20,264274.20,309368.60,731.58
6.30,264273.44,309368.56,731.36
6.40,264272.66,309368.50,731.15
6.50,264271.85,309368.44,730.93
6.60,264271.05,309368.38,730.72
6.70,264270.24,309368.31,730.50
6.80,264269.44,309368.23,730.27
6.90,264268.64,309368.15,730.04
7.00,264267.83,309368.08,729.81
7.10,264267.03,309368.00,729.58
7.20,264266.23,309367.92,729.36
7.30,264265.43,309367.85,729.14
7.40,264264.63,309367.77,728.91
7.50,264263.83,309367.68,728.69
7.60,264263.03,309367.60,728.47
7.70,264262.23,309367.52,728.25
7.80,264261.43,309367.44,728.04
7.90,264260.62,309367.36,727.83
8.00,264259.82,309367.29,727.62
8.10,264259.02,309367.21,727.42
8.20,264258.22,309367.13,727.22
8.30,264257.42,309367.05,727.03
8.40,264256.61,309366.99,726.83
8.50,264255.81,309366.91,726.64
8.60,264255.00,309366.84,726.46
8.70,264254.19,309366.76,726.28
8.80,264253.39,309366.67,726.11
8.90,264252.60,309366.58,725.93
9.00,264251.80,309366.49,725.75
9.10,264251.00,309366.40,725.56
9.20,264250.21,309366.32,725.38
9.30,264249.41,309366.24,725.19
9.40,264248.61,309366.17,724.98
9.50,264247.80,309366.09,724.79
9.60,264247.01,309366.00,724.60
9.70,264246.21,309365.93,724.41
9.80,264245.42,309365.86,724.23
9.90,264244.62,309365.79,724.04
10.00,264243.81,309365.73,723.85
10.10,264243.01,309365.66,723.65
10.20,264242.22,309365.60,723.45
10.30,264241.42,309365.53,723.25
10.40,264240.62,309365.45,723.04
10.50,264239.82,309365.37,722.84
10.60,264239.02,309365.29,722.66
10.70,264238.23,309365.21,722.47
10.80,264237.42,309365.14,722.29
10.90,264236.62,309365.07,722.12
11.00,264235.81,309365.01,721.94
11.10,264235.01,309364.95,721.75
11.20,264234.20,309364.88,721.55
11.30,264233.40,309364.79,721.36
11.40,264232.61,309364.69,721.16
11.50,264231.81,309364.59,720.97
11.60,264231.02,309364.48,720.78
11.70,264230.22,309364.37,720.58
11.80,264229.43,309364.26,720.37
11.90,264228.63,309364.14,720.16
12.00,264227.84,309364.03,719.96
12.10,264227.05,309363.92,719.77
12.20,264226.25,309363.80,719.56
12.30,264225.45,309363.69,719.36
12.40,264224.66,309363.57,719.15
12.50,264223.87,309363.46,718.97
12.60,264223.07,309363.35,718.80
12.70,264222.28,309363.23,718.64
12.80,264221.47,309363.12,718.48
12.90,264220.68,309363.00,718.31
13.00,264219.89,309362.88,718.13
13.10,264219.09,309362.75,717.95
13.20,264218.30,309362.63,717.76
13.30,264217.50,309362.50,717.57
13.40,264216.71,309362.37,717.37
13.50,264215.92,309362.24,717.18
13.60,264215.13,309362.09,716.98
13.70,264214.35,309361.93,716.79
13.80,264213.56,309361.78,716.59
13.90,264212.78,309361.62,716.38
14.00,264211.99,309361.47,716.16
14.10,264211.20,309361.31,715.95
14.20,264210.41,309361.16,715.75
14.30,264209.62,309361.01,715.54
14.40,264208.84,309360.86,715.34
14.50,264208.05,309360.71,715.13
14.60,264207.26,309360.56,714.93
14.70,264206.47,309360.39,714.72
14.80,264205.69,309360.22,714.49
14.90,264204.90,309360.06,714.27
15.00,264204.11,309359.89,714.06
15.10,264203.32,309359.73,713.85
15.20,264202.53,309359.56,713.64
15.30,264201.74,309359.39,713.44
15.40,264200.96,309359.22,713.24
15.50,264200.17,309359.04,713.06
15.60,264199.39,309358.85,712.87
15.70,264198.61,309358.67,712.69
15.80,264197.83,309358.48,712.50
15.90,264197.04,309358.30,712.32
16.00,264196.26,309358.12,712.15
16.10,264195.47,309357.93,711.99
16.20,264194.68,309357.73,711.83
16.30,264193.91,309357.54,711.68
