time,x,y,z
8.60,264315.80,309388.44,740.05
8.70,264316.16,309388.85,740.06
8.80,264316.52,309389.27,740.07
8.90,264316.89,309389.69,740.08
9.00,264317.26,309390.12,740.08
9.10,264317.64,309390.56,740.08
9.20,264318.03,309391.00,740.08
9.30,264318.43,309391.43,740.07
9.40,264318.84,309391.86,740.06
9.50,264319.26,309392.30,740.05
9.60,264319.69,309392.74,740.03
0.10,264300.00,309370.00,741.20
0.20,264300.01,309369.99,741.19
0.30,264300.02,309369.99,741.17
0.40,264300.03,309369.98,741.15
0.50,264300.05,309369.99,741.12
0.60,264300.08,309369.99,741.08
0.70,264300.12,309369.99,741.04
0.80,264300.16,309369.99,740.99
0.90,264300.21,309369.99,740.93
1.00,264300.26,309369.99,740.86
1.10,264300.31,309370.00,740.79
1.20,264300.36,309370.00,740.72
1.30,264300.41,309370.01,740.63
1.40,264300.45,309370.02,740.54
1.50,264300.49,309370.03,740.45
1.60,264300.53,309370.04,740.35
1.70,264300.57,309370.04,740.25
1.80,264300.62,309370.05,740.14
1.90,264300.67,309370.07,740.03
2.00,264300.72,309370.08,739.91
2.10,264300.77,309370.09,739.79
2.20,264300.83,309370.10,739.66
2.30,264300.89,309370.12,739.53
2.40,264300.95,309370.14,739.41
2.50,264301.02,309370.16,739.28
2.60,264301.12,309370.17,739.14
2.70,264301.23,309370.19,739.01
2.80,264301.35,309370.21,738.87
2.90,264301.46,309370.23,738.72
3.00,264301.58,309370.25,738.56
3.10,264301.70,309370.28,738.41
3.20,264301.82,309370.31,738.25
3.30,264301.96,309370.34,738.08
3.40,264302.11,309370.37,737.91
3.50,264302.27,309370.40,737.74
3.60,264302.44,309370.44,737.56
3.70,264302.59,309370.47,737.37
3.80,264302.75,309370.50,737.18
3.90,264302.91,309370.53,736.98
4.00,264303.08,309370.57,736.77
4.10,264303.26,309370.60,736.56
4.20,264303.45,309370.63,736.34
4.30,264303.64,309370.65,736.12
4.40,264303.83,309370.68,735.89
4.50,264304.02,309370.71,735.65
4.60,264304.21,309370.74,735.40
4.70,264304.40,309370.78,735.14
4.80,264304.59,309370.82,734.88
4.90,264304.78,309370.86,734.62
