time,x,y,z
12.90,264247.32,309442.08,723.93
13.00,264247.03,309442.83,723.68
13.10,264246.74,309443.58,723.43
13.20,264246.45,309444.33,723.19
13.30,264246.16,309445.09,722.94
13.40,264245.87,309445.84,722.68
13.50,264245.57,309446.59,722.42
13.60,264245.28,309447.34,722.15
0.10,264300.00,309370.00,741.20
0.20,264299.99,309370.02,741.19
0.30,264299.97,309370.04,741.17
0.40,264299.95,309370.06,741.15
0.50,264299.92,309370.10,741.14
0.60,264299.89,309370.14,741.12
0.70,264299.84,309370.18,741.11
0.80,264299.79,309370.24,741.09
0.90,264299.73,309370.29,741.07
1.00,264299.66,309370.36,741.06
1.10,264299.58,309370.43,741.06
1.20,264299.50,309370.51,741.05
1.30,264299.42,309370.60,741.04
1.40,264299.33,309370.69,741.03
1.50,264299.23,309370.79,741.01
1.60,264299.13,309370.89,741.00
1.70,264299.03,309370.99,740.98
1.80,264298.92,309371.10,740.96
1.90,264298.79,309371.22,740.95
2.00,264298.66,309371.34,740.94
2.10,264298.52,309371.47,740.93
2.20,264298.36,309371.60,740.92
2.30,264298.20,309371.74,740.90
2.40,264298.04,309371.88,740.88
2.50,264297.87,309372.02,740.86
2.60,264297.69,309372.17,740.84
2.70,264297.51,309372.32,740.80
2.80,264297.34,309372.47,740.77
2.90,264297.16,309372.64,740.73
3.00,264296.98,309372.81,740.70
3.10,264296.80,309373.00,740.67
3.20,264296.62,309373.19,740.65
3.30,264296.43,309373.38,740.63
3.40,264296.25,309373.59,740.61
3.50,264296.06,309373.80,740.58
3.60,264295.87,309374.02,740.56
3.70,264295.68,309374.25,740.54
3.80,264295.48,309374.48,740.52
3.90,264295.29,309374.72,740.50
4.00,264295.10,309374.95,740.47
4.10,264294.91,309375.19,740.44
4.20,264294.72,309375.43,740.41
4.30,264294.53,309375.67,740.38
4.40,264294.32,309375.92,740.34
4.50,264294.11,309376.17,740.30
4.60,264293.89,309376.43,740.27
4.70,264293.69,309376.68,740.23
4.80,264293.48,309376.94,740.19
4.90,264293.28,309377.20,740.16
5.00,264293.08,309377.46,740.12
5.10,264292.88,309377.74,740.10
5.20,264292.68,309378.01,740.07
5.30,264292.47,309378.28,740.04
5.40,264292.27,309378.56,740.01
5.50,264292.06,309378.84,739.98
5.60,264291.86,309379.13,739.93
5.70,264291.66,309379.42,739.88
5.80,264291.46,309379.72,739.83
5.90,264291.26,309380.03,739.77
6.00,264291.07,309380.34,739.72
6.10,264290.88,309380.66,739.65
6.20,264290.69,309380.97,739.58
6.30,264290.50,309381.30,739.51
6.40,264290.32,309381.63,739.44
6.50,264290.13,309381.98,739.38
6.60,264289.95,309382.33,739.31
6.70,264289.77,309382.68,739.24
6.80,264289.60,309383.03,739.18
6.90,264289.43,309383.40,739.11
7.00,264289.27,309383.76,739.04
7.10,264289.10,309384.14,738.97
7.20,264288.94,309384.52,738.89
7.30,264288.79,309384.91,738.80
7.40,264288.64,309385.30,738.71
7.50,264288.49,309385.71,738.62
7.60,264288.34,309386.12,738.53
7.70,264288.19,309386.54,738.45
7.80,264288.04,309386.97,738.35
7.90,264287.91,309387.39,738.26
8.00,264287.78,309387.82,738.17
8.10,264287.66,309388.25,738.08
8.20,264287.54,309388.69,737.99
8.30,264287.42,309389.14,737.91
8.40,264287.32,309389.59,737.82
8.50,264287.23,309390.04,737.72
8.60,264287.15,309390.50,737.62
8.70,264287.07,309390.96,737.52
8.80,264287.00,309391.43,737.42
8.90,264286.94,309391.89,737.33
9.00,264286.89,309392.37,737.23
9.10,264286.84,309392.85,737.13
9.20,264286.80,309393.34,737.05
9.30,264286.76,309393.84,736.97
9.40,264286.74,309394.34,736.89
9.50,264286.73,309394.85,736.81
9.60,264286.73,309395.36,736.72
9.70,264286.74,309395.87,736.65
9.80,264286.76,309396.38,736.57
9.90,264286.79,309396.90,736.49
10.00,264286.82,309397.41,736.41
10.10,264286.86,309397.92,736.32
10.20,264286.91,309398.44,736.23
10.30,264286.97,309398.97,736.15
10.40,264287.04,309399.49,736.08
10.50,264287.10,309400.01,736.00
10.60,264287.18,309400.52,735.92
10.70,264287.26,309401.04,735.83
10.80,264287.35,309401.56,735.74
10.90,264287.44,309402.09,735.65
11.00,264287.54,309402.62,735.55
11.10,264287.64,309403.16,735.46
11.20,264287.76,309403.69,735.37
11.30,264287.88,309404.24,735.27
11.40,264288.01,309404.78,735.18
11.50,264288.16,309405.33,735.08
11.60,264288.31,309405.88,734.98
11.70,264288.46,309406.43,734.88
11.80,264288.62,309406.99,734.78
11.90,264288.77,309407.55,734.67
12.00,264288.93,309408.12,734.55
12.10,264289.10,309408.68,734.43
12.20,264289.27,309409.26,734.31
12.30,264289.44,309409.83,734.20
12.40,264289.61,309410.41,734.09
12.50,264289.79,309410.99,733.99
12.60,264289.98,309411.57,733.88
12.70,264290.18,309412.16,733.78
12.80,264290.39,309412.75,733.68
12.90,264290.60,309413.34,733.58
13.00,264290.81,309413.94,733.49
13.10,264291.03,309414.54,733.39
13.20,264291.27,309415.15,733.29
