time,x,y,z
35.40,264441.35,309589.58,776.11
35.50,264441.85,309590.20,775.63
35.60,264442.35,309590.83,775.14
35.70,264442.85,309591.47,774.65
35.80,264443.34,309592.10,774.17
35.90,264443.82,309592.75,773.69
36.00,264444.31,309593.39,773.20
36.10,264444.80,309594.02,772.71
36.20,264445.28,309594.66,772.22
36.30,264445.76,309595.30,771.72
36.40,264446.25,309595.95,771.22
36.50,264446.73,309596.59,770.72
36.60,264447.22,309597.23,770.22
36.70,264447.70,309597.87,769.72
36.80,264448.18,309598.51,769.21
36.90,264448.67,309599.16,768.71
37.00,264449.16,309599.79,768.21
0.10,264300.00,309370.00,741.20
0.20,264300.01,309370.01,741.19
0.30,264300.01,309370.02,741.17
0.40,264300.00,309370.03,741.13
0.50,264300.00,309370.04,741.08
0.60,264300.00,309370.05,741.02
0.70,264300.01,309370.07,740.94
0.80,264300.02,309370.08,740.86
0.90,264300.03,309370.09,740.77
1.00,264300.03,309370.10,740.66
1.10,264300.04,309370.11,740.55
1.20,264300.06,309370.12,740.44
1.30,264300.08,309370.13,740.32
1.40,264300.09,309370.14,740.19
1.50,264300.10,309370.15,740.05
1.60,264300.11,309370.15,739.90
1.70,264300.11,309370.16,739.76
1.80,264300.11,309370.18,739.60
1.90,264300.11,309370.19,739.44
2.00,264300.11,309370.20,739.27
2.10,264300.11,309370.22,739.09
2.20,264300.12,309370.23,738.91
2.30,264300.12,309370.25,738.73
2.40,264300.12,309370.26,738.54
2.50,264300.12,309370.26,738.34
2.60,264300.13,309370.26,738.13
2.70,264300.14,309370.26,737.91
2.80,264300.14,309370.26,737.68
2.90,264300.13,309370.25,737.45
3.00,264300.13,309370.24,737.22
3.10,264300.13,309370.24,736.98
3.20,264300.13,309370.23,736.74
3.30,264300.14,309370.22,736.49
3.40,264300.15,309370.22,736.23
3.50,264300.15,309370.22,735.97
3.60,264300.15,309370.21,735.70
3.70,264300.16,309370.21,735.43
3.80,264300.17,309370.20,735.16
3.90,264300.17,309370.19,734.88
4.00,264300.17,309370.18,734.60
4.10,264300.16,309370.16,734.30
4.20,264300.15,309370.14,734.01
4.30,264300.14,309370.13,733.70
