time,x,y,z
5.30,264306.32,309373.88,736.25
5.40,264306.59,309373.99,736.09
5.50,264306.85,309374.09,735.93
5.60,264307.12,309374.21,735.78
5.70,264307.41,309374.34,735.64
5.80,264307.71,309374.46,735.50
5.90,264308.01,309374.60,735.36
6.00,264308.33,309374.72,735.22
6.10,264308.65,309374.85,735.09
6.20,264308.99,309374.97,734.94
6.30,264309.35,309375.08,734.78
0.10,264300.00,309370.00,741.21
0.20,264300.00,309370.00,741.21
0.30,264300.00,309370.01,741.22
0.40,264300.00,309370.03,741.22
0.50,264300.01,309370.05,741.21
0.60,264300.02,309370.08,741.22
0.70,264300.03,309370.11,741.23
0.80,264300.03,309370.14,741.24
0.90,264300.02,309370.17,741.26
1.00,264300.02,309370.20,741.27
1.10,264300.03,309370.22,741.28
1.20,264300.05,309370.25,741.29
1.30,264300.08,309370.28,741.30
1.40,264300.12,309370.31,741.30
1.50,264300.16,309370.33,741.30
1.60,264300.21,309370.35,741.28
1.70,264300.25,309370.37,741.24
1.80,264300.30,309370.39,741.18
1.90,264300.34,309370.42,741.12
2.00,264300.39,309370.46,741.06
2.10,264300.43,309370.50,741.00
2.20,264300.47,309370.53,740.93
2.30,264300.51,309370.57,740.84
2.40,264300.56,309370.62,740.75
2.50,264300.62,309370.67,740.65
2.60,264300.68,309370.72,740.55
2.70,264300.74,309370.77,740.43
2.80,264300.80,309370.83,740.32
2.90,264300.86,309370.88,740.21
3.00,264300.92,309370.94,740.09
3.10,264300.98,309371.00,739.98
3.20,264301.04,309371.06,739.86
3.30,264301.10,309371.13,739.72
3.40,264301.17,309371.19,739.60
3.50,264301.24,309371.25,739.46
3.60,264301.32,309371.31,739.30
3.70,264301.41,309371.37,739.12
3.80,264301.50,309371.42,738.93
3.90,264301.57,309371.47,738.74
4.00,264301.65,309371.53,738.54
4.10,264301.72,309371.60,738.34
4.20,264301.79,309371.67,738.13
4.30,264301.86,309371.75,737.91
4.40,264301.92,309371.82,737.69
4.50,264301.97,309371.89,737.46
4.60,264302.04,309371.95,737.23
4.70,264302.11,309372.02,736.98
4.80,264302.18,309372.09,736.74
4.90,264302.26,309372.17,736.49
