time,x,y,z
5.40,264303.63,309368.37,731.52
5.50,264303.72,309368.28,731.21
5.60,264303.80,309368.18,730.89
0.10,264300.00,309370.00,741.20
0.20,264299.99,309369.99,741.18
0.30,264299.99,309369.98,741.16
0.40,264299.99,309369.98,741.12
0.50,264300.00,309369.97,741.09
0.60,264300.01,309369.98,741.04
0.70,264300.02,309369.99,740.98
0.80,264300.03,309370.01,740.92
0.90,264300.07,309370.02,740.85
1.00,264300.11,309370.05,740.76
1.10,264300.16,309370.08,740.66
1.20,264300.18,309370.12,740.55
1.30,264300.21,309370.16,740.44
1.40,264300.23,309370.21,740.32
1.50,264300.26,309370.25,740.20
1.60,264300.29,309370.31,740.07
1.70,264300.32,309370.38,739.93
1.80,264300.36,309370.47,739.79
1.90,264300.40,309370.56,739.64
2.00,264300.47,309370.65,739.49
2.10,264300.52,309370.76,739.33
2.20,264300.58,309370.86,739.16
2.30,264300.64,309370.97,738.99
2.40,264300.70,309371.08,738.82
2.50,264300.75,309371.21,738.64
2.60,264300.81,309371.34,738.45
2.70,264300.86,309371.47,738.27
2.80,264300.92,309371.62,738.08
2.90,264300.99,309371.78,737.88
3.00,264301.07,309371.93,737.68
3.10,264301.16,309372.09,737.47
3.20,264301.25,309372.25,737.26
3.30,264301.33,309372.43,737.05
3.40,264301.41,309372.61,736.84
3.50,264301.50,309372.81,736.61
3.60,264301.58,309373.01,736.37
3.70,264301.64,309373.23,736.13
