time,x,y,z
5.70,264296.34,309371.69,730.15
5.80,264296.21,309371.74,729.80
5.90,264296.08,309371.79,729.44
6.00,264295.95,309371.84,729.08
0.10,264300.01,309370.00,741.22
0.20,264300.02,309370.00,741.24
0.30,264300.05,309370.01,741.27
0.40,264300.08,309370.02,741.29
0.50,264300.12,309370.03,741.32
0.60,264300.17,309370.04,741.36
0.70,264300.22,309370.06,741.40
0.80,264300.27,309370.08,741.42
0.90,264300.33,309370.10,741.45
1.00,264300.40,309370.13,741.48
1.10,264300.50,309370.16,741.50
1.20,264300.60,309370.20,741.53
1.30,264300.71,309370.25,741.55
1.40,264300.83,309370.31,741.57
1.50,264300.97,309370.37,741.58
1.60,264301.11,309370.45,741.59
1.70,264301.26,309370.53,741.60
1.80,264301.42,309370.62,741.62
1.90,264301.59,309370.72,741.63
2.00,264301.77,309370.83,741.65
2.10,264301.96,309370.93,741.67
2.20,264302.15,309371.05,741.68
2.30,264302.35,309371.17,741.71
2.40,264302.56,309371.29,741.73
2.50,264302.78,309371.42,741.76
2.60,264303.02,309371.54,741.79
2.70,264303.27,309371.67,741.83
2.80,264303.54,309371.81,741.88
2.90,264303.83,309371.96,741.92
3.00,264304.11,309372.11,741.97
3.10,264304.40,309372.26,742.02
3.20,264304.70,309372.42,742.07
3.30,264305.00,309372.58,742.10
3.40,264305.31,309372.74,742.15
3.50,264305.63,309372.90,742.21
3.60,264305.95,309373.06,742.26
3.70,264306.29,309373.22,742.32
3.80,264306.63,309373.39,742.38
3.90,264306.97,309373.57,742.43
4.00,264307.32,309373.74,742.49
4.10,264307.67,309373.92,742.55
4.20,264308.02,309374.10,742.62
4.30,264308.39,309374.28,742.70
4.40,264308.78,309374.47,742.77
4.50,264309.18,309374.66,742.84
4.60,264309.60,309374.85,742.90
4.70,264310.03,309375.04,742.96
4.80,264310.47,309375.23,743.02
4.90,264310.92,309375.43,743.06
5.00,264311.37,309375.65,743.11
5.10,264311.84,309375.86,743.16
5.20,264312.32,309376.09,743.20
5.30,264312.82,309376.32,743.24
5.40,264313.34,309376.55,743.28
5.50,264313.87,309376.78,743.33
5.60,264314.42,309377.00,743.37
5.70,264314.97,309377.22,743.42
5.80,264315.52,309377.45,743.48
5.90,264316.08,309377.69,743.53
6.00,264316.65,309377.93,743.57
6.10,264317.24,309378.17,743.60
6.20,264317.83,309378.42,743.62
6.30,264318.44,309378.66,743.64
6.40,264319.04,309378.91,743.66
6.50,264319.66,309379.16,743.67
6.60,264320.30,309379.42,743.68
6.70,264320.94,309379.67,743.69
6.80,264321.59,309379.94,743.70
6.90,264322.25,309380.20,743.72
7.00,264322.91,309380.47,743.72
7.10,264323.58,309380.73,743.72
7.20,264324.26,309381.00,743.71
7.30,264324.94,309381.28,743.71
7.40,264325.64,309381.55,743.71
7.50,264326.34,309381.84,743.71
7.60,264327.05,309382.12,743.71
