time,x,y,z
17.00,264278.45,309415.44,720.37
17.10,264278.39,309415.96,720.18
17.20,264278.34,309416.47,720.00
0.10,264300.01,309370.00,741.20
0.20,264300.04,309370.01,741.19
0.30,264300.08,309370.02,741.19
0.40,264300.13,309370.03,741.20
0.50,264300.18,309370.04,741.22
0.60,264300.24,309370.06,741.23
0.70,264300.31,309370.08,741.23
0.80,264300.40,309370.11,741.22
0.90,264300.50,309370.14,741.21
1.00,264300.62,309370.18,741.21
1.10,264300.74,309370.23,741.20
1.20,264300.89,309370.28,741.21
1.30,264301.06,309370.33,741.21
1.40,264301.23,309370.40,741.21
1.50,264301.41,309370.47,741.22
1.60,264301.59,309370.54,741.23
1.70,264301.79,309370.62,741.25
1.80,264301.99,309370.70,741.26
1.90,264302.19,309370.78,741.28
2.00,264302.40,309370.87,741.29
2.10,264302.62,309370.97,741.31
2.20,264302.85,309371.07,741.33
2.30,264303.09,309371.18,741.35
2.40,264303.34,309371.29,741.38
2.50,264303.60,309371.39,741.42
2.60,264303.88,309371.51,741.48
2.70,264304.17,309371.62,741.54
2.80,264304.46,309371.74,741.59
2.90,264304.78,309371.86,741.64
3.00,264305.11,309371.98,741.68
3.10,264305.44,309372.09,741.72
3.20,264305.80,309372.22,741.76
3.30,264306.17,309372.35,741.79
3.40,264306.55,309372.48,741.82
3.50,264306.94,309372.61,741.85
3.60,264307.34,309372.75,741.88
3.70,264307.78,309372.90,741.91
3.80,264308.23,309373.05,741.94
3.90,264308.70,309373.20,741.96
4.00,264309.18,309373.35,742.00
4.10,264309.68,309373.49,742.04
4.20,264310.17,309373.65,742.09
4.30,264310.68,309373.80,742.15
4.40,264311.20,309373.96,742.19
4.50,264311.74,309374.11,742.23
4.60,264312.30,309374.28,742.26
4.70,264312.86,309374.45,742.27
4.80,264313.43,309374.63,742.28
4.90,264314.01,309374.81,742.29
5.00,264314.60,309374.99,742.31
5.10,264315.19,309375.18,742.34
5.20,264315.79,309375.36,742.38
5.30,264316.39,309375.56,742.43
5.40,264317.01,309375.76,742.48
5.50,264317.64,309375.96,742.53
5.60,264318.26,309376.15,742.58
5.70,264318.89,309376.35,742.62
5.80,264319.54,309376.55,742.67
5.90,264320.19,309376.76,742.70
6.00,264320.86,309376.96,742.72
6.10,264321.53,309377.18,742.73
6.20,264322.21,309377.39,742.73
6.30,264322.89,309377.62,742.73
6.40,264323.58,309377.84,742.74
6.50,264324.28,309378.07,742.75
6.60,264324.98,309378.30,742.76
6.70,264325.68,309378.54,742.79
6.80,264326.40,309378.78,742.81
6.90,264327.13,309379.03,742.84
7.00,264327.87,309379.27,742.87
7.10,264328.63,309379.50,742.90
7.20,264329.39,309379.74,742.92
7.30,264330.16,309379.98,742.94
7.40,264330.93,309380.22,742.95
7.50,264331.69,309380.47,742.95
7.60,264332.45,309380.72,742.94
7.70,264333.22,309380.97,742.93
