time,x,y,z
6.30,264300.38,309375.54,734.61
6.40,264300.35,309375.70,734.37
6.50,264300.33,309375.86,734.14
6.60,264300.32,309376.02,733.91
6.70,264300.30,309376.17,733.69
6.80,264300.29,309376.32,733.47
6.90,264300.28,309376.47,733.25
7.00,264300.27,309376.61,733.01
7.10,264300.26,309376.76,732.76
7.20,264300.25,309376.92,732.50
7.30,264300.23,309377.08,732.22
7.40,264300.19,309377.24,731.94
7.50,264300.16,309377.42,731.66
0.10,264300.00,309370.00,741.19
0.20,264300.00,309370.01,741.18
0.30,264300.01,309370.02,741.17
0.40,264300.00,309370.02,741.15
0.50,264299.99,309370.01,741.13
0.60,264299.97,309369.99,741.10
0.70,264299.94,309369.96,741.06
0.80,264299.89,309369.92,741.03
0.90,264299.82,309369.87,740.98
1.00,264299.73,309369.82,740.92
1.10,264299.63,309369.77,740.85
1.20,264299.52,309369.72,740.77
1.30,264299.40,309369.65,740.70
1.40,264299.28,309369.58,740.63
1.50,264299.16,309369.49,740.55
1.60,264299.03,309369.40,740.48
1.70,264298.89,309369.29,740.40
1.80,264298.75,309369.18,740.31
1.90,264298.60,309369.06,740.23
2.00,264298.44,309368.94,740.15
2.10,264298.26,309368.82,740.07
2.20,264298.08,309368.71,739.97
2.30,264297.89,309368.60,739.87
2.40,264297.69,309368.48,739.77
2.50,264297.48,309368.35,739.65
2.60,264297.26,309368.22,739.55
2.70,264297.03,309368.08,739.44
2.80,264296.80,309367.94,739.34
2.90,264296.55,309367.80,739.25
3.00,264296.30,309367.64,739.15
3.10,264296.03,309367.48,739.06
3.20,264295.75,309367.33,738.97
3.30,264295.45,309367.17,738.89
3.40,264295.15,309367.02,738.81
3.50,264294.85,309366.88,738.74
3.60,264294.56,309366.72,738.66
3.70,264294.25,309366.56,738.57
3.80,264293.94,309366.39,738.48
3.90,264293.61,309366.22,738.39
4.00,264293.28,309366.05,738.31
4.10,264292.95,309365.87,738.24
4.20,264292.60,309365.68,738.17
4.30,264292.25,309365.50,738.10
4.40,264291.87,309365.31,738.04
4.50,264291.47,309365.12,737.97
4.60,264291.07,309364.92,737.90
4.70,264290.66,309364.71,737.82
4.80,264290.26,309364.49,737.75
4.90,264289.84,309364.28,737.67
5.00,264289.41,309364.07,737.59
5.10,264288.97,309363.84,737.50
5.20,264288.50,309363.62,737.41
5.30,264288.02,309363.39,737.33
5.40,264287.54,309363.15,737.25
5.50,264287.03,309362.91,737.17
5.60,264286.50,309362.68,737.11
5.70,264285.96,309362.44,737.04
5.80,264285.43,309362.21,736.98
5.90,264284.88,309361.97,736.90
6.00,264284.34,309361.73,736.82
6.10,264283.80,309361.48,736.73
6.20,264283.27,309361.22,736.64
6.30,264282.73,309360.96,736.54
6.40,264282.20,309360.69,736.45
6.50,264281.67,309360.40,736.36
6.60,264281.14,309360.11,736.26
6.70,264280.58,309359.80,736.16
6.80,264280.02,309359.48,736.07
6.90,264279.46,309359.15,735.97
7.00,264278.90,309358.82,735.89
7.10,264278.33,309358.49,735.81
7.20,264277.79,309358.16,735.73
7.30,264277.23,309357.83,735.65
