time,x,y,z
3.70,264303.26,309370.54,738.08
3.80,264303.43,309370.62,737.89
3.90,264303.60,309370.68,737.69
4.00,264303.77,309370.75,737.49
4.10,264303.94,309370.82,737.27
4.20,264304.11,309370.90,737.04
4.30,264304.28,309370.98,736.81
4.40,264304.46,309371.06,736.56
4.50,264304.65,309371.16,736.31
4.60,264304.84,309371.25,736.05
4.70,264305.02,309371.34,735.79
4.80,264305.21,309371.43,735.51
4.90,264305.40,309371.53,735.23
5.00,264305.61,309371.62,734.92
5.10,264305.83,309371.72,734.60
5.20,264306.04,309371.81,734.26
5.30,264306.26,309371.90,733.90
5.40,264306.48,309371.99,733.53
5.50,264306.70,309372.10,733.15
5.60,264306.92,309372.23,732.77
0.10,264300.00,309370.00,741.21
0.20,264299.99,309370.00,741.21
0.30,264299.99,309369.99,741.20
0.40,264299.98,309369.96,741.18
0.50,264299.98,309369.93,741.14
0.60,264299.98,309369.88,741.10
0.70,264299.99,309369.83,741.03
0.80,264299.99,309369.78,740.96
0.90,264300.00,309369.73,740.88
1.00,264300.02,309369.67,740.80
1.10,264300.05,309369.61,740.72
1.20,264300.09,309369.56,740.63
1.30,264300.13,309369.52,740.51
1.40,264300.18,309369.47,740.39
1.50,264300.23,309369.43,740.26
1.60,264300.28,309369.40,740.11
1.70,264300.32,309369.36,739.95
1.80,264300.38,309369.32,739.79
1.90,264300.45,309369.28,739.60
2.00,264300.52,309369.22,739.40
2.10,264300.60,309369.17,739.19
2.20,264300.69,309369.12,738.95
2.30,264300.78,309369.06,738.72
2.40,264300.88,309369.00,738.48
2.50,264300.99,309368.94,738.23
2.60,264301.10,309368.88,737.98
2.70,264301.20,309368.82,737.73
2.80,264301.31,309368.74,737.46
2.90,264301.42,309368.67,737.17
3.00,264301.54,309368.59,736.87
3.10,264301.65,309368.51,736.56
3.20,264301.77,309368.43,736.26
3.30,264301.89,309368.34,735.95
3.40,264302.00,309368.26,735.64
3.50,264302.12,309368.18,735.32
3.60,264302.25,309368.10,734.98
3.70,264302.39,309368.02,734.64
3.80,264302.53,309367.95,734.30
3.90,264302.69,309367.89,733.95
4.00,264302.85,309367.81,733.59
