time,x,y,z
8.10,264249.33,309387.56,708.06
8.20,264248.57,309387.84,707.55
8.30,264247.80,309388.13,707.04
8.40,264247.04,309388.42,706.54
8.50,264246.28,309388.70,706.03
8.60,264245.52,309388.99,705.53
8.70,264244.76,309389.27,705.02
0.10,264299.98,309370.01,741.20
0.20,264299.94,309370.03,741.19
0.30,264299.88,309370.06,741.15
0.40,264299.78,309370.11,741.11
0.50,264299.65,309370.16,741.04
0.60,264299.50,309370.23,740.97
0.70,264299.31,309370.31,740.89
0.80,264299.10,309370.39,740.79
0.90,264298.86,309370.49,740.67
1.00,264298.59,309370.60,740.54
1.10,264298.30,309370.72,740.41
1.20,264297.98,309370.85,740.26
1.30,264297.63,309370.99,740.10
1.40,264297.25,309371.14,739.93
1.50,264296.84,309371.31,739.75
1.60,264296.40,309371.49,739.56
1.70,264295.94,309371.67,739.35
1.80,264295.45,309371.88,739.14
1.90,264294.93,309372.10,738.91
2.00,264294.38,309372.33,738.67
2.10,264293.81,309372.57,738.41
2.20,264293.21,309372.82,738.14
2.30,264292.58,309373.08,737.86
2.40,264291.93,309373.35,737.57
2.50,264291.25,309373.63,737.27
2.60,264290.54,309373.92,736.96
2.70,264289.81,309374.23,736.65
2.80,264289.06,309374.54,736.33
2.90,264288.30,309374.85,736.01
3.00,264287.55,309375.16,735.67
3.10,264286.81,309375.48,735.32
3.20,264286.06,309375.80,734.97
3.30,264285.31,309376.11,734.61
3.40,264284.56,309376.43,734.24
3.50,264283.82,309376.75,733.87
3.60,264283.07,309377.08,733.50
3.70,264282.33,309377.41,733.13
3.80,264281.58,309377.74,732.74
3.90,264280.83,309378.07,732.36
4.00,264280.09,309378.40,731.96
4.10,264279.34,309378.73,731.55
4.20,264278.60,309379.06,731.14
4.30,264277.85,309379.39,730.71
4.40,264277.11,309379.73,730.28
4.50,264276.37,309380.06,729.84
4.60,264275.62,309380.39,729.39
4.70,264274.87,309380.73,728.94
4.80,264274.13,309381.07,728.48
4.90,264273.40,309381.41,728.02
5.00,264272.66,309381.75,727.54
5.10,264271.93,309382.10,727.06
5.20,264271.20,309382.45,726.56
5.30,264270.46,309382.80,726.06
5.40,264269.72,309383.14,725.56
5.50,264268.98,309383.48,725.06
5.60,264268.24,309383.81,724.57
5.70,264267.49,309384.15,724.07
5.80,264266.75,309384.47,723.57
5.90,264266.01,309384.80,723.06
6.00,264265.28,309385.14,722.56
6.10,264264.54,309385.48,722.06
6.20,264263.80,309385.82,721.55
6.30,264263.07,309386.17,721.05
6.40,264262.34,309386.51,720.55
6.50,264261.60,309386.87,720.05
6.60,264260.87,309387.21,719.54
6.70,264260.13,309387.55,719.04
6.80,264259.39,309387.88,718.53
6.90,264258.65,309388.21,718.03
7.00,264257.90,309388.55,717.53
7.10,264257.16,309388.88,717.02
7.20,264256.42,309389.22,716.52
7.30,264255.69,309389.56,716.01
7.40,264254.95,309389.91,715.52
7.50,264254.22,309390.25,715.02
7.60,264253.48,309390.60,714.51
7.70,264252.74,309390.95,714.01
7.80,264252.01,309391.29,713.50
7.90,264251.27,309391.64,713.00
8.00,264250.55,309391.99,712.50
8.10,264249.81,309392.34,711.99
8.20,264249.08,309392.70,711.49
8.30,264248.36,309393.06,710.99
8.40,264247.62,309393.42,710.49
8.50,264246.89,309393.78,710.00
8.60,264246.17,309394.14,709.50
8.70,264245.44,309394.50,708.99
8.80,264244.71,309394.87,708.49
8.90,264243.99,309395.24,707.99
9.00,264243.27,309395.61,707.49
9.10,264242.54,309395.98,706.99
9.20,264241.82,309396.35,706.48
9.30,264241.10,309396.72,705.98
