time,x,y,z
7.60,264274.79,309405.10,720.79
7.70,264274.48,309405.84,720.40
7.80,264274.16,309406.58,720.01
7.90,264273.87,309407.32,719.61
8.00,264273.58,309408.07,719.20
8.10,264273.30,309408.82,718.80
8.20,264273.03,309409.58,718.39
8.30,264272.77,309410.33,717.98
8.40,264272.52,309411.09,717.56
8.50,264272.28,309411.86,717.14
0.10,264300.00,309370.01,741.21
0.20,264300.00,309370.04,741.21
0.30,264300.00,309370.09,741.21
0.40,264299.98,309370.15,741.21
0.50,264299.97,309370.24,741.22
0.60,264299.96,309370.35,741.23
0.70,264299.95,309370.47,741.25
0.80,264299.94,309370.61,741.27
0.90,264299.93,309370.77,741.30
1.00,264299.92,309370.95,741.31
1.10,264299.90,309371.15,741.34
1.20,264299.88,309371.36,741.38
1.30,264299.86,309371.59,741.41
1.40,264299.85,309371.82,741.44
1.50,264299.84,309372.08,741.47
1.60,264299.83,309372.34,741.50
1.70,264299.82,309372.62,741.54
1.80,264299.80,309372.92,741.58
1.90,264299.79,309373.24,741.62
2.00,264299.79,309373.58,741.66
2.10,264299.78,309373.93,741.71
2.20,264299.79,309374.29,741.77
2.30,264299.81,309374.67,741.82
2.40,264299.84,309375.06,741.87
2.50,264299.87,309375.46,741.92
2.60,264299.92,309375.87,741.97
2.70,264299.97,309376.30,742.02
2.80,264300.01,309376.75,742.07
2.90,264300.05,309377.21,742.13
3.00,264300.10,309377.70,742.19
3.10,264300.14,309378.20,742.25
3.20,264300.20,309378.72,742.31
3.30,264300.26,309379.25,742.37
3.40,264300.34,309379.80,742.43
3.50,264300.42,309380.36,742.49
3.60,264300.50,309380.94,742.55
3.70,264300.60,309381.52,742.62
3.80,264300.70,309382.11,742.69
3.90,264300.81,309382.72,742.76
4.00,264300.93,309383.34,742.85
4.10,264301.06,309383.98,742.95
4.20,264301.20,309384.62,743.05
4.30,264301.33,309385.29,743.15
4.40,264301.46,309385.97,743.26
4.50,264301.60,309386.67,743.37
4.60,264301.74,309387.38,743.48
4.70,264301.89,309388.11,743.59
4.80,264302.04,309388.86,743.70
4.90,264302.19,309389.63,743.81
5.00,264302.34,309390.42,743.92
5.10,264302.50,309391.21,744.03
5.20,264302.67,309392.00,744.15
5.30,264302.85,309392.79,744.27
5.40,264303.04,309393.57,744.38
5.50,264303.23,309394.36,744.50
5.60,264303.43,309395.14,744.62
5.70,264303.65,309395.93,744.74
5.80,264303.87,309396.70,744.85
5.90,264304.10,309397.47,744.97
6.00,264304.35,309398.24,745.09
6.10,264304.60,309399.01,745.21
6.20,264304.85,309399.78,745.33
6.30,264305.11,309400.54,745.45
6.40,264305.38,309401.30,745.58
6.50,264305.66,309402.06,745.72
6.60,264305.93,309402.82,745.85
6.70,264306.21,309403.58,745.99
6.80,264306.49,309404.34,746.12
6.90,264306.78,309405.09,746.25
7.00,264307.08,309405.84,746.39
7.10,264307.37,309406.59,746.52
7.20,264307.67,309407.34,746.65
7.30,264307.97,309408.09,746.79
7.40,264308.27,309408.84,746.92
7.50,264308.57,309409.58,747.05
7.60,264308.88,309410.33,747.19
7.70,264309.21,309411.07,747.33
7.80,264309.53,309411.81,747.47
7.90,264309.87,309412.55,747.62
8.00,264310.20,309413.29,747.76
8.10,264310.54,309414.03,747.91
8.20,264310.87,309414.76,748.06
8.30,264311.22,309415.49,748.21
8.40,264311.57,309416.22,748.36
8.50,264311.92,309416.95,748.51
8.60,264312.27,309417.68,748.67
8.70,264312.62,309418.40,748.84
8.80,264312.97,309419.13,749.01
8.90,264313.32,309419.85,749.17
9.00,264313.67,309420.58,749.33
9.10,264314.01,309421.31,749.49
9.20,264314.35,309422.04,749.65
9.30,264314.70,309422.77,749.81
9.40,264315.03,309423.50,749.97
9.50,264315.37,309424.23,750.13
9.60,264315.71,309424.97,750.28
9.70,264316.05,309425.70,750.43
9.80,264316.39,309426.43,750.59
9.90,264316.73,309427.16,750.73
10.00,264317.08,309427.89,750.89
10.10,264317.43,309428.62,751.05
10.20,264317.77,309429.35,751.21
10.30,264318.11,309430.08,751.37
10.40,264318.45,309430.81,751.52
10.50,264318.80,309431.55,751.67
10.60,264319.14,309432.28,751.83
10.70,264319.49,309433.01,751.98
10.80,264319.83,309433.73,752.11
10.90,264320.17,309434.46,752.24
11.00,264320.52,309435.20,752.37
11.10,264320.87,309435.93,752.50
11.20,264321.22,309436.65,752.62
11.30,264321.58,309437.38,752.75
11.40,264321.95,309438.10,752.87
11.50,264322.31,309438.82,753.00
11.60,264322.68,309439.54,753.11
11.70,264323.05,309440.25,753.23
11.80,264323.43,309440.97,753.34
11.90,264323.82,309441.68,753.45
12.00,264324.20,309442.40,753.56
12.10,264324.58,309443.11,753.67
12.20,264324.97,309443.82,753.77
12.30,264325.35,309444.52,753.87
12.40,264325.74,309445.23,753.98
12.50,264326.13,309445.94,754.09
12.60,264326.51,309446.65,754.19
12.70,264326.89,309447.36,754.30
12.80,264327.27,309448.08,754.40
12.90,264327.65,309448.79,754.51
13.00,264328.02,309449.50,754.62
13.10,264328.40,309450.21,754.72
13.20,264328.77,309450.93,754.82
13.30,264329.15,309451.64,754.91
13.40,264329.54,309452.35,755.01
13.50,264329.93,309453.06,755.12
13.60,264330.32,309453.77,755.21
13.70,264330.71,309454.47,755.31
13.80,264331.10,309455.18,755.40
13.90,264331.48,309455.90,755.48
14.00,264331.86,309456.60,755.57
14.10,264332.25,309457.31,755.66
14.20,264332.62,309458.02,755.74
14.30,264333.00,309458.74,755.82
14.40,264333.38,309459.45,755.91
14.50,264333.75,309460.17,755.99
14.60,264334.12,309460.88,756.07
14.70,264334.49,309461.60,756.15
14.80,264334.86,309462.32,756.23
14.90,264335.22,309463.04,756.31
15.00,264335.58,309463.76,756.38
15.10,264335.95,309464.47,756.45
15.20,264336.32,309465.19,756.51
15.30,264336.68,309465.92,756.57
15.40,264337.03,309466.65,756.63
15.50,264337.40,309467.37,756.68
15.60,264337.76,309468.09,756.73
15.70,264338.12,309468.81,756.76
15.80,264338.49,309469.53,756.79
15.90,264338.87,309470.24,756.81
16.00,264339.25,309470.95,756.84
16.10,264339.64,309471.66,756.86
16.20,264340.02,309472.36,756.87
16.30,264340.40,309473.08,756.88
16.40,264340.78,309473.79,756.89
16.50,264341.16,309474.50,756.89
16.60,264341.53,309475.21,756.89
16.70,264341.91,309475.92,756.88
16.80,264342.28,309476.64,756.87
16.90,264342.64,309477.36,756.85
17.00,264343.01,309478.08,756.83
17.10,264343.37,309478.80,756.80
17.20,264343.74,309479.52,756.78
17.30,264344.10,309480.24,756.74
17.40,264344.46,309480.97,756.71
17.50,264344.81,309481.69,756.66
17.60,264345.17,309482.41,756.62
17.70,264345.53,309483.13,756.58
17.80,264345.90,309483.85,756.53
17.90,264346.27,309484.57,756.48
18.00,264346.64,309485.28,756.42
18.10,264347.01,309485.99,756.36
18.20,264347.38,309486.71,756.28
18.30,264347.75,309487.43,756.20
18.40,264348.11,309488.15,756.13
18.50,264348.47,309488.87,756.05
18.60,264348.82,309489.59,755.97
18.70,264349.18,309490.31,755.89
18.80,264349.54,309491.04,755.81
18.90,264349.90,309491.75,755.73
19.00,264350.28,309492.46,755.63
19.10,264350.65,309493.18,755.52
19.20,264351.03,309493.90,755.41
19.30,264351.40,309494.61,755.30
19.40,264351.76,309495.34,755.18
19.50,264352.12,309496.06,755.06
19.60,264352.48,309496.78,754.95
19.70,264352.84,309497.51,754.84
19.80,264353.21,309498.22,754.73
19.90,264353.58,309498.94,754.61
20.00,264353.95,309499.66,754.49
20.10,264354.32,309500.37,754.37
20.20,264354.69,309501.09,754.24
20.30,264355.07,309501.81,754.10
20.40,264355.45,309502.52,753.96
20.50,264355.83,309503.23,753.81
20.60,264356.20,309503.95,753.66
20.70,264356.58,309504.66,753.49
20.80,264356.95,309505.37,753.32
20.90,264357.33,309506.09,753.16
21.00,264357.69,309506.81,753.00
21.10,264358.06,309507.53,752.83
21.20,264358.43,309508.25,752.65
21.30,264358.79,309508.96,752.45
21.40,264359.17,309509.68,752.26
21.50,264359.55,309510.39,752.06
21.60,264359.93,309511.10,751.85
21.70,264360.32,309511.82,751.64
21.80,264360.71,309512.52,751.42
21.90,264361.11,309513.23,751.21
22.00,264361.51,309513.93,750.98
22.10,264361.91,309514.62,750.75
22.20,264362.32,309515.32,750.52
22.30,264362.72,309516.01,750.27
22.40,264363.12,309516.71,750.03
22.50,264363.52,309517.41,749.78
22.60,264363.92,309518.11,749.54
22.70,264364.33,309518.80,749.29
22.80,264364.73,309519.50,749.04
22.90,264365.14,309520.20,748.79
23.00,264365.55,309520.89,748.52
23.10,264365.95,309521.59,748.26
23.20,264366.36,309522.29,747.99
23.30,264366.78,309522.98,747.72
23.40,264367.20,309523.67,747.44
23.50,264367.63,309524.35,747.16
23.60,264368.06,309525.02,746.87
23.70,264368.49,309525.70,746.58
23.80,264368.92,309526.38,746.29
23.90,264369.34,309527.07,745.98
24.00,264369.77,309527.75,745.67
24.10,264370.20,309528.43,745.36
24.20,264370.62,309529.11,745.05
24.30,264371.04,309529.80,744.74
24.40,264371.46,309530.49,744.42
24.50,264371.89,309531.18,744.09
24.60,264372.32,309531.86,743.76
24.70,264372.74,309532.54,743.42
24.80,264373.17,309533.23,743.09
24.90,264373.60,309533.91,742.75
25.00,264374.04,309534.58,742.40
25.10,264374.48,309535.26,742.04
25.20,264374.91,309535.95,741.68
25.30,264375.33,309536.63,741.31
25.40,264375.76,309537.32,740.94
25.50,264376.18,309538.00,740.56
25.60,264376.61,309538.68,740.18
25.70,264377.04,309539.36,739.80
25.80,264377.47,309540.04,739.42
25.90,264377.91,309540.72,739.02
26.00,264378.34,309541.40,738.62
26.10,264378.78,309542.08,738.21
26.20,264379.21,309542.76,737.81
26.30,264379.65,309543.44,737.41
26.40,264380.10,309544.11,737.01
26.50,264380.54,309544.78,736.60
26.60,264380.99,309545.45,736.18
26.70,264381.43,309546.12,735.76
26.80,264381.87,309546.80,735.32
26.90,264382.32,309547.47,734.88
27.00,264382.77,309548.15,734.43
