time,x,y,z
22.50,264295.74,309530.06,709.32
22.60,264295.95,309530.84,708.86
22.70,264296.15,309531.62,708.41
22.80,264296.36,309532.40,707.95
22.90,264296.56,309533.18,707.50
23.00,264296.76,309533.96,707.03
23.10,264296.97,309534.74,706.56
23.20,264297.19,309535.51,706.09
23.30,264297.41,309536.29,705.61
23.40,264297.64,309537.06,705.14
23.50,264297.87,309537.84,704.65
23.60,264298.10,309538.61,704.17
23.70,264298.33,309539.38,703.68
23.80,264298.57,309540.15,703.20
23.90,264298.82,309540.92,702.71
24.00,264299.06,309541.69,702.21
24.10,264299.30,309542.46,701.72
0.10,264300.01,309370.00,741.21
0.20,264300.01,309370.00,741.20
0.30,264300.03,309370.00,741.18
0.40,264300.07,309369.99,741.16
0.50,264300.11,309369.99,741.14
0.60,264300.17,309369.98,741.11
0.70,264300.24,309369.98,741.08
0.80,264300.31,309369.98,741.05
0.90,264300.41,309369.98,741.02
1.00,264300.51,309369.98,740.99
1.10,264300.61,309369.97,740.95
1.20,264300.73,309369.96,740.90
1.30,264300.86,309369.95,740.84
1.40,264301.01,309369.93,740.78
1.50,264301.16,309369.92,740.72
1.60,264301.32,309369.90,740.66
1.70,264301.49,309369.88,740.59
1.80,264301.68,309369.86,740.52
1.90,264301.87,309369.84,740.44
2.00,264302.08,309369.81,740.37
2.10,264302.28,309369.79,740.28
2.20,264302.49,309369.76,740.18
2.30,264302.71,309369.74,740.08
2.40,264302.94,309369.70,739.98
2.50,264303.17,309369.65,739.87
2.60,264303.41,309369.60,739.75
2.70,264303.65,309369.55,739.63
2.80,264303.91,309369.51,739.50
2.90,264304.17,309369.47,739.37
3.00,264304.44,309369.42,739.22
3.10,264304.71,309369.38,739.07
3.20,264305.00,309369.33,738.92
3.30,264305.30,309369.29,738.76
3.40,264305.61,309369.25,738.60
3.50,264305.91,309369.21,738.43
3.60,264306.22,309369.17,738.26
3.70,264306.53,309369.13,738.08
3.80,264306.85,309369.08,737.89
3.90,264307.19,309369.04,737.71
4.00,264307.53,309369.00,737.53
4.10,264307.86,309368.96,737.34
4.20,264308.21,309368.92,737.15
4.30,264308.56,309368.87,736.96
