time,x,y,z
8.10,264305.82,309382.33,735.26
8.20,264305.94,309382.66,735.10
8.30,264306.06,309382.99,734.94
8.40,264306.18,309383.32,734.80
8.50,264306.31,309383.65,734.66
8.60,264306.45,309384.00,734.52
8.70,264306.61,309384.36,734.36
8.80,264306.78,309384.72,734.21
8.90,264306.95,309385.10,734.07
9.00,264307.13,309385.48,733.94
9.10,264307.30,309385.86,733.81
9.20,264307.48,309386.23,733.66
9.30,264307.67,309386.62,733.51
0.10,264300.00,309370.00,741.21
0.20,264300.01,309370.02,741.21
0.30,264300.01,309370.04,741.21
0.40,264300.02,309370.06,741.21
0.50,264300.02,309370.09,741.21
0.60,264300.02,309370.11,741.22
0.70,264300.04,309370.12,741.24
0.80,264300.07,309370.14,741.26
0.90,264300.10,309370.17,741.28
1.00,264300.14,309370.20,741.30
1.10,264300.18,309370.23,741.32
1.20,264300.21,309370.27,741.35
1.30,264300.25,309370.32,741.39
1.40,264300.30,309370.39,741.42
1.50,264300.36,309370.46,741.45
1.60,264300.43,309370.54,741.47
1.70,264300.52,309370.62,741.50
1.80,264300.61,309370.70,741.52
1.90,264300.70,309370.79,741.54
2.00,264300.79,309370.87,741.54
2.10,264300.90,309370.96,741.54
2.20,264301.01,309371.05,741.54
2.30,264301.12,309371.15,741.51
2.40,264301.23,309371.25,741.49
2.50,264301.35,309371.38,741.46
2.60,264301.45,309371.51,741.44
2.70,264301.56,309371.64,741.42
2.80,264301.67,309371.77,741.41
2.90,264301.79,309371.92,741.38
3.00,264301.91,309372.07,741.35
3.10,264302.05,309372.24,741.34
3.20,264302.21,309372.41,741.33
3.30,264302.37,309372.59,741.33
3.40,264302.53,309372.77,741.33
3.50,264302.71,309372.94,741.34
3.60,264302.91,309373.12,741.35
3.70,264303.12,309373.30,741.36
3.80,264303.34,309373.50,741.38
3.90,264303.58,309373.71,741.40
4.00,264303.82,309373.92,741.42
4.10,264304.07,309374.14,741.45
4.20,264304.33,309374.36,741.47
4.30,264304.61,309374.58,741.48
4.40,264304.89,309374.82,741.50
4.50,264305.16,309375.07,741.50
4.60,264305.44,309375.33,741.49
4.70,264305.74,309375.59,741.48
4.80,264306.05,309375.86,741.46
4.90,264306.36,309376.13,741.44
5.00,264306.68,309376.41,741.41
5.10,264307.02,309376.70,741.38
5.20,264307.37,309377.00,741.35
5.30,264307.74,309377.31,741.30
5.40,264308.12,309377.63,741.24
5.50,264308.50,309377.97,741.17
5.60,264308.88,309378.31,741.10
5.70,264309.28,309378.65,741.03
5.80,264309.69,309379.01,740.96
5.90,264310.11,309379.36,740.90
6.00,264310.55,309379.72,740.84
6.10,264311.00,309380.09,740.80
6.20,264311.47,309380.46,740.75
6.30,264311.93,309380.83,740.70
6.40,264312.39,309381.21,740.65
6.50,264312.85,309381.59,740.60
6.60,264313.32,309381.98,740.55
6.70,264313.81,309382.36,740.50
