time,x,y,z
12.50,264276.00,309389.37,723.39
12.60,264275.87,309389.67,723.16
12.70,264275.75,309389.96,722.93
12.80,264275.63,309390.26,722.69
12.90,264275.51,309390.55,722.46
13.00,264275.40,309390.85,722.23
13.10,264275.29,309391.15,722.00
13.20,264275.20,309391.45,721.77
13.30,264275.11,309391.76,721.54
13.40,264275.02,309392.08,721.32
13.50,264274.93,309392.40,721.09
13.60,264274.82,309392.72,720.86
13.70,264274.71,309393.04,720.63
13.80,264274.59,309393.37,720.40
13.90,264274.48,309393.70,720.15
14.00,264274.38,309394.03,719.90
0.10,264299.99,309370.00,741.20
0.20,264299.97,309370.01,741.18
0.30,264299.95,309370.01,741.17
0.40,264299.92,309370.02,741.14
0.50,264299.87,309370.02,741.10
0.60,264299.81,309370.02,741.06
0.70,264299.73,309370.01,741.00
0.80,264299.63,309370.01,740.94
0.90,264299.53,309370.00,740.86
1.00,264299.42,309369.99,740.77
1.10,264299.30,309369.99,740.67
1.20,264299.17,309369.99,740.57
1.30,264299.03,309369.99,740.46
1.40,264298.88,309370.00,740.34
1.50,264298.72,309370.01,740.22
1.60,264298.55,309370.02,740.10
1.70,264298.37,309370.03,739.97
1.80,264298.19,309370.05,739.83
1.90,264298.00,309370.07,739.69
2.00,264297.81,309370.08,739.56
2.10,264297.61,309370.09,739.42
2.20,264297.40,309370.10,739.27
2.30,264297.18,309370.11,739.12
2.40,264296.95,309370.12,738.95
2.50,264296.70,309370.14,738.78
2.60,264296.43,309370.15,738.60
2.70,264296.16,309370.17,738.41
2.80,264295.88,309370.19,738.22
2.90,264295.59,309370.21,738.03
3.00,264295.31,309370.24,737.84
3.10,264295.02,309370.26,737.63
3.20,264294.71,309370.28,737.42
3.30,264294.40,309370.30,737.20
3.40,264294.07,309370.32,736.98
3.50,264293.75,309370.33,736.75
3.60,264293.41,309370.35,736.52
3.70,264293.07,309370.37,736.29
3.80,264292.71,309370.39,736.05
3.90,264292.34,309370.41,735.82
4.00,264291.97,309370.44,735.59
4.10,264291.58,309370.47,735.35
4.20,264291.19,309370.51,735.12
4.30,264290.78,309370.54,734.87
4.40,264290.37,309370.57,734.61
4.50,264289.94,309370.61,734.34
4.60,264289.51,309370.65,734.07
4.70,264289.08,309370.69,733.80
4.80,264288.64,309370.73,733.53
4.90,264288.17,309370.76,733.26
