time,x,y,z
6.50,264299.27,309363.15,729.37
0.10,264299.99,309370.00,741.20
0.20,264299.97,309370.00,741.20
0.30,264299.96,309370.01,741.19
0.40,264299.94,309370.00,741.19
0.50,264299.93,309369.99,741.19
0.60,264299.90,309369.99,741.17
0.70,264299.87,309369.98,741.16
0.80,264299.84,309369.95,741.15
0.90,264299.82,309369.93,741.14
1.00,264299.79,309369.91,741.14
1.10,264299.77,309369.89,741.13
1.20,264299.74,309369.87,741.13
1.30,264299.71,309369.85,741.13
1.40,264299.67,309369.84,741.14
1.50,264299.63,309369.84,741.15
1.60,264299.59,309369.84,741.17
1.70,264299.55,309369.86,741.21
1.80,264299.51,309369.91,741.25
1.90,264299.49,309369.94,741.30
2.00,264299.48,309369.98,741.36
2.10,264299.48,309370.01,741.41
2.20,264299.49,309370.04,741.47
2.30,264299.51,309370.07,741.51
2.40,264299.55,309370.11,741.55
2.50,264299.61,309370.15,741.61
2.60,264299.67,309370.17,741.67
2.70,264299.72,309370.20,741.72
2.80,264299.77,309370.22,741.76
2.90,264299.82,309370.23,741.79
3.00,264299.89,309370.23,741.81
3.10,264299.97,309370.22,741.82
3.20,264300.06,309370.19,741.82
3.30,264300.15,309370.16,741.81
3.40,264300.22,309370.12,741.78
3.50,264300.30,309370.07,741.76
3.60,264300.39,309370.02,741.73
3.70,264300.48,309369.96,741.68
3.80,264300.56,309369.91,741.62
3.90,264300.63,309369.86,741.56
4.00,264300.70,309369.79,741.51
4.10,264300.77,309369.72,741.45
4.20,264300.84,309369.65,741.38
4.30,264300.93,309369.58,741.31
4.40,264301.01,309369.51,741.23
4.50,264301.09,309369.45,741.17
4.60,264301.17,309369.39,741.11
4.70,264301.23,309369.32,741.05
4.80,264301.30,309369.26,740.99
4.90,264301.37,309369.20,740.92
5.00,264301.45,309369.14,740.85
5.10,264301.54,309369.09,740.77
5.20,264301.63,309369.05,740.71
5.30,264301.72,309369.01,740.63
5.40,264301.81,309368.96,740.56
5.50,264301.88,309368.91,740.48
5.60,264301.97,309368.86,740.38
5.70,264302.05,309368.80,740.29
5.80,264302.13,309368.73,740.20
5.90,264302.21,309368.66,740.12
6.00,264302.31,309368.61,740.05
6.10,264302.41,309368.56,739.97
6.20,264302.52,309368.52,739.90
6.30,264302.61,309368.48,739.82
6.40,264302.71,309368.45,739.74
6.50,264302.81,309368.43,739.66
6.60,264302.93,309368.42,739.59
6.70,264303.05,309368.41,739.51
6.80,264303.18,309368.39,739.44
6.90,264303.33,309368.37,739.36
7.00,264303.47,309368.34,739.28
7.10,264303.61,309368.30,739.20
7.20,264303.75,309368.26,739.12
7.30,264303.91,309368.22,739.04
7.40,264304.07,309368.20,738.97
7.50,264304.24,309368.18,738.90
7.60,264304.41,309368.18,738.83
7.70,264304.58,309368.18,738.77
7.80,264304.74,309368.18,738.70
7.90,264304.92,309368.18,738.64
8.00,264305.10,309368.18,738.60
8.10,264305.28,309368.16,738.55
8.20,264305.46,309368.14,738.50
8.30,264305.62,309368.13,738.44
8.40,264305.80,309368.13,738.38
8.50,264305.98,309368.15,738.31
8.60,264306.17,309368.15,738.25
8.70,264306.37,309368.15,738.21
8.80,264306.57,309368.14,738.18
8.90,264306.77,309368.13,738.17
9.00,264306.96,309368.13,738.16
9.10,264307.15,309368.12,738.15
9.20,264307.34,309368.12,738.13
9.30,264307.53,309368.12,738.11
9.40,264307.72,309368.11,738.07
9.50,264307.91,309368.09,738.03
9.60,264308.11,309368.08,737.99
9.70,264308.30,309368.07,737.94
9.80,264308.48,309368.06,737.88
9.90,264308.66,309368.05,737.84
10.00,264308.85,309368.04,737.80
10.10,264309.03,309368.03,737.75
10.20,264309.20,309368.02,737.70
10.30,264309.38,309368.01,737.64
10.40,264309.56,309368.01,737.58
10.50,264309.73,309368.03,737.50
10.60,264309.90,309368.04,737.41
10.70,264310.08,309368.05,737.32
10.80,264310.25,309368.06,737.22
10.90,264310.45,309368.08,737.12
11.00,264310.65,309368.10,737.00
11.10,264310.85,309368.12,736.88
11.20,264311.05,309368.14,736.76
11.30,264311.26,309368.15,736.65
11.40,264311.47,309368.14,736.55
11.50,264311.68,309368.13,736.45
11.60,264311.87,309368.12,736.35
11.70,264312.06,309368.11,736.24
11.80,264312.24,309368.12,736.14
11.90,264312.42,309368.12,736.03
