time,x,y,z
9.60,264248.39,309404.89,711.75
9.70,264247.75,309405.37,711.29
9.80,264247.11,309405.86,710.82
9.90,264246.47,309406.35,710.35
10.00,264245.82,309406.83,709.88
10.10,264245.18,309407.32,709.41
10.20,264244.53,309407.81,708.95
0.10,264300.00,309370.00,741.21
0.20,264299.99,309370.01,741.22
0.30,264299.96,309370.03,741.23
0.40,264299.95,309370.05,741.23
0.50,264299.93,309370.08,741.24
0.60,264299.90,309370.10,741.24
0.70,264299.88,309370.13,741.24
0.80,264299.85,309370.17,741.23
0.90,264299.82,309370.20,741.22
1.00,264299.79,309370.24,741.21
1.10,264299.76,309370.29,741.20
1.20,264299.72,309370.34,741.19
1.30,264299.68,309370.39,741.19
1.40,264299.63,309370.45,741.18
1.50,264299.57,309370.52,741.18
1.60,264299.51,309370.60,741.18
1.70,264299.46,309370.68,741.17
1.80,264299.40,309370.76,741.17
1.90,264299.34,309370.84,741.17
2.00,264299.26,309370.94,741.16
2.10,264299.18,309371.04,741.15
2.20,264299.09,309371.15,741.15
2.30,264299.00,309371.27,741.15
2.40,264298.91,309371.39,741.14
2.50,264298.81,309371.51,741.14
2.60,264298.71,309371.63,741.13
2.70,264298.59,309371.74,741.13
2.80,264298.48,309371.86,741.14
2.90,264298.37,309371.98,741.14
3.00,264298.26,309372.11,741.14
3.10,264298.16,309372.25,741.16
3.20,264298.04,309372.40,741.17
3.30,264297.92,309372.56,741.19
3.40,264297.80,309372.73,741.21
3.50,264297.68,309372.91,741.22
3.60,264297.55,309373.09,741.23
3.70,264297.43,309373.28,741.24
3.80,264297.32,309373.47,741.24
3.90,264297.20,309373.65,741.24
4.00,264297.08,309373.85,741.25
4.10,264296.95,309374.05,741.26
4.20,264296.83,309374.26,741.27
4.30,264296.69,309374.46,741.28
4.40,264296.55,309374.67,741.29
4.50,264296.42,309374.87,741.29
4.60,264296.29,309375.08,741.28
4.70,264296.15,309375.29,741.27
4.80,264296.01,309375.52,741.26
4.90,264295.85,309375.75,741.24
5.00,264295.70,309375.99,741.21
5.10,264295.54,309376.24,741.18
5.20,264295.39,309376.48,741.16
5.30,264295.23,309376.72,741.13
5.40,264295.07,309376.97,741.10
5.50,264294.90,309377.22,741.08
5.60,264294.74,309377.47,741.06
5.70,264294.58,309377.74,741.05
5.80,264294.43,309378.01,741.04
5.90,264294.28,309378.28,741.03
6.00,264294.12,309378.56,741.02
6.10,264293.97,309378.84,741.01
6.20,264293.82,309379.12,741.00
6.30,264293.67,309379.40,740.99
6.40,264293.52,309379.67,740.98
6.50,264293.38,309379.95,740.98
6.60,264293.22,309380.24,740.98
6.70,264293.08,309380.54,740.99
6.80,264292.93,309380.84,740.98
6.90,264292.77,309381.15,740.98
7.00,264292.61,309381.46,740.98
7.10,264292.47,309381.77,740.97
7.20,264292.31,309382.09,740.96
7.30,264292.15,309382.42,740.95
7.40,264291.98,309382.76,740.94
7.50,264291.82,309383.09,740.93
7.60,264291.65,309383.43,740.91
7.70,264291.49,309383.77,740.90
7.80,264291.33,309384.12,740.88
7.90,264291.18,309384.47,740.86
8.00,264291.02,309384.84,740.84
8.10,264290.88,309385.20,740.82
8.20,264290.74,309385.56,740.80
8.30,264290.60,309385.92,740.78
8.40,264290.47,309386.29,740.75
8.50,264290.34,309386.66,740.72
8.60,264290.21,309387.04,740.67
8.70,264290.07,309387.43,740.62
8.80,264289.93,309387.82,740.57
8.90,264289.79,309388.22,740.51
9.00,264289.66,309388.62,740.46
9.10,264289.53,309389.02,740.41
9.20,264289.40,309389.43,740.36
9.30,264289.27,309389.83,740.31
9.40,264289.14,309390.25,740.26
9.50,264289.01,309390.66,740.22
9.60,264288.89,309391.08,740.19
9.70,264288.78,309391.51,740.16
9.80,264288.67,309391.94,740.13
9.90,264288.57,309392.37,740.10
10.00,264288.46,309392.81,740.07
10.10,264288.36,309393.25,740.04
10.20,264288.26,309393.70,740.00
10.30,264288.15,309394.16,739.96
10.40,264288.05,309394.62,739.91
10.50,264287.95,309395.07,739.87
10.60,264287.86,309395.52,739.82
10.70,264287.77,309395.98,739.77
10.80,264287.68,309396.43,739.73
10.90,264287.59,309396.88,739.67
11.00,264287.50,309397.34,739.62
11.10,264287.41,309397.80,739.57
11.20,264287.33,309398.27,739.50
11.30,264287.25,309398.74,739.44
11.40,264287.18,309399.22,739.38
11.50,264287.11,309399.70,739.31
11.60,264287.04,309400.18,739.24
11.70,264286.98,309400.65,739.18
11.80,264286.92,309401.13,739.12
11.90,264286.86,309401.62,739.06
12.00,264286.80,309402.12,739.01
12.10,264286.74,309402.62,738.97
12.20,264286.68,309403.12,738.93
12.30,264286.64,309403.63,738.89
12.40,264286.60,309404.14,738.85
12.50,264286.57,309404.66,738.81
12.60,264286.55,309405.18,738.77
12.70,264286.53,309405.70,738.72
12.80,264286.53,309406.22,738.66
12.90,264286.53,309406.75,738.60
13.00,264286.54,309407.28,738.54
13.10,264286.54,309407.80,738.47
13.20,264286.53,309408.32,738.41
13.30,264286.53,309408.85,738.34
13.40,264286.52,309409.37,738.27
13.50,264286.52,309409.91,738.20
13.60,264286.53,309410.44,738.13
13.70,264286.54,309410.98,738.06
13.80,264286.55,309411.52,738.00
13.90,264286.57,309412.06,737.94
14.00,264286.58,309412.62,737.88
14.10,264286.59,309413.17,737.82
14.20,264286.60,309413.73,737.77
14.30,264286.61,309414.29,737.71
14.40,264286.63,309414.86,737.66
14.50,264286.65,309415.43,737.62
14.60,264286.66,309416.01,737.57
14.70,264286.67,309416.59,737.53
14.80,264286.67,309417.17,737.48
14.90,264286.68,309417.77,737.43
15.00,264286.69,309418.37,737.36
15.10,264286.69,309418.97,737.29
15.20,264286.70,309419.57,737.22
15.30,264286.71,309420.17,737.15
15.40,264286.74,309420.77,737.08
15.50,264286.77,309421.37,737.00
15.60,264286.80,309421.97,736.93
15.70,264286.83,309422.58,736.86
15.80,264286.86,309423.19,736.79
15.90,264286.90,309423.80,736.72
16.00,264286.95,309424.42,736.65
16.10,264286.99,309425.04,736.57
16.20,264287.05,309425.66,736.50
16.30,264287.12,309426.29,736.42
16.40,264287.19,309426.92,736.34
16.50,264287.27,309427.55,736.27
16.60,264287.36,309428.19,736.20
16.70,264287.45,309428.84,736.12
16.80,264287.54,309429.49,736.04
16.90,264287.65,309430.14,735.97
17.00,264287.77,309430.80,735.89
17.10,264287.89,309431.46,735.83
17.20,264288.01,309432.13,735.77
17.30,264288.15,309432.79,735.70
