time,x,y,z
17.00,264356.80,309372.91,741.34
17.10,264357.41,309372.69,741.20
17.20,264358.02,309372.47,741.05
17.30,264358.64,309372.25,740.89
17.40,264359.27,309372.02,740.72
17.50,264359.89,309371.79,740.56
17.60,264360.51,309371.56,740.41
17.70,264361.14,309371.33,740.25
17.80,264361.76,309371.10,740.08
17.90,264362.38,309370.87,739.90
18.00,264363.01,309370.65,739.73
18.10,264363.63,309370.43,739.58
18.20,264364.26,309370.20,739.42
18.30,264364.88,309369.98,739.24
18.40,264365.51,309369.75,739.06
18.50,264366.14,309369.51,738.86
0.10,264300.00,309370.00,741.20
0.20,264300.01,309370.00,741.18
0.30,264300.03,309369.98,741.17
0.40,264300.05,309369.97,741.17
0.50,264300.06,309369.97,741.16
0.60,264300.07,309369.97,741.15
0.70,264300.08,309369.97,741.15
0.80,264300.11,309369.96,741.14
0.90,264300.14,309369.96,741.14
1.00,264300.15,309369.97,741.14
1.10,264300.17,309369.98,741.14
1.20,264300.20,309369.98,741.15
1.30,264300.22,309369.99,741.16
1.40,264300.25,309370.00,741.17
1.50,264300.27,309370.01,741.18
1.60,264300.29,309370.03,741.19
1.70,264300.33,309370.05,741.19
1.80,264300.38,309370.06,741.19
1.90,264300.43,309370.07,741.17
2.00,264300.50,309370.09,741.15
2.10,264300.58,309370.12,741.11
2.20,264300.66,309370.15,741.05
2.30,264300.73,309370.17,740.98
2.40,264300.80,309370.18,740.90
2.50,264300.87,309370.19,740.80
2.60,264300.94,309370.19,740.70
2.70,264301.03,309370.20,740.58
2.80,264301.13,309370.21,740.46
2.90,264301.24,309370.22,740.32
3.00,264301.36,309370.21,740.17
3.10,264301.49,309370.19,740.02
3.20,264301.62,309370.15,739.86
3.30,264301.75,309370.12,739.70
3.40,264301.88,309370.09,739.54
3.50,264302.01,309370.07,739.36
3.60,264302.15,309370.04,739.17
3.70,264302.29,309370.02,738.98
3.80,264302.42,309369.99,738.78
3.90,264302.55,309369.96,738.57
4.00,264302.67,309369.95,738.36
4.10,264302.79,309369.95,738.14
4.20,264302.91,309369.96,737.91
4.30,264303.03,309369.96,737.67
4.40,264303.16,309369.96,737.42
