time,x,y,z
5.00,264312.91,309375.77,735.61
5.10,264313.42,309376.01,735.42
5.20,264313.94,309376.25,735.22
5.30,264314.47,309376.50,735.01
0.10,264299.99,309370.01,741.20
0.20,264299.98,309370.02,741.19
0.30,264299.95,309370.05,741.18
0.40,264299.92,309370.09,741.16
0.50,264299.88,309370.13,741.16
0.60,264299.82,309370.18,741.15
0.70,264299.75,309370.22,741.15
0.80,264299.65,309370.27,741.14
0.90,264299.55,309370.31,741.11
1.00,264299.43,309370.35,741.07
1.10,264299.31,309370.39,741.02
1.20,264299.19,309370.43,740.95
1.30,264299.04,309370.46,740.89
1.40,264298.87,309370.49,740.82
1.50,264298.69,309370.52,740.74
1.60,264298.49,309370.55,740.66
1.70,264298.29,309370.58,740.56
1.80,264298.06,309370.62,740.46
1.90,264297.82,309370.66,740.35
2.00,264297.60,309370.70,740.24
2.10,264297.37,309370.74,740.12
2.20,264297.12,309370.79,739.99
2.30,264296.87,309370.85,739.87
2.40,264296.62,309370.91,739.74
2.50,264296.35,309370.98,739.61
2.60,264296.07,309371.04,739.49
2.70,264295.78,309371.10,739.36
2.80,264295.48,309371.18,739.24
2.90,264295.17,309371.27,739.11
3.00,264294.86,309371.37,738.97
3.10,264294.55,309371.49,738.83
3.20,264294.23,309371.61,738.68
3.30,264293.90,309371.72,738.52
3.40,264293.56,309371.85,738.36
3.50,264293.22,309371.97,738.19
3.60,264292.87,309372.10,738.02
3.70,264292.52,309372.24,737.84
3.80,264292.16,309372.39,737.66
3.90,264291.78,309372.53,737.48
4.00,264291.41,309372.69,737.29
4.10,264291.05,309372.85,737.09
4.20,264290.69,309373.02,736.88
4.30,264290.31,309373.19,736.66
4.40,264289.93,309373.37,736.43
4.50,264289.54,309373.56,736.20
4.60,264289.16,309373.76,735.96
4.70,264288.77,309373.96,735.72
4.80,264288.38,309374.17,735.48
4.90,264287.99,309374.37,735.23
5.00,264287.60,309374.56,734.97
5.10,264287.22,309374.76,734.70
5.20,264286.83,309374.96,734.42
5.30,264286.43,309375.17,734.15
5.40,264286.02,309375.36,733.86
5.50,264285.61,309375.56,733.57
5.60,264285.19,309375.76,733.28
5.70,264284.76,309375.96,732.99
5.80,264284.32,309376.15,732.70
5.90,264283.88,309376.34,732.40
6.00,264283.42,309376.54,732.08
6.10,264282.96,309376.73,731.77
6.20,264282.48,309376.92,731.45
6.30,264282.00,309377.11,731.13
6.40,264281.52,309377.30,730.81
6.50,264281.02,309377.50,730.49
6.60,264280.52,309377.70,730.17
6.70,264280.02,309377.91,729.85
6.80,264279.50,309378.12,729.52
6.90,264278.98,309378.33,729.18
7.00,264278.46,309378.54,728.84
7.10,264277.92,309378.76,728.50
7.20,264277.37,309378.98,728.15
7.30,264276.83,309379.20,727.81
7.40,264276.28,309379.43,727.46
7.50,264275.73,309379.67,727.12
7.60,264275.16,309379.91,726.75
7.70,264274.59,309380.14,726.38
7.80,264274.02,309380.37,726.00
7.90,264273.46,309380.60,725.61
8.00,264272.89,309380.84,725.20
8.10,264272.31,309381.09,724.79
8.20,264271.72,309381.33,724.39
8.30,264271.14,309381.58,724.00
8.40,264270.56,309381.82,723.59
8.50,264269.98,309382.06,723.17
8.60,264269.39,309382.30,722.76
8.70,264268.81,309382.54,722.34
8.80,264268.23,309382.76,721.91
8.90,264267.65,309382.98,721.48
9.00,264267.06,309383.20,721.06
9.10,264266.47,309383.41,720.62
9.20,264265.87,309383.64,720.18
9.30,264265.27,309383.87,719.73
9.40,264264.67,309384.10,719.27
9.50,264264.06,309384.33,718.80
9.60,264263.45,309384.56,718.32
9.70,264262.84,309384.80,717.84
9.80,264262.23,309385.04,717.36
9.90,264261.63,309385.28,716.88
10.00,264261.02,309385.54,716.39
10.10,264260.40,309385.80,715.90
10.20,264259.78,309386.06,715.42
10.30,264259.16,309386.32,714.94
10.40,264258.55,309386.59,714.46
10.50,264257.94,309386.85,713.97
10.60,264257.33,309387.12,713.48
10.70,264256.72,309387.40,712.99
10.80,264256.09,309387.67,712.51
10.90,264255.47,309387.95,712.03
11.00,264254.85,309388.23,711.56
11.10,264254.22,309388.52,711.07
11.20,264253.61,309388.81,710.57
11.30,264252.99,309389.10,710.07
11.40,264252.37,309389.41,709.57
11.50,264251.74,309389.71,709.06
11.60,264251.11,309390.03,708.55
