time,x,y,z
35.00,264086.78,309526.49,615.80
35.10,264086.18,309527.03,615.30
0.10,264300.00,309370.01,741.21
0.20,264300.00,309370.03,741.20
0.30,264300.01,309370.06,741.19
0.40,264300.01,309370.09,741.18
0.50,264300.02,309370.13,741.17
0.60,264300.02,309370.16,741.15
0.70,264300.03,309370.20,741.13
0.80,264300.04,309370.25,741.10
0.90,264300.05,309370.30,741.08
1.00,264300.07,309370.36,741.05
1.10,264300.10,309370.43,741.02
1.20,264300.12,309370.52,740.99
1.30,264300.15,309370.61,740.95
1.40,264300.19,309370.69,740.91
1.50,264300.23,309370.79,740.87
1.60,264300.28,309370.90,740.82
1.70,264300.34,309371.03,740.77
1.80,264300.40,309371.16,740.70
1.90,264300.45,309371.30,740.63
2.00,264300.51,309371.43,740.55
2.10,264300.57,309371.58,740.46
2.20,264300.64,309371.72,740.36
2.30,264300.71,309371.86,740.27
2.40,264300.77,309372.00,740.16
2.50,264300.84,309372.15,740.05
2.60,264300.91,309372.30,739.93
2.70,264300.99,309372.45,739.80
2.80,264301.08,309372.60,739.67
2.90,264301.17,309372.75,739.52
3.00,264301.26,309372.91,739.38
3.10,264301.35,309373.08,739.25
3.20,264301.43,309373.25,739.14
3.30,264301.52,309373.44,739.01
3.40,264301.61,309373.62,738.89
3.50,264301.70,309373.81,738.78
3.60,264301.79,309374.01,738.67
3.70,264301.88,309374.23,738.55
3.80,264301.96,309374.46,738.42
3.90,264302.05,309374.71,738.29
4.00,264302.15,309374.96,738.18
4.10,264302.27,309375.22,738.06
4.20,264302.38,309375.48,737.95
4.30,264302.51,309375.74,737.83
4.40,264302.64,309376.03,737.70
4.50,264302.77,309376.32,737.58
4.60,264302.92,309376.62,737.45
4.70,264303.08,309376.92,737.32
4.80,264303.25,309377.23,737.20
4.90,264303.42,309377.54,737.07
5.00,264303.59,309377.86,736.92
5.10,264303.77,309378.18,736.78
5.20,264303.96,309378.50,736.65
5.30,264304.16,309378.82,736.52
5.40,264304.36,309379.15,736.39
5.50,264304.56,309379.49,736.26
5.60,264304.77,309379.83,736.14
5.70,264304.98,309380.17,736.03
5.80,264305.19,309380.50,735.92
