time,x,y,z
18.00,264285.45,309496.65,716.69
18.10,264285.58,309497.45,716.21
18.20,264285.70,309498.25,715.74
18.30,264285.81,309499.04,715.26
18.40,264285.93,309499.84,714.78
18.50,264286.05,309500.64,714.30
18.60,264286.17,309501.44,713.80
18.70,264286.30,309502.24,713.30
18.80,264286.41,309503.03,712.80
18.90,264286.53,309503.83,712.30
19.00,264286.64,309504.63,711.79
19.10,264286.75,309505.43,711.29
19.20,264286.87,309506.23,710.78
0.10,264300.00,309370.00,741.20
0.20,264299.98,309370.01,741.19
0.30,264299.96,309370.03,741.16
0.40,264299.92,309370.06,741.12
0.50,264299.87,309370.11,741.07
0.60,264299.79,309370.16,741.01
0.70,264299.72,309370.23,740.94
0.80,264299.63,309370.30,740.87
0.90,264299.53,309370.37,740.79
1.00,264299.41,309370.45,740.71
1.10,264299.27,309370.54,740.63
1.20,264299.11,309370.63,740.54
1.30,264298.93,309370.74,740.44
1.40,264298.72,309370.85,740.32
1.50,264298.49,309370.98,740.21
1.60,264298.23,309371.11,740.08
1.70,264297.95,309371.25,739.96
1.80,264297.66,309371.40,739.83
1.90,264297.36,309371.54,739.68
2.00,264297.05,309371.69,739.53
2.10,264296.71,309371.84,739.38
2.20,264296.35,309372.00,739.22
2.30,264295.98,309372.17,739.06
2.40,264295.60,309372.34,738.88
2.50,264295.21,309372.52,738.70
2.60,264294.81,309372.70,738.52
2.70,264294.40,309372.91,738.33
2.80,264293.96,309373.12,738.13
2.90,264293.52,309373.34,737.93
3.00,264293.08,309373.56,737.71
3.10,264292.62,309373.78,737.49
3.20,264292.15,309373.99,737.26
3.30,264291.67,309374.21,737.02
3.40,264291.18,309374.45,736.78
3.50,264290.68,309374.69,736.52
3.60,264290.16,309374.94,736.27
3.70,264289.63,309375.20,736.01
3.80,264289.09,309375.46,735.75
3.90,264288.53,309375.74,735.50
4.00,264287.95,309376.01,735.24
4.10,264287.35,309376.30,734.98
4.20,264286.72,309376.60,734.72
4.30,264286.08,309376.91,734.45
4.40,264285.43,309377.23,734.18
4.50,264284.78,309377.55,733.90
4.60,264284.11,309377.90,733.63
4.70,264283.44,309378.25,733.35
4.80,264282.75,309378.60,733.08
4.90,264282.06,309378.96,732.81
5.00,264281.36,309379.32,732.54
5.10,264280.66,309379.69,732.28
5.20,264279.95,309380.06,732.01
5.30,264279.25,309380.44,731.73
5.40,264278.54,309380.84,731.45
5.50,264277.84,309381.23,731.17
5.60,264277.14,309381.62,730.89
5.70,264276.45,309382.01,730.60
5.80,264275.75,309382.41,730.32
5.90,264275.05,309382.81,730.03
6.00,264274.35,309383.21,729.74
6.10,264273.66,309383.61,729.45
6.20,264272.96,309384.02,729.16
6.30,264272.27,309384.44,728.86
6.40,264271.59,309384.85,728.55
6.50,264270.90,309385.27,728.23
6.60,264270.22,309385.69,727.92
6.70,264269.54,309386.12,727.60
6.80,264268.87,309386.55,727.28
6.90,264268.20,309386.98,726.96
7.00,264267.52,309387.42,726.65
7.10,264266.85,309387.86,726.33
7.20,264266.17,309388.29,726.01
7.30,264265.48,309388.71,725.70
7.40,264264.79,309389.14,725.40
7.50,264264.12,309389.58,725.08
7.60,264263.46,309390.02,724.76
7.70,264262.79,309390.47,724.44
7.80,264262.12,309390.92,724.11
7.90,264261.45,309391.37,723.78
8.00,264260.79,309391.81,723.44
8.10,264260.13,309392.27,723.09
8.20,264259.47,309392.73,722.73
8.30,264258.81,309393.18,722.37
8.40,264258.15,309393.64,722.01
8.50,264257.49,309394.10,721.65
8.60,264256.84,309394.57,721.29
8.70,264256.18,309395.04,720.92
8.80,264255.53,309395.50,720.56
8.90,264254.88,309395.98,720.20
9.00,264254.24,309396.46,719.84
9.10,264253.61,309396.95,719.47
9.20,264252.97,309397.44,719.10
9.30,264252.33,309397.93,718.75
9.40,264251.69,309398.41,718.40
9.50,264251.05,309398.90,718.04
9.60,264250.42,309399.39,717.69
9.70,264249.79,309399.89,717.32
9.80,264249.16,309400.40,716.95
9.90,264248.53,309400.90,716.58
10.00,264247.92,309401.41,716.20
10.10,264247.30,309401.92,715.82
10.20,264246.68,309402.43,715.45
10.30,264246.06,309402.94,715.07
10.40,264245.45,309403.45,714.70
10.50,264244.86,309403.97,714.33
10.60,264244.26,309404.48,713.96
10.70,264243.66,309405.01,713.58
