time,x,y,z
10.40,264305.37,309353.17,728.17
10.50,264305.50,309352.93,727.94
10.60,264305.64,309352.68,727.70
10.70,264305.77,309352.44,727.45
10.80,264305.92,309352.21,727.19
10.90,264306.06,309351.98,726.93
11.00,264306.21,309351.76,726.66
11.10,264306.35,309351.52,726.40
11.20,264306.50,309351.30,726.12
11.30,264306.63,309351.09,725.85
11.40,264306.77,309350.88,725.58
11.50,264306.90,309350.69,725.33
11.60,264307.04,309350.50,725.07
11.70,264307.18,309350.30,724.83
11.80,264307.33,309350.10,724.58
11.90,264307.48,309349.91,724.33
12.00,264307.63,309349.73,724.07
12.10,264307.79,309349.55,723.81
12.20,264307.94,309349.35,723.55
0.10,264300.00,309370.00,741.21
0.20,264299.99,309370.00,741.20
0.30,264299.98,309370.00,741.20
0.40,264299.96,309370.00,741.19
0.50,264299.94,309369.99,741.20
0.60,264299.93,309369.98,741.21
0.70,264299.93,309369.97,741.22
0.80,264299.92,309369.96,741.23
0.90,264299.90,309369.96,741.26
1.00,264299.89,309369.97,741.28
1.10,264299.88,309369.97,741.31
1.20,264299.87,309369.98,741.32
1.30,264299.87,309369.98,741.33
1.40,264299.87,309369.99,741.35
1.50,264299.88,309369.99,741.37
1.60,264299.88,309370.01,741.40
1.70,264299.87,309370.04,741.41
1.80,264299.86,309370.06,741.41
1.90,264299.85,309370.09,741.41
2.00,264299.84,309370.12,741.40
2.10,264299.83,309370.16,741.40
2.20,264299.84,309370.21,741.39
2.30,264299.85,309370.25,741.40
2.40,264299.85,309370.30,741.41
2.50,264299.86,309370.37,741.42
2.60,264299.88,309370.43,741.43
2.70,264299.90,309370.48,741.44
2.80,264299.91,309370.53,741.46
2.90,264299.92,309370.57,741.46
3.00,264299.91,309370.61,741.47
3.10,264299.90,309370.64,741.47
3.20,264299.89,309370.68,741.48
3.30,264299.88,309370.73,741.47
3.40,264299.87,309370.79,741.48
3.50,264299.84,309370.85,741.48
3.60,264299.81,309370.90,741.49
3.70,264299.77,309370.97,741.50
3.80,264299.74,309371.04,741.50
3.90,264299.70,309371.13,741.50
4.00,264299.67,309371.22,741.50
4.10,264299.63,309371.32,741.49
4.20,264299.59,309371.42,741.47
4.30,264299.55,309371.52,741.45
4.40,264299.50,309371.64,741.42
4.50,264299.46,309371.76,741.39
4.60,264299.43,309371.88,741.35
4.70,264299.40,309372.00,741.32
4.80,264299.38,309372.12,741.29
4.90,264299.36,309372.24,741.25
5.00,264299.36,309372.36,741.20
5.10,264299.37,309372.49,741.16
5.20,264299.38,309372.64,741.11
5.30,264299.39,309372.79,741.06
5.40,264299.41,309372.94,741.00
5.50,264299.44,309373.07,740.95
5.60,264299.46,309373.20,740.90
5.70,264299.49,309373.33,740.85
5.80,264299.51,309373.46,740.80
5.90,264299.53,309373.59,740.76
6.00,264299.56,309373.72,740.70
6.10,264299.59,309373.85,740.64
6.20,264299.61,309373.97,740.58
6.30,264299.63,309374.09,740.53
6.40,264299.64,309374.20,740.46
6.50,264299.65,309374.32,740.37
6.60,264299.65,309374.42,740.29
6.70,264299.65,309374.53,740.20
6.80,264299.65,309374.64,740.11
6.90,264299.65,309374.75,740.02
7.00,264299.66,309374.85,739.92
7.10,264299.66,309374.96,739.83
7.20,264299.68,309375.07,739.74
7.30,264299.71,309375.17,739.66
7.40,264299.73,309375.27,739.58
7.50,264299.76,309375.38,739.51
7.60,264299.78,309375.50,739.44
7.70,264299.80,309375.62,739.37
7.80,264299.82,309375.75,739.29
7.90,264299.84,309375.87,739.20
8.00,264299.86,309376.00,739.12
8.10,264299.88,309376.13,739.02
8.20,264299.90,309376.26,738.92
8.30,264299.92,309376.42,738.81
8.40,264299.94,309376.60,738.68
8.50,264299.98,309376.78,738.55
8.60,264300.02,309376.96,738.42
8.70,264300.06,309377.13,738.29
8.80,264300.11,309377.30,738.17
8.90,264300.15,309377.48,738.04
9.00,264300.18,309377.66,737.91
9.10,264300.22,309377.83,737.78
9.20,264300.25,309378.00,737.66
9.30,264300.28,309378.18,737.53
9.40,264300.31,309378.35,737.39
9.50,264300.34,309378.51,737.25
9.60,264300.38,309378.67,737.10
9.70,264300.42,309378.82,736.95
9.80,264300.46,309378.97,736.79
9.90,264300.51,309379.12,736.65
10.00,264300.56,309379.28,736.50
10.10,264300.59,309379.44,736.35
10.20,264300.61,309379.60,736.21
10.30,264300.62,309379.77,736.09
10.40,264300.62,309379.94,735.96
10.50,264300.60,309380.11,735.84
10.60,264300.60,309380.30,735.73
10.70,264300.59,309380.50,735.61
10.80,264300.60,309380.70,735.51
10.90,264300.62,309380.89,735.40
11.00,264300.64,309381.09,735.28
11.10,264300.66,309381.30,735.15
11.20,264300.69,309381.50,735.02
11.30,264300.72,309381.70,734.89
11.40,264300.73,309381.91,734.75
11.50,264300.74,309382.12,734.62
11.60,264300.75,309382.34,734.49
11.70,264300.76,309382.55,734.37
11.80,264300.76,309382.78,734.25
11.90,264300.76,309383.01,734.12
12.00,264300.77,309383.26,734.00
12.10,264300.78,309383.51,733.89
