time,x,y,z
5.70,264318.95,309373.16,737.38
5.80,264319.61,309373.27,737.24
0.10,264300.00,309370.00,741.21
0.20,264299.98,309370.00,741.24
0.30,264299.93,309370.00,741.26
0.40,264299.87,309369.99,741.27
0.50,264299.79,309369.97,741.27
0.60,264299.69,309369.95,741.26
0.70,264299.58,309369.93,741.24
0.80,264299.47,309369.90,741.20
0.90,264299.34,309369.88,741.15
1.00,264299.20,309369.85,741.09
1.10,264299.04,309369.82,741.01
1.20,264298.87,309369.79,740.92
1.30,264298.67,309369.74,740.81
1.40,264298.46,309369.70,740.70
1.50,264298.23,309369.65,740.59
1.60,264298.00,309369.59,740.46
1.70,264297.75,309369.53,740.33
1.80,264297.49,309369.46,740.20
1.90,264297.22,309369.38,740.07
2.00,264296.94,309369.29,739.93
2.10,264296.64,309369.20,739.79
2.20,264296.31,309369.11,739.64
2.30,264295.98,309369.01,739.50
2.40,264295.63,309368.91,739.36
2.50,264295.27,309368.81,739.24
2.60,264294.89,309368.69,739.12
2.70,264294.51,309368.58,739.01
2.80,264294.11,309368.46,738.91
2.90,264293.70,309368.34,738.81
3.00,264293.27,309368.21,738.70
3.10,264292.82,309368.09,738.58
3.20,264292.35,309367.96,738.46
3.30,264291.87,309367.82,738.33
3.40,264291.38,309367.68,738.19
3.50,264290.90,309367.53,738.05
3.60,264290.41,309367.39,737.89
3.70,264289.92,309367.24,737.73
3.80,264289.43,309367.09,737.57
3.90,264288.92,309366.94,737.41
4.00,264288.41,309366.79,737.25
4.10,264287.88,309366.63,737.09
4.20,264287.35,309366.46,736.92
4.30,264286.80,309366.29,736.75
4.40,264286.24,309366.12,736.57
4.50,264285.67,309365.94,736.40
4.60,264285.09,309365.76,736.23
4.70,264284.49,309365.57,736.07
4.80,264283.90,309365.38,735.90
4.90,264283.29,309365.19,735.74
5.00,264282.66,309364.99,735.59
5.10,264282.01,309364.79,735.45
5.20,264281.35,309364.59,735.33
5.30,264280.68,309364.39,735.21
5.40,264279.99,309364.19,735.09
5.50,264279.30,309363.99,734.96
5.60,264278.60,309363.79,734.84
5.70,264277.89,309363.59,734.70
5.80,264277.17,309363.38,734.55
5.90,264276.44,309363.17,734.38
6.00,264275.71,309362.95,734.20
6.10,264274.96,309362.74,734.01
6.20,264274.20,309362.52,733.83
6.30,264273.43,309362.29,733.64
6.40,264272.66,309362.07,733.46
6.50,264271.89,309361.85,733.27
6.60,264271.12,309361.62,733.07
6.70,264270.34,309361.39,732.88
6.80,264269.57,309361.17,732.69
6.90,264268.79,309360.94,732.50
7.00,264268.02,309360.72,732.32
7.10,264267.24,309360.49,732.14
7.20,264266.46,309360.26,731.97
7.30,264265.69,309360.04,731.81
