time,x,y,z
8.50,264349.17,309379.94,743.72
8.60,264349.96,309380.08,743.71
8.70,264350.76,309380.22,743.69
8.80,264351.56,309380.35,743.68
8.90,264352.36,309380.49,743.66
9.00,264353.15,309380.61,743.65
9.10,264353.95,309380.74,743.64
9.20,264354.75,309380.86,743.63
0.10,264300.01,309370.00,741.21
0.20,264300.03,309369.99,741.21
0.30,264300.06,309369.97,741.21
0.40,264300.10,309369.96,741.22
0.50,264300.16,309369.94,741.24
0.60,264300.23,309369.92,741.27
0.70,264300.31,309369.91,741.29
0.80,264300.40,309369.89,741.33
0.90,264300.50,309369.87,741.36
1.00,264300.60,309369.85,741.40
1.10,264300.71,309369.84,741.44
1.20,264300.83,309369.82,741.47
1.30,264300.95,309369.81,741.50
1.40,264301.08,309369.80,741.52
1.50,264301.21,309369.79,741.54
1.60,264301.35,309369.78,741.57
1.70,264301.48,309369.77,741.59
1.80,264301.62,309369.74,741.61
1.90,264301.77,309369.72,741.63
2.00,264301.92,309369.70,741.65
2.10,264302.08,309369.67,741.67
2.20,264302.25,309369.63,741.69
2.30,264302.43,309369.59,741.70
2.40,264302.60,309369.55,741.71
2.50,264302.78,309369.50,741.71
2.60,264302.96,309369.45,741.71
2.70,264303.14,309369.40,741.71
2.80,264303.32,309369.34,741.71
2.90,264303.52,309369.28,741.71
3.00,264303.72,309369.21,741.71
3.10,264303.93,309369.15,741.71
3.20,264304.14,309369.08,741.71
3.30,264304.35,309369.00,741.71
3.40,264304.58,309368.93,741.71
3.50,264304.82,309368.85,741.71
3.60,264305.05,309368.76,741.71
3.70,264305.28,309368.67,741.71
3.80,264305.53,309368.57,741.70
3.90,264305.78,309368.48,741.69
4.00,264306.04,309368.37,741.68
4.10,264306.31,309368.27,741.67
4.20,264306.59,309368.17,741.65
4.30,264306.88,309368.06,741.63
4.40,264307.17,309367.95,741.62
4.50,264307.45,309367.83,741.59
4.60,264307.74,309367.70,741.56
4.70,264308.02,309367.58,741.54
4.80,264308.30,309367.45,741.51
4.90,264308.59,309367.33,741.47
5.00,264308.88,309367.21,741.44
5.10,264309.18,309367.08,741.40
5.20,264309.49,309366.96,741.36
5.30,264309.82,309366.85,741.33
5.40,264310.15,309366.73,741.30
5.50,264310.49,309366.62,741.27
5.60,264310.83,309366.50,741.23
5.70,264311.18,309366.38,741.19
5.80,264311.52,309366.26,741.15
5.90,264311.87,309366.14,741.13
6.00,264312.21,309366.02,741.10
6.10,264312.56,309365.90,741.07
6.20,264312.92,309365.78,741.02
6.30,264313.29,309365.65,740.97
6.40,264313.67,309365.53,740.92
6.50,264314.05,309365.40,740.87
6.60,264314.44,309365.27,740.81
6.70,264314.83,309365.13,740.76
6.80,264315.21,309364.98,740.71
6.90,264315.60,309364.82,740.67
7.00,264315.99,309364.67,740.62
7.10,264316.39,309364.51,740.57
7.20,264316.80,309364.35,740.51
7.30,264317.23,309364.20,740.45
7.40,264317.68,309364.05,740.40
7.50,264318.14,309363.89,740.34
7.60,264318.60,309363.73,740.28
7.70,264319.07,309363.57,740.21
7.80,264319.54,309363.42,740.15
7.90,264320.03,309363.25,740.07
8.00,264320.52,309363.09,739.99
8.10,264321.02,309362.92,739.90
8.20,264321.52,309362.75,739.81
8.30,264322.03,309362.57,739.72
8.40,264322.54,309362.38,739.62
8.50,264323.05,309362.20,739.52
8.60,264323.57,309362.00,739.43
8.70,264324.10,309361.80,739.33
8.80,264324.64,309361.60,739.23
8.90,264325.18,309361.39,739.12
9.00,264325.72,309361.17,739.01
9.10,264326.27,309360.94,738.89
9.20,264326.83,309360.70,738.75
9.30,264327.38,309360.45,738.62
9.40,264327.94,309360.20,738.47
9.50,264328.50,309359.94,738.32
9.60,264329.06,309359.68,738.16
9.70,264329.61,309359.41,738.00
9.80,264330.17,309359.13,737.83
9.90,264330.73,309358.85,737.66
10.00,264331.29,309358.56,737.48
10.10,264331.86,309358.26,737.30
10.20,264332.41,309357.96,737.11
10.30,264332.96,309357.65,736.94
10.40,264333.49,309357.34,736.76
10.50,264334.03,309357.02,736.59
10.60,264334.57,309356.69,736.41
10.70,264335.11,309356.35,736.24
10.80,264335.65,309356.01,736.06
10.90,264336.19,309355.67,735.89
11.00,264336.73,309355.33,735.72
11.10,264337.27,309354.97,735.55
11.20,264337.81,309354.61,735.38
11.30,264338.35,309354.25,735.21
11.40,264338.89,309353.87,735.04
11.50,264339.43,309353.49,734.87
11.60,264339.98,309353.11,734.69
11.70,264340.53,309352.73,734.52
11.80,264341.07,309352.34,734.36
11.90,264341.62,309351.95,734.19
12.00,264342.16,309351.54,734.01
12.10,264342.70,309351.13,733.83
12.20,264343.24,309350.71,733.65
12.30,264343.77,309350.29,733.46
12.40,264344.31,309349.86,733.27
12.50,264344.84,309349.43,733.07
12.60,264345.37,309348.99,732.88
12.70,264345.89,309348.55,732.69
12.80,264346.40,309348.10,732.50
12.90,264346.91,309347.64,732.30
13.00,264347.42,309347.18,732.10
13.10,264347.92,309346.72,731.90
13.20,264348.43,309346.24,731.70
13.30,264348.93,309345.77,731.51
13.40,264349.42,309345.28,731.30
13.50,264349.91,309344.80,731.11
13.60,264350.38,309344.31,730.91
13.70,264350.85,309343.82,730.73
13.80,264351.32,309343.33,730.54
13.90,264351.79,309342.83,730.36
14.00,264352.26,309342.32,730.17
14.10,264352.74,309341.82,729.99
14.20,264353.21,309341.31,729.80
14.30,264353.68,309340.80,729.61
14.40,264354.17,309340.29,729.41
14.50,264354.66,309339.78,729.21
14.60,264355.16,309339.25,729.00
14.70,264355.65,309338.71,728.79
14.80,264356.14,309338.17,728.57
14.90,264356.64,309337.62,728.35
15.00,264357.13,309337.08,728.12
15.10,264357.62,309336.53,727.88
15.20,264358.11,309335.98,727.65
15.30,264358.60,309335.42,727.42
15.40,264359.08,309334.86,727.19
15.50,264359.56,309334.29,726.95
15.60,264360.04,309333.71,726.71
15.70,264360.50,309333.14,726.48
15.80,264360.96,309332.55,726.24
15.90,264361.41,309331.97,726.01
16.00,264361.85,309331.38,725.78
16.10,264362.28,309330.79,725.54
16.20,264362.71,309330.19,725.30
16.30,264363.14,309329.58,725.06
16.40,264363.56,309328.97,724.83
16.50,264363.97,309328.36,724.60
16.60,264364.37,309327.75,724.36
16.70,264364.77,309327.13,724.12
16.80,264365.17,309326.51,723.88
16.90,264365.55,309325.90,723.64
17.00,264365.94,309325.27,723.40
17.10,264366.33,309324.64,723.17
17.20,264366.72,309324.02,722.93
17.30,264367.10,309323.38,722.70
17.40,264367.48,309322.75,722.45
17.50,264367.86,309322.11,722.20
17.60,264368.22,309321.46,721.95
17.70,264368.59,309320.81,721.70
17.80,264368.95,309320.16,721.46
17.90,264369.30,309319.50,721.20
18.00,264369.65,309318.84,720.95
18.10,264369.99,309318.17,720.70
18.20,264370.32,309317.48,720.45
18.30,264370.64,309316.79,720.19
18.40,264370.94,309316.10,719.94
18.50,264371.24,309315.40,719.69
18.60,264371.54,309314.69,719.44
18.70,264371.83,309313.97,719.19
18.80,264372.12,309313.25,718.94
18.90,264372.41,309312.52,718.69
19.00,264372.69,309311.79,718.43
19.10,264372.96,309311.05,718.18
19.20,264373.23,309310.30,717.92
19.30,264373.51,309309.55,717.67
19.40,264373.78,309308.79,717.42
19.50,264374.04,309308.04,717.16
19.60,264374.29,309307.27,716.91
19.70,264374.53,309306.52,716.65
19.80,264374.77,309305.75,716.40
19.90,264374.99,309304.99,716.16
20.00,264375.20,309304.22,715.91
20.10,264375.40,309303.45,715.68
20.20,264375.59,309302.68,715.44
20.30,264375.76,309301.90,715.19
20.40,264375.92,309301.13,714.95
20.50,264376.08,309300.34,714.72
20.60,264376.23,309299.55,714.49
20.70,264376.38,309298.77,714.26
20.80,264376.53,309297.98,714.04
20.90,264376.67,309297.19,713.82
21.00,264376.81,309296.40,713.59
21.10,264376.94,309295.62,713.36
21.20,264377.06,309294.82,713.14
21.30,264377.18,309294.03,712.92
21.40,264377.28,309293.24,712.70
21.50,264377.37,309292.45,712.47
21.60,264377.45,309291.65,712.24
21.70,264377.51,309290.85,712.01
21.80,264377.58,309290.05,711.78
21.90,264377.64,309289.26,711.56
22.00,264377.69,309288.46,711.33
22.10,264377.73,309287.66,711.10
22.20,264377.76,309286.86,710.85
22.30,264377.78,309286.06,710.61
22.40,264377.78,309285.26,710.37
22.50,264377.78,309284.46,710.14
22.60,264377.78,309283.65,709.92
22.70,264377.75,309282.85,709.68
22.80,264377.73,309282.05,709.44
22.90,264377.70,309281.25,709.20
23.00,264377.67,309280.45,708.95
23.10,264377.62,309279.65,708.71
23.20,264377.56,309278.85,708.47
23.30,264377.49,309278.04,708.23
23.40,264377.43,309277.25,708.00
23.50,264377.36,309276.44,707.77
23.60,264377.29,309275.65,707.54
23.70,264377.21,309274.85,707.31
23.80,264377.13,309274.05,707.10
23.90,264377.04,309273.25,706.88
24.00,264376.95,309272.46,706.66
24.10,264376.86,309271.66,706.45
24.20,264376.77,309270.86,706.25
24.30,264376.68,309270.06,706.06
24.40,264376.57,309269.27,705.88
24.50,264376.45,309268.47,705.70
24.60,264376.33,309267.68,705.51
24.70,264376.21,309266.88,705.33
24.80,264376.08,309266.09,705.16
24.90,264375.96,309265.30,705.00
25.00,264375.83,309264.51,704.84
25.10,264375.70,309263.72,704.69
25.20,264375.57,309262.92,704.53
25.30,264375.42,309262.14,704.39
25.40,264375.28,309261.35,704.24
25.50,264375.13,309260.55,704.08
25.60,264374.98,309259.76,703.93
25.70,264374.83,309258.97,703.78
25.80,264374.67,309258.19,703.63
25.90,264374.52,309257.40,703.48
26.00,264374.36,309256.61,703.33
26.10,264374.20,309255.83,703.20
26.20,264374.03,309255.04,703.06
26.30,264373.86,309254.25,702.92
26.40,264373.67,309253.47,702.79
26.50,264373.49,309252.69,702.66
26.60,264373.31,309251.91,702.54
26.70,264373.13,309251.12,702.42
26.80,264372.96,309250.35,702.30
26.90,264372.80,309249.56,702.19
27.00,264372.63,309248.78,702.08
27.10,264372.45,309248.00,701.98
27.20,264372.28,309247.21,701.88
27.30,264372.10,309246.43,701.78
27.40,264371.93,309245.64,701.69
27.50,264371.75,309244.86,701.61
27.60,264371.56,309244.08,701.52
27.70,264371.37,309243.30,701.43
27.80,264371.19,309242.52,701.35
27.90,264371.00,309241.74,701.27
28.00,264370.80,309240.96,701.21
28.10,264370.60,309240.18,701.15
28.20,264370.38,309239.40,701.09
28.30,264370.16,309238.64,701.04
28.40,264369.93,309237.87,700.99
28.50,264369.70,309237.10,700.93
28.60,264369.47,309236.33,700.88
28.70,264369.23,309235.56,700.83
28.80,264369.00,309234.79,700.78
28.90,264368.77,309234.02,700.73
29.00,264368.53,309233.26,700.68
29.10,264368.30,309232.49,700.64
29.20,264368.07,309231.72,700.61
29.30,264367.83,309230.95,700.58
29.40,264367.59,309230.18,700.57
29.50,264367.35,309229.42,700.56
29.60,264367.10,309228.65,700.54
29.70,264366.85,309227.88,700.53
29.80,264366.60,309227.12,700.51
29.90,264366.35,309226.36,700.51
30.00,264366.10,309225.60,700.51
30.10,264365.85,309224.83,700.53
30.20,264365.62,309224.06,700.55
30.30,264365.38,309223.30,700.57
30.40,264365.15,309222.53,700.60
30.50,264364.90,309221.77,700.63
30.60,264364.66,309221.00,700.66
30.70,264364.41,309220.24,700.69
30.80,264364.16,309219.48,700.73
30.90,264363.91,309218.71,700.78
31.00,264363.66,309217.95,700.84
31.10,264363.40,309217.18,700.89
31.20,264363.15,309216.43,700.96
31.30,264362.90,309215.66,701.03
31.40,264362.65,309214.90,701.12
31.50,264362.39,309214.14,701.21
31.60,264362.14,309213.37,701.31
31.70,264361.88,309212.61,701.41
31.80,264361.63,309211.85,701.52
31.90,264361.38,309211.09,701.62
32.00,264361.12,309210.32,701.73
32.10,264360.85,309209.57,701.84
32.20,264360.59,309208.81,701.96
32.30,264360.32,309208.06,702.08
32.40,264360.04,309207.30,702.20
32.50,264359.76,309206.55,702.32
32.60,264359.48,309205.80,702.43
32.70,264359.20,309205.04,702.55
32.80,264358.91,309204.29,702.67
32.90,264358.62,309203.54,702.81
33.00,264358.33,309202.79,702.96
33.10,264358.04,309202.04,703.11
33.20,264357.75,309201.30,703.27
33.30,264357.45,309200.55,703.42
33.40,264357.15,309199.80,703.58
33.50,264356.85,309199.05,703.75
33.60,264356.56,309198.31,703.92
33.70,264356.27,309197.56,704.10
33.80,264355.97,309196.81,704.29
33.90,264355.66,309196.07,704.49
34.00,264355.35,309195.33,704.68
34.10,264355.03,309194.59,704.86
34.20,264354.69,309193.86,705.05
34.30,264354.36,309193.13,705.26
34.40,264354.02,309192.41,705.48
34.50,264353.68,309191.69,705.71
34.60,264353.34,309190.96,705.95
34.70,264352.99,309190.24,706.20
34.80,264352.65,309189.51,706.45
34.90,264352.32,309188.78,706.71
35.00,264351.99,309188.05,706.98
35.10,264351.66,309187.32,707.26
35.20,264351.33,309186.59,707.54
35.30,264350.98,309185.86,707.83
35.40,264350.63,309185.14,708.11
35.50,264350.27,309184.42,708.40
35.60,264349.92,309183.69,708.70
35.70,264349.57,309182.97,709.02
35.80,264349.21,309182.25,709.33
35.90,264348.86,309181.53,709.64
36.00,264348.50,309180.81,709.96
36.10,264348.14,309180.10,710.29
36.20,264347.76,309179.38,710.64
36.30,264347.39,309178.67,710.99
36.40,264347.02,309177.96,711.35
36.50,264346.66,309177.24,711.71
36.60,264346.30,309176.52,712.07
36.70,264345.94,309175.81,712.44
36.80,264345.58,309175.09,712.82
36.90,264345.22,309174.36,713.22
37.00,264344.86,309173.64,713.62
37.10,264344.50,309172.92,714.02
