time,x,y,z
26.50,264441.09,309492.11,764.49
26.60,264441.80,309492.50,764.14
26.70,264442.51,309492.89,763.79
26.80,264443.21,309493.27,763.43
26.90,264443.93,309493.66,763.07
27.00,264444.64,309494.04,762.70
0.10,264299.98,309370.01,741.20
0.20,264299.94,309370.02,741.19
0.30,264299.87,309370.03,741.15
0.40,264299.78,309370.05,741.09
0.50,264299.66,309370.08,741.02
0.60,264299.52,309370.11,740.93
0.70,264299.36,309370.15,740.83
0.80,264299.17,309370.19,740.73
0.90,264298.95,309370.24,740.62
1.00,264298.70,309370.29,740.50
1.10,264298.43,309370.35,740.36
1.20,264298.12,309370.41,740.21
1.30,264297.80,309370.48,740.05
1.40,264297.44,309370.55,739.89
1.50,264297.06,309370.63,739.72
1.60,264296.65,309370.72,739.53
1.70,264296.21,309370.82,739.34
1.80,264295.74,309370.92,739.13
1.90,264295.24,309371.03,738.91
2.00,264294.71,309371.14,738.67
2.10,264294.15,309371.27,738.43
2.20,264293.57,309371.40,738.17
2.30,264292.96,309371.54,737.90
2.40,264292.33,309371.68,737.61
2.50,264291.66,309371.82,737.30
2.60,264290.97,309371.97,736.97
2.70,264290.25,309372.13,736.63
2.80,264289.50,309372.30,736.28
2.90,264288.73,309372.47,735.91
3.00,264287.93,309372.65,735.52
3.10,264287.14,309372.83,735.13
3.20,264286.34,309373.01,734.72
3.30,264285.54,309373.18,734.31
3.40,264284.75,309373.36,733.88
3.50,264283.96,309373.53,733.44
3.60,264283.16,309373.70,732.99
3.70,264282.37,309373.88,732.52
3.80,264281.57,309374.06,732.03
3.90,264280.78,309374.24,731.54
4.00,264279.98,309374.41,731.03
4.10,264279.19,309374.58,730.52
4.20,264278.39,309374.75,730.01
4.30,264277.59,309374.91,729.51
4.40,264276.79,309375.06,729.00
4.50,264275.99,309375.22,728.49
4.60,264275.19,309375.37,727.98
4.70,264274.40,309375.53,727.47
4.80,264273.60,309375.69,726.97
4.90,264272.80,309375.84,726.46
5.00,264272.00,309376.00,725.96
5.10,264271.20,309376.15,725.45
5.20,264270.40,309376.31,724.95
5.30,264269.60,309376.47,724.44
5.40,264268.80,309376.62,723.94
5.50,264268.00,309376.78,723.43
5.60,264267.20,309376.93,722.92
5.70,264266.40,309377.07,722.41
5.80,264265.60,309377.22,721.90
5.90,264264.79,309377.38,721.40
6.00,264264.00,309377.54,720.89
6.10,264263.20,309377.70,720.39
6.20,264262.40,309377.87,719.88
6.30,264261.61,309378.04,719.37
6.40,264260.81,309378.21,718.87
6.50,264260.01,309378.37,718.36
6.60,264259.21,309378.54,717.86
6.70,264258.41,309378.71,717.35
6.80,264257.62,309378.87,716.84
6.90,264256.82,309379.03,716.34
7.00,264256.02,309379.18,715.83
7.10,264255.22,309379.34,715.33
7.20,264254.42,309379.49,714.82
7.30,264253.62,309379.65,714.32
7.40,264252.82,309379.81,713.81
7.50,264252.02,309379.97,713.30
7.60,264251.22,309380.13,712.79
7.70,264250.42,309380.29,712.28
7.80,264249.62,309380.45,711.78
7.90,264248.82,309380.62,711.28
8.00,264248.02,309380.80,710.78
8.10,264247.23,309380.97,710.27
8.20,264246.43,309381.15,709.76
8.30,264245.63,309381.32,709.26
8.40,264244.84,309381.49,708.75
8.50,264244.04,309381.66,708.24
8.60,264243.25,309381.84,707.73
8.70,264242.46,309382.01,707.22
8.80,264241.66,309382.20,706.71
8.90,264240.87,309382.37,706.21
9.00,264240.07,309382.55,705.71
9.10,264239.28,309382.73,705.19
9.20,264238.48,309382.90,704.69
9.30,264237.69,309383.07,704.18
9.40,264236.89,309383.25,703.67
