time,x,y,z
10.20,264266.07,309398.15,716.56
10.30,264265.50,309398.69,716.17
10.40,264264.93,309399.24,715.76
10.50,264264.37,309399.80,715.34
10.60,264263.81,309400.35,714.91
10.70,264263.25,309400.91,714.47
10.80,264262.69,309401.47,714.04
10.90,264262.12,309402.04,713.60
11.00,264261.55,309402.61,713.15
11.10,264260.99,309403.17,712.70
0.10,264300.00,309370.00,741.21
0.20,264299.99,309370.00,741.20
0.30,264299.99,309370.02,741.19
0.40,264299.98,309370.03,741.18
0.50,264299.98,309370.04,741.17
0.60,264299.96,309370.06,741.15
0.70,264299.95,309370.07,741.14
0.80,264299.93,309370.09,741.12
0.90,264299.92,309370.12,741.09
1.00,264299.92,309370.15,741.05
1.10,264299.92,309370.20,741.02
1.20,264299.92,309370.25,740.99
1.30,264299.92,309370.31,740.96
1.40,264299.94,309370.37,740.93
1.50,264299.97,309370.43,740.90
1.60,264300.00,309370.50,740.86
1.70,264300.03,309370.56,740.81
1.80,264300.06,309370.64,740.75
1.90,264300.10,309370.72,740.69
2.00,264300.14,309370.81,740.64
2.10,264300.18,309370.90,740.58
2.20,264300.22,309370.99,740.52
2.30,264300.26,309371.08,740.46
2.40,264300.32,309371.17,740.39
2.50,264300.38,309371.26,740.32
2.60,264300.44,309371.36,740.25
2.70,264300.51,309371.46,740.19
2.80,264300.58,309371.57,740.12
2.90,264300.66,309371.68,740.05
3.00,264300.73,309371.79,739.98
3.10,264300.80,309371.91,739.91
3.20,264300.87,309372.03,739.84
3.30,264300.94,309372.17,739.75
3.40,264301.00,309372.32,739.65
3.50,264301.05,309372.47,739.55
3.60,264301.10,309372.62,739.45
3.70,264301.16,309372.78,739.34
3.80,264301.20,309372.94,739.22
3.90,264301.24,309373.10,739.08
4.00,264301.29,309373.28,738.94
4.10,264301.33,309373.47,738.80
4.20,264301.39,309373.67,738.65
4.30,264301.45,309373.88,738.50
4.40,264301.52,309374.09,738.34
4.50,264301.59,309374.31,738.18
4.60,264301.65,309374.54,738.02
4.70,264301.72,309374.77,737.85
4.80,264301.80,309375.01,737.68
4.90,264301.89,309375.25,737.49
5.00,264301.99,309375.50,737.30
