time,x,y,z
29.30,264098.88,309433.64,622.92
29.40,264098.21,309434.09,622.41
29.50,264097.54,309434.54,621.91
29.60,264096.87,309434.98,621.42
29.70,264096.22,309435.44,620.94
29.80,264095.56,309435.89,620.47
0.10,264300.01,309370.00,741.21
0.20,264300.04,309370.01,741.21
0.30,264300.08,309370.03,741.22
0.40,264300.13,309370.06,741.24
0.50,264300.20,309370.08,741.26
0.60,264300.28,309370.11,741.28
0.70,264300.37,309370.14,741.29
0.80,264300.47,309370.17,741.27
0.90,264300.57,309370.21,741.25
1.00,264300.68,309370.26,741.21
1.10,264300.80,309370.31,741.17
1.20,264300.94,309370.37,741.10
1.30,264301.09,309370.43,741.04
1.40,264301.26,309370.49,740.97
1.50,264301.45,309370.53,740.90
1.60,264301.65,309370.58,740.84
1.70,264301.88,309370.64,740.76
1.80,264302.13,309370.70,740.68
1.90,264302.39,309370.77,740.60
2.00,264302.67,309370.83,740.51
2.10,264302.99,309370.89,740.42
2.20,264303.32,309370.96,740.32
2.30,264303.66,309371.02,740.22
2.40,264304.03,309371.10,740.12
2.50,264304.42,309371.18,740.02
2.60,264304.82,309371.25,739.92
2.70,264305.24,309371.33,739.81
2.80,264305.67,309371.41,739.70
2.90,264306.11,309371.50,739.59
3.00,264306.56,309371.58,739.49
3.10,264307.02,309371.67,739.39
3.20,264307.51,309371.75,739.28
3.30,264308.00,309371.83,739.18
3.40,264308.51,309371.92,739.08
