time,x,y,z
7.50,264302.24,309408.18,740.91
7.60,264302.46,309408.97,740.90
7.70,264302.69,309409.74,740.90
7.80,264302.91,309410.51,740.91
7.90,264303.14,309411.29,740.92
8.00,264303.37,309412.06,740.92
8.10,264303.61,309412.83,740.93
8.20,264303.86,309413.59,740.93
8.30,264304.10,309414.36,740.93
8.40,264304.35,309415.12,740.93
8.50,264304.60,309415.89,740.93
8.60,264304.85,309416.66,740.92
8.70,264305.10,309417.42,740.92
8.80,264305.35,309418.18,740.91
8.90,264305.62,309418.95,740.89
9.00,264305.88,309419.71,740.87
9.10,264306.14,309420.48,740.86
9.20,264306.39,309421.25,740.85
9.30,264306.64,309422.02,740.83
9.40,264306.89,309422.78,740.82
0.10,264300.00,309370.00,741.21
0.20,264300.02,309369.99,741.22
0.30,264300.03,309369.98,741.23
0.40,264300.06,309369.97,741.25
0.50,264300.10,309369.96,741.27
0.60,264300.15,309369.95,741.31
0.70,264300.23,309369.94,741.35
0.80,264300.32,309369.93,741.40
0.90,264300.41,309369.92,741.45
1.00,264300.51,309369.90,741.51
1.10,264300.61,309369.89,741.57
1.20,264300.72,309369.87,741.64
1.30,264300.82,309369.86,741.71
1.40,264300.92,309369.84,741.78
1.50,264301.03,309369.82,741.86
1.60,264301.14,309369.81,741.94
1.70,264301.25,309369.80,742.02
1.80,264301.37,309369.79,742.10
1.90,264301.50,309369.78,742.19
2.00,264301.65,309369.76,742.29
2.10,264301.81,309369.74,742.40
2.20,264301.98,309369.72,742.51
2.30,264302.15,309369.69,742.62
2.40,264302.34,309369.68,742.74
2.50,264302.53,309369.67,742.87
2.60,264302.73,309369.65,743.00
2.70,264302.93,309369.64,743.14
2.80,264303.14,309369.63,743.27
2.90,264303.36,309369.62,743.39
3.00,264303.58,309369.62,743.51
3.10,264303.82,309369.62,743.62
3.20,264304.08,309369.62,743.74
3.30,264304.35,309369.63,743.85
3.40,264304.63,309369.64,743.96
3.50,264304.91,309369.66,744.07
3.60,264305.20,309369.68,744.18
3.70,264305.50,309369.70,744.28
3.80,264305.81,309369.73,744.39
3.90,264306.13,309369.75,744.50
4.00,264306.45,309369.77,744.61
4.10,264306.77,309369.79,744.73
4.20,264307.11,309369.82,744.85
4.30,264307.47,309369.85,744.97
4.40,264307.83,309369.89,745.10
4.50,264308.20,309369.92,745.22
4.60,264308.59,309369.94,745.35
4.70,264308.99,309369.97,745.48
4.80,264309.40,309370.00,745.61
4.90,264309.82,309370.02,745.75
5.00,264310.25,309370.05,745.89
5.10,264310.68,309370.07,746.03
5.20,264311.13,309370.09,746.16
5.30,264311.58,309370.11,746.31
5.40,264312.04,309370.13,746.45
5.50,264312.50,309370.15,746.59
5.60,264312.96,309370.16,746.73
5.70,264313.43,309370.17,746.86
5.80,264313.91,309370.18,747.00
5.90,264314.39,309370.20,747.15
6.00,264314.88,309370.20,747.31
6.10,264315.39,309370.22,747.46
6.20,264315.91,309370.24,747.62
6.30,264316.42,309370.26,747.78
6.40,264316.94,309370.29,747.94
