time,x,y,z
9.90,264356.14,309390.96,750.52
10.00,264356.90,309391.25,750.68
10.10,264357.65,309391.54,750.83
10.20,264358.41,309391.82,750.98
10.30,264359.17,309392.10,751.14
0.10,264300.00,309370.01,741.20
0.20,264299.98,309370.03,741.19
0.30,264299.96,309370.07,741.18
0.40,264299.93,309370.12,741.15
0.50,264299.89,309370.18,741.13
0.60,264299.83,309370.27,741.10
0.70,264299.76,309370.38,741.05
0.80,264299.69,309370.50,741.00
0.90,264299.60,309370.62,740.94
1.00,264299.50,309370.76,740.88
1.10,264299.40,309370.92,740.82
1.20,264299.29,309371.09,740.76
1.30,264299.18,309371.28,740.69
1.40,264299.06,309371.48,740.61
1.50,264298.95,309371.70,740.53
1.60,264298.82,309371.93,740.45
1.70,264298.68,309372.16,740.37
1.80,264298.54,309372.41,740.28
1.90,264298.41,309372.67,740.20
2.00,264298.28,309372.95,740.11
2.10,264298.12,309373.25,740.01
2.20,264297.97,309373.56,739.91
2.30,264297.81,309373.88,739.80
2.40,264297.64,309374.21,739.68
2.50,264297.46,309374.56,739.57
2.60,264297.27,309374.92,739.47
2.70,264297.07,309375.30,739.36
2.80,264296.86,309375.70,739.25
2.90,264296.65,309376.11,739.14
3.00,264296.42,309376.53,739.03
3.10,264296.18,309376.98,738.93
3.20,264295.93,309377.44,738.82
3.30,264295.68,309377.92,738.73
3.40,264295.43,309378.40,738.64
3.50,264295.18,309378.90,738.55
3.60,264294.92,309379.42,738.45
3.70,264294.67,309379.96,738.35
3.80,264294.41,309380.51,738.24
3.90,264294.15,309381.07,738.13
4.00,264293.88,309381.64,738.02
4.10,264293.63,309382.23,737.91
4.20,264293.38,309382.82,737.80
4.30,264293.13,309383.44,737.71
4.40,264292.88,309384.07,737.61
4.50,264292.65,309384.71,737.51
4.60,264292.43,309385.37,737.42
4.70,264292.19,309386.03,737.33
4.80,264291.95,309386.70,737.23
4.90,264291.71,309387.39,737.13
5.00,264291.47,309388.08,737.02
5.10,264291.24,309388.79,736.91
5.20,264291.01,309389.51,736.79
5.30,264290.80,309390.25,736.68
5.40,264290.58,309391.01,736.57
5.50,264290.34,309391.78,736.46
5.60,264290.11,309392.56,736.35
5.70,264289.87,309393.33,736.24
5.80,264289.64,309394.10,736.13
5.90,264289.41,309394.86,736.03
6.00,264289.19,309395.64,735.92
6.10,264288.98,309396.42,735.81
6.20,264288.77,309397.19,735.70
6.30,264288.56,309397.97,735.58
6.40,264288.35,309398.75,735.45
6.50,264288.15,309399.53,735.32
6.60,264287.96,309400.31,735.18
6.70,264287.77,309401.10,735.04
6.80,264287.59,309401.88,734.91
6.90,264287.43,309402.67,734.77
7.00,264287.28,309403.46,734.63
7.10,264287.14,309404.25,734.50
7.20,264287.02,309405.05,734.36
7.30,264286.89,309405.84,734.21
7.40,264286.77,309406.64,734.06
7.50,264286.66,309407.43,733.90
7.60,264286.55,309408.23,733.74
7.70,264286.44,309409.03,733.59
7.80,264286.33,309409.83,733.44
7.90,264286.23,309410.63,733.29
8.00,264286.13,309411.43,733.14
8.10,264286.04,309412.23,732.99
8.20,264285.95,309413.03,732.84
8.30,264285.87,309413.82,732.69
8.40,264285.79,309414.63,732.55
8.50,264285.71,309415.42,732.41
8.60,264285.63,309416.23,732.26
8.70,264285.55,309417.03,732.11
8.80,264285.47,309417.83,731.95
8.90,264285.39,309418.63,731.80
9.00,264285.30,309419.43,731.64
9.10,264285.22,309420.23,731.48
9.20,264285.15,309421.03,731.32
9.30,264285.08,309421.84,731.16
9.40,264285.03,309422.63,730.98
9.50,264284.98,309423.44,730.80
