time,x,y,z
10.10,264241.06,309377.04,707.46
10.20,264240.27,309377.15,706.96
10.30,264239.46,309377.26,706.45
10.40,264238.67,309377.37,705.95
10.50,264237.87,309377.48,705.45
10.60,264237.08,309377.58,704.94
10.70,264236.27,309377.68,704.44
10.80,264235.47,309377.79,703.94
10.90,264234.66,309377.90,703.43
11.00,264233.87,309378.00,702.94
11.10,264233.07,309378.10,702.44
11.20,264232.27,309378.19,701.96
11.30,264231.48,309378.30,701.48
11.40,264230.68,309378.41,701.00
11.50,264229.89,309378.52,700.53
11.60,264229.10,309378.63,700.05
11.70,264228.30,309378.74,699.56
11.80,264227.51,309378.84,699.07
11.90,264226.71,309378.93,698.58
12.00,264225.91,309379.03,698.07
0.10,264300.01,309370.01,741.19
0.20,264300.03,309370.02,741.16
0.30,264300.04,309370.03,741.13
0.40,264300.06,309370.04,741.10
0.50,264300.08,309370.04,741.05
0.60,264300.10,309370.04,740.99
0.70,264300.14,309370.04,740.93
0.80,264300.19,309370.05,740.86
0.90,264300.24,309370.04,740.79
1.00,264300.31,309370.03,740.71
1.10,264300.39,309370.01,740.63
1.20,264300.46,309369.98,740.53
1.30,264300.54,309369.94,740.42
1.40,264300.60,309369.89,740.31
1.50,264300.67,309369.84,740.20
1.60,264300.74,309369.79,740.09
1.70,264300.82,309369.74,739.98
1.80,264300.91,309369.69,739.85
1.90,264301.00,309369.63,739.71
2.00,264301.10,309369.58,739.56
2.10,264301.20,309369.52,739.40
2.20,264301.30,309369.46,739.23
2.30,264301.41,309369.39,739.06
2.40,264301.53,309369.31,738.88
2.50,264301.65,309369.22,738.70
2.60,264301.76,309369.13,738.53
2.70,264301.87,309369.03,738.34
2.80,264301.99,309368.92,738.13
2.90,264302.11,309368.81,737.93
3.00,264302.24,309368.69,737.72
3.10,264302.38,309368.56,737.51
3.20,264302.54,309368.44,737.28
3.30,264302.71,309368.31,737.06
3.40,264302.89,309368.19,736.84
3.50,264303.08,309368.06,736.63
3.60,264303.27,309367.94,736.42
3.70,264303.46,309367.80,736.21
3.80,264303.64,309367.64,735.99
3.90,264303.83,309367.48,735.76
4.00,264304.02,309367.32,735.50
