time,x,y,z
7.10,264337.44,309376.19,740.70
7.20,264338.23,309376.34,740.71
7.30,264339.02,309376.51,740.72
7.40,264339.81,309376.69,740.73
7.50,264340.60,309376.88,740.73
7.60,264341.39,309377.07,740.74
7.70,264342.17,309377.26,740.73
7.80,264342.97,309377.44,740.73
0.10,264300.00,309370.01,741.21
0.20,264300.01,309370.02,741.22
0.30,264300.03,309370.05,741.23
0.40,264300.04,309370.08,741.25
0.50,264300.05,309370.12,741.27
0.60,264300.07,309370.17,741.29
0.70,264300.12,309370.22,741.31
0.80,264300.18,309370.27,741.33
0.90,264300.24,309370.35,741.34
1.00,264300.32,309370.43,741.36
1.10,264300.42,309370.51,741.37
1.20,264300.53,309370.58,741.38
1.30,264300.66,309370.66,741.39
1.40,264300.79,309370.74,741.39
1.50,264300.94,309370.83,741.39
1.60,264301.08,309370.91,741.38
1.70,264301.24,309370.99,741.36
1.80,264301.41,309371.08,741.33
1.90,264301.59,309371.18,741.28
2.00,264301.80,309371.29,741.24
2.10,264302.02,309371.41,741.20
2.20,264302.24,309371.52,741.15
2.30,264302.47,309371.64,741.10
2.40,264302.70,309371.75,741.04
2.50,264302.96,309371.87,740.99
2.60,264303.22,309372.01,740.95
2.70,264303.49,309372.15,740.91
2.80,264303.77,309372.29,740.87
2.90,264304.04,309372.43,740.83
3.00,264304.32,309372.58,740.79
3.10,264304.62,309372.72,740.75
3.20,264304.92,309372.87,740.71
3.30,264305.24,309373.02,740.67
3.40,264305.55,309373.19,740.62
3.50,264305.87,309373.36,740.58
3.60,264306.20,309373.55,740.54
3.70,264306.54,309373.75,740.50
3.80,264306.90,309373.95,740.46
3.90,264307.26,309374.16,740.42
4.00,264307.62,309374.35,740.38
4.10,264308.00,309374.54,740.33
4.20,264308.38,309374.74,740.27
4.30,264308.77,309374.94,740.21
4.40,264309.15,309375.14,740.14
4.50,264309.53,309375.35,740.06
4.60,264309.93,309375.56,739.98
4.70,264310.33,309375.77,739.89
4.80,264310.74,309375.99,739.82
4.90,264311.15,309376.21,739.74
5.00,264311.58,309376.43,739.66
5.10,264312.00,309376.65,739.57
5.20,264312.41,309376.86,739.49
