time,x,y,z
27.70,264439.69,309516.85,760.64
27.80,264440.22,309517.46,760.29
27.90,264440.76,309518.07,759.94
28.00,264441.29,309518.67,759.59
28.10,264441.84,309519.27,759.23
28.20,264442.38,309519.87,758.86
28.30,264442.93,309520.47,758.49
28.40,264443.47,309521.07,758.12
28.50,264444.01,309521.67,757.75
28.60,264444.54,309522.27,757.38
0.10,264299.99,309370.01,741.20
0.20,264299.96,309370.02,741.18
0.30,264299.91,309370.05,741.15
0.40,264299.85,309370.09,741.11
0.50,264299.77,309370.13,741.05
0.60,264299.67,309370.18,740.98
0.70,264299.54,309370.24,740.90
0.80,264299.40,309370.31,740.79
0.90,264299.23,309370.39,740.67
1.00,264299.05,309370.49,740.53
1.10,264298.85,309370.59,740.38
1.20,264298.62,309370.70,740.20
1.30,264298.36,309370.81,740.02
1.40,264298.07,309370.93,739.82
1.50,264297.77,309371.05,739.60
1.60,264297.45,309371.19,739.38
1.70,264297.10,309371.33,739.14
1.80,264296.74,309371.49,738.88
1.90,264296.35,309371.66,738.62
2.00,264295.95,309371.85,738.34
2.10,264295.53,309372.04,738.03
2.20,264295.08,309372.23,737.72
2.30,264294.61,309372.44,737.40
2.40,264294.11,309372.66,737.07
2.50,264293.59,309372.89,736.73
2.60,264293.06,309373.13,736.39
2.70,264292.51,309373.37,736.03
2.80,264291.94,309373.63,735.66
2.90,264291.36,309373.90,735.28
3.00,264290.75,309374.17,734.89
3.10,264290.12,309374.46,734.49
3.20,264289.47,309374.75,734.08
3.30,264288.79,309375.05,733.66
3.40,264288.09,309375.36,733.24
3.50,264287.36,309375.68,732.80
3.60,264286.62,309376.00,732.35
3.70,264285.87,309376.32,731.89
3.80,264285.13,309376.64,731.43
3.90,264284.38,309376.95,730.96
4.00,264283.63,309377.27,730.48
4.10,264282.89,309377.59,729.99
4.20,264282.14,309377.90,729.49
4.30,264281.39,309378.21,728.98
4.40,264280.64,309378.52,728.47
4.50,264279.89,309378.83,727.97
4.60,264279.13,309379.14,727.47
4.70,264278.38,309379.45,726.96
4.80,264277.62,309379.76,726.46
4.90,264276.87,309380.06,725.95
5.00,264276.12,309380.37,725.45
5.10,264275.37,309380.68,724.95
5.20,264274.61,309380.99,724.44
5.30,264273.86,309381.30,723.94
5.40,264273.11,309381.60,723.43
5.50,264272.35,309381.90,722.92
5.60,264271.59,309382.21,722.42
5.70,264270.84,309382.51,721.92
5.80,264270.08,309382.81,721.41
5.90,264269.32,309383.11,720.91
6.00,264268.56,309383.40,720.41
6.10,264267.80,309383.69,719.91
6.20,264267.04,309383.99,719.41
6.30,264266.29,309384.28,718.90
6.40,264265.54,309384.58,718.39
6.50,264264.79,309384.89,717.89
6.60,264264.04,309385.19,717.38
6.70,264263.28,309385.50,716.88
6.80,264262.53,309385.82,716.38
6.90,264261.78,309386.13,715.87
7.00,264261.03,309386.44,715.37
