time,x,y,z
34.40,264401.21,309594.39,755.61
34.50,264401.62,309595.08,755.11
34.60,264402.03,309595.77,754.61
34.70,264402.44,309596.46,754.12
34.80,264402.86,309597.14,753.62
34.90,264403.28,309597.83,753.11
35.00,264403.69,309598.51,752.61
35.10,264404.10,309599.20,752.10
0.10,264300.01,309370.00,741.20
0.20,264300.03,309370.01,741.20
0.30,264300.07,309370.02,741.19
0.40,264300.11,309370.03,741.18
0.50,264300.15,309370.04,741.17
0.60,264300.22,309370.05,741.16
0.70,264300.30,309370.06,741.15
0.80,264300.39,309370.07,741.13
0.90,264300.50,309370.09,741.12
1.00,264300.62,309370.10,741.10
1.10,264300.75,309370.12,741.09
1.20,264300.89,309370.14,741.08
1.30,264301.04,309370.17,741.06
1.40,264301.20,309370.21,741.05
1.50,264301.38,309370.24,741.04
1.60,264301.57,309370.27,741.04
1.70,264301.77,309370.30,741.05
1.80,264301.97,309370.34,741.04
1.90,264302.20,309370.39,741.04
2.00,264302.44,309370.44,741.04
2.10,264302.70,309370.50,741.04
2.20,264302.98,309370.56,741.04
2.30,264303.26,309370.63,741.05
2.40,264303.56,309370.70,741.06
2.50,264303.87,309370.78,741.07
2.60,264304.19,309370.86,741.08
2.70,264304.51,309370.94,741.09
2.80,264304.85,309371.03,741.10
2.90,264305.20,309371.12,741.09
3.00,264305.58,309371.20,741.09
3.10,264305.96,309371.29,741.10
3.20,264306.37,309371.38,741.10
3.30,264306.79,309371.48,741.10
3.40,264307.22,309371.58,741.10
3.50,264307.66,309371.69,741.09
3.60,264308.12,309371.79,741.08
3.70,264308.60,309371.90,741.07
3.80,264309.10,309372.01,741.07
3.90,264309.61,309372.13,741.06
4.00,264310.14,309372.24,741.06
4.10,264310.68,309372.35,741.06
4.20,264311.23,309372.46,741.06
4.30,264311.78,309372.56,741.05
4.40,264312.36,309372.67,741.04
4.50,264312.95,309372.77,741.03
4.60,264313.56,309372.89,741.02
4.70,264314.19,309373.01,741.03
4.80,264314.83,309373.13,741.03
4.90,264315.47,309373.25,741.03
5.00,264316.12,309373.38,741.04
5.10,264316.78,309373.51,741.05
5.20,264317.45,309373.64,741.07
5.30,264318.12,309373.77,741.08
5.40,264318.80,309373.91,741.11
5.50,264319.51,309374.04,741.13
5.60,264320.23,309374.18,741.15
5.70,264320.97,309374.31,741.17
5.80,264321.73,309374.44,741.19
5.90,264322.51,309374.57,741.21
6.00,264323.29,309374.70,741.23
6.10,264324.09,309374.83,741.25
6.20,264324.89,309374.96,741.27
6.30,264325.69,309375.09,741.29
6.40,264326.48,309375.21,741.30
6.50,264327.28,309375.34,741.30
6.60,264328.08,309375.46,741.31
6.70,264328.87,309375.57,741.31
6.80,264329.68,309375.67,741.31
6.90,264330.47,309375.77,741.31
7.00,264331.27,309375.86,741.31
7.10,264332.07,309375.95,741.30
7.20,264332.87,309376.04,741.29
7.30,264333.67,309376.11,741.27
7.40,264334.47,309376.18,741.26
7.50,264335.28,309376.25,741.24
7.60,264336.08,309376.31,741.23
7.70,264336.88,309376.37,741.22
7.80,264337.69,309376.43,741.20
7.90,264338.49,309376.49,741.19
8.00,264339.30,309376.54,741.17
8.10,264340.10,309376.58,741.16
8.20,264340.91,309376.63,741.14
8.30,264341.72,309376.67,741.14
8.40,264342.52,309376.71,741.12
8.50,264343.33,309376.75,741.10
8.60,264344.13,309376.79,741.07
8.70,264344.93,309376.82,741.04
8.80,264345.73,309376.84,741.01
8.90,264346.53,309376.86,740.99
9.00,264347.34,309376.87,740.96
9.10,264348.15,309376.88,740.94
9.20,264348.95,309376.90,740.92
