time,x,y,z
9.50,264275.47,309382.38,722.69
9.60,264275.03,309382.69,722.33
9.70,264274.59,309383.01,721.98
9.80,264274.16,309383.32,721.63
9.90,264273.72,309383.65,721.27
10.00,264273.29,309383.98,720.90
10.10,264272.87,309384.32,720.52
10.20,264272.45,309384.66,720.14
10.30,264272.02,309385.00,719.76
10.40,264271.59,309385.34,719.38
10.50,264271.17,309385.68,719.00
0.10,264300.01,309370.01,741.20
0.20,264300.01,309370.02,741.20
0.30,264299.99,309370.03,741.19
0.40,264299.96,309370.02,741.18
0.50,264299.92,309370.01,741.15
0.60,264299.87,309369.98,741.13
0.70,264299.83,309369.96,741.10
0.80,264299.78,309369.93,741.06
0.90,264299.74,309369.90,741.04
1.00,264299.71,309369.87,741.02
1.10,264299.68,309369.83,741.00
1.20,264299.63,309369.79,740.97
1.30,264299.58,309369.74,740.94
1.40,264299.52,309369.69,740.90
1.50,264299.45,309369.63,740.86
1.60,264299.39,309369.56,740.81
1.70,264299.32,309369.50,740.75
1.80,264299.25,309369.42,740.68
1.90,264299.18,309369.36,740.59
2.00,264299.11,309369.30,740.50
2.10,264299.04,309369.23,740.40
2.20,264298.99,309369.17,740.29
2.30,264298.93,309369.12,740.19
2.40,264298.86,309369.07,740.07
2.50,264298.79,309369.02,739.94
2.60,264298.73,309368.97,739.80
2.70,264298.65,309368.91,739.64
2.80,264298.56,309368.85,739.47
2.90,264298.45,309368.79,739.28
3.00,264298.33,309368.74,739.09
3.10,264298.20,309368.68,738.89
3.20,264298.07,309368.64,738.68
3.30,264297.94,309368.60,738.47
3.40,264297.80,309368.56,738.25
3.50,264297.66,309368.53,738.02
3.60,264297.51,309368.51,737.78
3.70,264297.36,309368.48,737.53
3.80,264297.21,309368.46,737.28
3.90,264297.05,309368.44,737.03
4.00,264296.88,309368.41,736.78
4.10,264296.72,309368.38,736.52
4.20,264296.56,309368.36,736.24
4.30,264296.40,309368.34,735.95
4.40,264296.24,309368.31,735.65
4.50,264296.06,309368.28,735.34
4.60,264295.88,309368.24,735.03
4.70,264295.70,309368.20,734.73
4.80,264295.51,309368.15,734.42
4.90,264295.32,309368.11,734.11
5.00,264295.12,309368.06,733.78
5.10,264294.91,309368.01,733.45
5.20,264294.68,309367.95,733.10
5.30,264294.44,309367.91,732.75
5.40,264294.19,309367.86,732.39
5.50,264293.94,309367.82,732.03
5.60,264293.69,309367.76,731.65
5.70,264293.43,309367.70,731.25
5.80,264293.15,309367.65,730.85
5.90,264292.86,309367.58,730.45
6.00,264292.57,309367.52,730.06
6.10,264292.28,309367.44,729.64
6.20,264291.97,309367.36,729.21
6.30,264291.63,309367.29,728.77
6.40,264291.29,309367.21,728.33
6.50,264290.95,309367.14,727.89
6.60,264290.62,309367.04,727.44
6.70,264290.26,309366.94,727.00
6.80,264289.89,309366.83,726.55
6.90,264289.52,309366.72,726.09
