time,x,y,z
12.30,264227.59,309416.89,707.84
12.40,264226.99,309417.43,707.56
0.10,264300.00,309370.00,741.20
0.20,264299.99,309370.01,741.18
0.30,264299.98,309370.01,741.14
0.40,264299.97,309370.03,741.10
0.50,264299.95,309370.06,741.06
0.60,264299.93,309370.09,741.00
0.70,264299.90,309370.12,740.94
0.80,264299.87,309370.17,740.85
0.90,264299.83,309370.21,740.76
1.00,264299.80,309370.26,740.66
1.10,264299.76,309370.31,740.55
1.20,264299.71,309370.35,740.43
1.30,264299.65,309370.41,740.30
1.40,264299.59,309370.46,740.17
1.50,264299.52,309370.52,740.03
1.60,264299.45,309370.59,739.87
1.70,264299.38,309370.65,739.71
1.80,264299.31,309370.72,739.53
1.90,264299.24,309370.79,739.34
2.00,264299.16,309370.86,739.14
2.10,264299.08,309370.94,738.93
2.20,264298.98,309371.02,738.71
2.30,264298.88,309371.10,738.49
2.40,264298.77,309371.18,738.27
2.50,264298.67,309371.27,738.04
2.60,264298.56,309371.36,737.79
2.70,264298.45,309371.46,737.53
2.80,264298.34,309371.56,737.27
2.90,264298.24,309371.66,737.00
3.00,264298.13,309371.77,736.72
3.10,264298.02,309371.87,736.41
3.20,264297.90,309371.98,736.10
3.30,264297.79,309372.09,735.77
3.40,264297.68,309372.20,735.43
3.50,264297.56,309372.31,735.08
3.60,264297.43,309372.42,734.71
3.70,264297.30,309372.54,734.33
3.80,264297.18,309372.65,733.93
