time,x,y,z
7.40,264299.24,309380.60,735.04
7.50,264299.20,309380.87,734.82
7.60,264299.16,309381.15,734.59
7.70,264299.12,309381.43,734.36
7.80,264299.09,309381.73,734.12
7.90,264299.05,309382.02,733.88
8.00,264299.01,309382.32,733.63
8.10,264298.98,309382.62,733.38
8.20,264298.97,309382.92,733.13
8.30,264298.96,309383.23,732.89
8.40,264298.94,309383.54,732.64
8.50,264298.94,309383.86,732.40
8.60,264298.93,309384.18,732.15
8.70,264298.93,309384.50,731.88
8.80,264298.93,309384.83,731.62
8.90,264298.91,309385.16,731.36
9.00,264298.91,309385.49,731.11
9.10,264298.93,309385.83,730.84
9.20,264298.93,309386.19,730.56
9.30,264298.94,309386.54,730.27
0.10,264300.00,309370.00,741.21
0.20,264300.00,309370.00,741.22
0.30,264300.01,309370.00,741.24
0.40,264300.03,309370.00,741.24
0.50,264300.05,309370.01,741.24
0.60,264300.07,309370.03,741.24
0.70,264300.10,309370.06,741.23
0.80,264300.12,309370.09,741.23
0.90,264300.14,309370.12,741.22
1.00,264300.17,309370.15,741.22
1.10,264300.20,309370.19,741.24
1.20,264300.22,309370.25,741.25
1.30,264300.23,309370.31,741.26
1.40,264300.24,309370.37,741.26
1.50,264300.26,309370.45,741.27
1.60,264300.29,309370.54,741.27
1.70,264300.32,309370.63,741.26
1.80,264300.35,309370.72,741.23
1.90,264300.39,309370.82,741.20
2.00,264300.45,309370.93,741.17
2.10,264300.52,309371.05,741.13
2.20,264300.60,309371.18,741.10
2.30,264300.68,309371.32,741.08
2.40,264300.76,309371.46,741.05
2.50,264300.84,309371.62,741.02
2.60,264300.92,309371.77,740.99
2.70,264300.99,309371.93,740.95
2.80,264301.07,309372.09,740.92
2.90,264301.15,309372.25,740.88
3.00,264301.24,309372.41,740.84
3.10,264301.34,309372.58,740.81
3.20,264301.45,309372.76,740.78
3.30,264301.58,309372.94,740.74
3.40,264301.71,309373.12,740.68
3.50,264301.84,309373.31,740.64
3.60,264301.99,309373.51,740.60
3.70,264302.15,309373.72,740.56
3.80,264302.32,309373.95,740.52
3.90,264302.50,309374.18,740.47
4.00,264302.67,309374.43,740.42
4.10,264302.85,309374.70,740.36
4.20,264303.02,309374.97,740.30
4.30,264303.19,309375.24,740.25
4.40,264303.37,309375.51,740.21
4.50,264303.55,309375.79,740.18
4.60,264303.73,309376.07,740.15
4.70,264303.90,309376.37,740.11
4.80,264304.08,309376.68,740.07
4.90,264304.26,309377.00,740.03
5.00,264304.45,309377.35,740.00
5.10,264304.63,309377.70,739.98
5.20,264304.80,309378.06,739.96
5.30,264304.96,309378.43,739.93
5.40,264305.12,309378.80,739.89
5.50,264305.28,309379.18,739.86
5.60,264305.45,309379.57,739.83
5.70,264305.63,309379.98,739.82
5.80,264305.82,309380.39,739.83
5.90,264306.02,309380.80,739.84
6.00,264306.23,309381.23,739.85
6.10,264306.44,309381.68,739.87
6.20,264306.66,309382.13,739.89
6.30,264306.87,309382.59,739.93
6.40,264307.09,309383.05,739.97
6.50,264307.32,309383.51,740.01
6.60,264307.56,309383.97,740.06
6.70,264307.81,309384.45,740.11
6.80,264308.06,309384.92,740.16
6.90,264308.31,309385.39,740.22
7.00,264308.58,309385.86,740.28
7.10,264308.85,309386.33,740.35
7.20,264309.10,309386.80,740.41
7.30,264309.36,309387.28,740.48
7.40,264309.61,309387.76,740.53
7.50,264309.85,309388.25,740.58
7.60,264310.10,309388.74,740.62
7.70,264310.35,309389.23,740.65
7.80,264310.62,309389.74,740.67
7.90,264310.89,309390.25,740.69
8.00,264311.19,309390.78,740.72
8.10,264311.48,309391.31,740.75
8.20,264311.78,309391.86,740.77
8.30,264312.09,309392.42,740.78
8.40,264312.39,309392.99,740.80
8.50,264312.71,309393.56,740.81
8.60,264313.03,309394.14,740.83
8.70,264313.36,309394.72,740.85
8.80,264313.71,309395.32,740.86
8.90,264314.07,309395.92,740.88
9.00,264314.44,309396.53,740.89
9.10,264314.80,309397.15,740.89
9.20,264315.18,309397.77,740.90
9.30,264315.57,309398.39,740.92
9.40,264315.98,309399.01,740.94
9.50,264316.38,309399.64,740.95
9.60,264316.80,309400.28,740.98
9.70,264317.22,309400.93,741.01
9.80,264317.64,309401.59,741.06
9.90,264318.07,309402.27,741.12
10.00,264318.51,309402.94,741.20
