time,x,y,z
7.10,264320.33,309385.30,743.44
7.20,264320.88,309385.68,743.46
7.30,264321.44,309386.06,743.47
7.40,264322.00,309386.45,743.48
7.50,264322.57,309386.83,743.49
7.60,264323.15,309387.21,743.50
7.70,264323.74,309387.60,743.51
7.80,264324.34,309387.99,743.51
7.90,264324.95,309388.39,743.52
8.00,264325.58,309388.80,743.53
8.10,264326.21,309389.21,743.54
8.20,264326.85,309389.63,743.55
8.30,264327.50,309390.05,743.56
8.40,264328.16,309390.47,743.56
8.50,264328.83,309390.89,743.55
8.60,264329.51,309391.31,743.54
0.10,264300.00,309370.00,741.20
0.20,264300.01,309369.99,741.17
0.30,264300.02,309369.99,741.15
0.40,264300.01,309369.98,741.13
0.50,264300.00,309369.98,741.12
0.60,264299.98,309369.98,741.12
0.70,264299.96,309369.96,741.11
0.80,264299.93,309369.94,741.11
0.90,264299.90,309369.92,741.10
1.00,264299.85,309369.90,741.09
1.10,264299.79,309369.89,741.07
1.20,264299.72,309369.88,741.05
1.30,264299.63,309369.85,741.02
1.40,264299.54,309369.80,741.00
1.50,264299.43,309369.73,740.98
1.60,264299.32,309369.66,740.95
1.70,264299.19,309369.59,740.90
1.80,264299.05,309369.52,740.85
1.90,264298.90,309369.45,740.80
2.00,264298.75,309369.36,740.74
2.10,264298.59,309369.26,740.67
2.20,264298.43,309369.16,740.59
2.30,264298.27,309369.05,740.50
2.40,264298.12,309368.93,740.40
2.50,264297.96,309368.82,740.29
2.60,264297.80,309368.71,740.17
2.70,264297.63,309368.60,740.04
2.80,264297.45,309368.49,739.91
2.90,264297.28,309368.40,739.78
3.00,264297.10,309368.29,739.67
3.10,264296.90,309368.18,739.55
3.20,264296.69,309368.05,739.42
3.30,264296.48,309367.92,739.29
3.40,264296.27,309367.80,739.15
3.50,264296.05,309367.66,739.00
3.60,264295.81,309367.53,738.85
3.70,264295.55,309367.39,738.70
3.80,264295.29,309367.24,738.54
3.90,264295.02,309367.09,738.38
4.00,264294.74,309366.93,738.20
4.10,264294.45,309366.77,738.01
4.20,264294.15,309366.62,737.81
4.30,264293.83,309366.47,737.61
4.40,264293.51,309366.32,737.40
4.50,264293.17,309366.17,737.18
4.60,264292.82,309366.02,736.96
4.70,264292.47,309365.86,736.75
4.80,264292.10,309365.71,736.55
4.90,264291.73,309365.55,736.36
5.00,264291.36,309365.38,736.18
5.10,264291.00,309365.22,735.99
5.20,264290.62,309365.06,735.80
5.30,264290.24,309364.90,735.61
5.40,264289.85,309364.76,735.41
5.50,264289.45,309364.61,735.20
5.60,264289.04,309364.46,734.98
5.70,264288.62,309364.32,734.74
5.80,264288.19,309364.18,734.51
5.90,264287.75,309364.06,734.29
6.00,264287.30,309363.93,734.05
6.10,264286.84,309363.81,733.79
6.20,264286.36,309363.70,733.52
6.30,264285.87,309363.59,733.25
6.40,264285.37,309363.48,732.98
6.50,264284.87,309363.36,732.71
6.60,264284.36,309363.24,732.45
6.70,264283.83,309363.11,732.19
6.80,264283.30,309362.97,731.91
6.90,264282.76,309362.82,731.64
7.00,264282.21,309362.65,731.36
7.10,264281.65,309362.48,731.07
7.20,264281.08,309362.32,730.79
7.30,264280.50,309362.18,730.50
7.40,264279.91,309362.04,730.20
7.50,264279.32,309361.90,729.89
7.60,264278.72,309361.78,729.57
7.70,264278.11,309361.65,729.26
7.80,264277.50,309361.50,728.95
7.90,264276.88,309361.34,728.62
8.00,264276.26,309361.18,728.30
8.10,264275.63,309361.03,727.99
8.20,264275.01,309360.89,727.68
8.30,264274.38,309360.75,727.37
8.40,264273.74,309360.61,727.05
8.50,264273.09,309360.46,726.74
8.60,264272.45,309360.31,726.44
8.70,264271.81,309360.15,726.14
8.80,264271.17,309359.99,725.85
8.90,264270.53,309359.84,725.55
9.00,264269.89,309359.68,725.25
9.10,264269.25,309359.51,724.95
9.20,264268.61,309359.34,724.65
9.30,264267.96,309359.17,724.36
9.40,264267.30,309359.00,724.06
9.50,264266.64,309358.83,723.77
9.60,264265.97,309358.64,723.47
9.70,264265.29,309358.46,723.16
9.80,264264.60,309358.28,722.86
9.90,264263.90,309358.10,722.55
10.00,264263.18,309357.93,722.25
10.10,264262.47,309357.75,721.95
10.20,264261.74,309357.56,721.64
10.30,264261.01,309357.37,721.33
10.40,264260.27,309357.17,721.02
10.50,264259.54,309356.97,720.72
10.60,264258.80,309356.77,720.43
10.70,264258.05,309356.56,720.13
10.80,264257.29,309356.35,719.83
10.90,264256.52,309356.14,719.52
11.00,264255.75,309355.92,719.20
11.10,264254.99,309355.70,718.86
11.20,264254.22,309355.49,718.52
11.30,264253.44,309355.29,718.17
11.40,264252.66,309355.11,717.83
11.50,264251.87,309354.93,717.50
11.60,264251.09,309354.76,717.17
11.70,264250.31,309354.59,716.83
11.80,264249.53,309354.42,716.50
11.90,264248.74,309354.26,716.17
12.00,264247.95,309354.11,715.86
12.10,264247.16,309353.96,715.55
12.20,264246.37,309353.80,715.25
12.30,264245.59,309353.64,714.93
12.40,264244.82,309353.47,714.60
12.50,264244.06,309353.30,714.26
12.60,264243.30,309353.14,713.93
12.70,264242.52,309352.98,713.60
12.80,264241.73,309352.83,713.26
12.90,264240.94,309352.68,712.93
13.00,264240.15,309352.53,712.61
13.10,264239.36,309352.39,712.30
13.20,264238.57,309352.26,712.01
13.30,264237.78,309352.13,711.71
13.40,264236.99,309352.00,711.41
13.50,264236.20,309351.87,711.12
13.60,264235.42,309351.73,710.82
13.70,264234.62,309351.60,710.52
13.80,264233.83,309351.47,710.22
13.90,264233.03,309351.34,709.92
14.00,264232.23,309351.23,709.61
14.10,264231.44,309351.13,709.29
14.20,264230.64,309351.03,708.96
14.30,264229.85,309350.93,708.63
14.40,264229.05,309350.84,708.31
14.50,264228.25,309350.76,707.98
14.60,264227.45,309350.70,707.65
14.70,264226.65,309350.63,707.31
14.80,264225.86,309350.56,706.97
14.90,264225.08,309350.48,706.62
15.00,264224.29,309350.40,706.27
15.10,264223.49,309350.32,705.92
15.20,264222.69,309350.24,705.58
15.30,264221.91,309350.17,705.24
15.40,264221.12,309350.10,704.90
15.50,264220.34,309350.04,704.57
15.60,264219.56,309349.99,704.23
15.70,264218.78,309349.94,703.89
15.80,264218.01,309349.89,703.55
15.90,264217.24,309349.84,703.22
16.00,264216.47,309349.78,702.89
16.10,264215.68,309349.72,702.57
16.20,264214.89,309349.67,702.25
16.30,264214.09,309349.61,701.94
16.40,264213.30,309349.57,701.63
16.50,264212.50,309349.53,701.31
16.60,264211.70,309349.49,700.98
16.70,264210.90,309349.45,700.64
16.80,264210.11,309349.43,700.29
16.90,264209.32,309349.41,699.96
17.00,264208.52,309349.39,699.62
17.10,264207.73,309349.37,699.28
17.20,264206.93,309349.35,698.96
17.30,264206.14,309349.32,698.64
17.40,264205.34,309349.30,698.32
17.50,264204.55,309349.28,698.00
17.60,264203.75,309349.27,697.67
17.70,264202.94,309349.26,697.33
17.80,264202.14,309349.26,696.99
17.90,264201.33,309349.27,696.64
18.00,264200.53,309349.29,696.28
18.10,264199.71,309349.29,695.91
18.20,264198.92,309349.30,695.55
18.30,264198.13,309349.30,695.19
18.40,264197.34,309349.31,694.82
18.50,264196.55,309349.30,694.45
18.60,264195.75,309349.29,694.09
18.70,264194.96,309349.27,693.73
18.80,264194.18,309349.25,693.36
18.90,264193.41,309349.21,692.99
19.00,264192.65,309349.17,692.60
19.10,264191.89,309349.15,692.20
19.20,264191.14,309349.13,691.80
19.30,264190.37,309349.10,691.41
19.40,264189.60,309349.06,691.03
19.50,264188.82,309349.02,690.65
19.60,264188.05,309348.98,690.29
19.70,264187.29,309348.94,689.93
19.80,264186.53,309348.90,689.58
19.90,264185.76,309348.85,689.25
20.00,264185.00,309348.81,688.94
20.10,264184.23,309348.76,688.64
20.20,264183.45,309348.73,688.32
20.30,264182.66,309348.70,688.00
20.40,264181.87,309348.66,687.66
20.50,264181.07,309348.63,687.31
20.60,264180.27,309348.60,686.95
20.70,264179.47,309348.58,686.59
20.80,264178.67,309348.56,686.23
20.90,264177.87,309348.54,685.85
21.00,264177.08,309348.53,685.48
21.10,264176.29,309348.53,685.11
21.20,264175.50,309348.53,684.74
