time,x,y,z
15.30,264333.60,309327.89,713.01
15.40,264334.00,309327.36,712.64
15.50,264334.39,309326.84,712.27
15.60,264334.77,309326.31,711.89
15.70,264335.16,309325.77,711.52
15.80,264335.54,309325.22,711.15
15.90,264335.92,309324.66,710.78
16.00,264336.31,309324.10,710.43
16.10,264336.70,309323.55,710.07
16.20,264337.07,309322.99,709.73
16.30,264337.44,309322.45,709.39
16.40,264337.81,309321.91,709.05
16.50,264338.19,309321.37,708.71
16.60,264338.57,309320.84,708.36
16.70,264338.95,309320.29,708.01
16.80,264339.33,309319.73,707.65
16.90,264339.71,309319.16,707.29
0.10,264300.01,309370.00,741.20
0.20,264300.04,309369.98,741.19
0.30,264300.08,309369.96,741.19
0.40,264300.12,309369.95,741.19
0.50,264300.18,309369.94,741.19
0.60,264300.26,309369.94,741.21
0.70,264300.33,309369.94,741.22
0.80,264300.40,309369.95,741.25
0.90,264300.46,309369.97,741.28
1.00,264300.55,309369.99,741.32
1.10,264300.65,309370.01,741.38
1.20,264300.76,309370.03,741.43
1.30,264300.87,309370.04,741.48
1.40,264300.98,309370.04,741.53
1.50,264301.10,309370.03,741.57
1.60,264301.21,309370.03,741.61
1.70,264301.32,309370.02,741.64
1.80,264301.43,309370.00,741.67
1.90,264301.53,309369.98,741.71
2.00,264301.63,309369.96,741.76
2.10,264301.74,309369.93,741.81
2.20,264301.85,309369.88,741.86
2.30,264301.96,309369.83,741.91
2.40,264302.08,309369.76,741.96
2.50,264302.20,309369.70,742.01
2.60,264302.31,309369.63,742.06
2.70,264302.42,309369.56,742.13
2.80,264302.54,309369.48,742.20
2.90,264302.66,309369.41,742.28
3.00,264302.80,309369.34,742.37
3.10,264302.93,309369.27,742.46
3.20,264303.06,309369.20,742.54
3.30,264303.19,309369.13,742.62
3.40,264303.32,309369.06,742.70
3.50,264303.46,309368.99,742.77
3.60,264303.59,309368.93,742.84
3.70,264303.70,309368.86,742.91
3.80,264303.80,309368.79,742.97
3.90,264303.90,309368.71,743.03
4.00,264303.99,309368.63,743.08
4.10,264304.08,309368.55,743.12
4.20,264304.16,309368.47,743.16
4.30,264304.24,309368.40,743.22
4.40,264304.32,309368.33,743.28
4.50,264304.41,309368.28,743.34
4.60,264304.50,309368.22,743.41
4.70,264304.59,309368.15,743.49
4.80,264304.68,309368.08,743.58
4.90,264304.78,309368.01,743.67
5.00,264304.89,309367.95,743.76
5.10,264305.00,309367.89,743.87
5.20,264305.11,309367.84,743.97
5.30,264305.21,309367.77,744.08
5.40,264305.31,309367.69,744.18
5.50,264305.42,309367.61,744.30
5.60,264305.54,309367.53,744.41
5.70,264305.66,309367.47,744.52
5.80,264305.79,309367.40,744.61
5.90,264305.91,309367.34,744.69
6.00,264306.04,309367.28,744.77
6.10,264306.19,309367.21,744.85
6.20,264306.33,309367.14,744.93
6.30,264306.46,309367.06,745.01
6.40,264306.60,309366.99,745.09
6.50,264306.74,309366.92,745.17
6.60,264306.90,309366.84,745.27
6.70,264307.06,309366.78,745.38
6.80,264307.24,309366.72,745.49
6.90,264307.43,309366.67,745.60
7.00,264307.62,309366.60,745.70
7.10,264307.82,309366.55,745.80
7.20,264308.02,309366.49,745.92
7.30,264308.22,309366.43,746.05
7.40,264308.43,309366.35,746.16
7.50,264308.65,309366.28,746.28
7.60,264308.87,309366.21,746.40
7.70,264309.08,309366.15,746.52
7.80,264309.29,309366.10,746.63
7.90,264309.51,309366.04,746.75
8.00,264309.74,309365.99,746.87
8.10,264309.98,309365.94,747.00
8.20,264310.21,309365.87,747.11
8.30,264310.44,309365.79,747.22
8.40,264310.69,309365.72,747.33
8.50,264310.93,309365.64,747.45
8.60,264311.19,309365.56,747.56
8.70,264311.43,309365.48,747.68
8.80,264311.68,309365.40,747.81
8.90,264311.95,309365.32,747.95
9.00,264312.22,309365.23,748.08
9.10,264312.50,309365.14,748.21
9.20,264312.78,309365.06,748.34
9.30,264313.06,309364.97,748.48
9.40,264313.34,309364.90,748.62
9.50,264313.62,309364.84,748.78
9.60,264313.91,309364.78,748.94
9.70,264314.21,309364.73,749.11
9.80,264314.51,309364.67,749.29
9.90,264314.81,309364.61,749.48
10.00,264315.11,309364.55,749.67
10.10,264315.43,309364.49,749.87
10.20,264315.75,309364.41,750.09
10.30,264316.09,309364.34,750.30
10.40,264316.44,309364.28,750.52
10.50,264316.80,309364.22,750.74
10.60,264317.16,309364.17,750.97
10.70,264317.52,309364.10,751.21
10.80,264317.87,309364.04,751.45
10.90,264318.23,309363.98,751.67
11.00,264318.58,309363.93,751.89
11.10,264318.91,309363.87,752.11
11.20,264319.24,309363.82,752.34
11.30,264319.57,309363.78,752.57
11.40,264319.91,309363.73,752.81
11.50,264320.26,309363.68,753.07
11.60,264320.61,309363.63,753.33
11.70,264320.96,309363.59,753.59
11.80,264321.31,309363.56,753.87
11.90,264321.66,309363.52,754.15
12.00,264322.00,309363.48,754.45
12.10,264322.36,309363.44,754.74
12.20,264322.72,309363.39,755.02
12.30,264323.08,309363.36,755.31
12.40,264323.45,309363.34,755.60
12.50,264323.82,309363.32,755.89
