time,x,y,z
30.30,264076.78,309413.56,612.96
30.40,264076.01,309413.83,612.45
30.50,264075.26,309414.10,611.95
30.60,264074.50,309414.37,611.44
30.70,264073.74,309414.64,610.94
30.80,264072.98,309414.92,610.44
30.90,264072.23,309415.20,609.94
31.00,264071.47,309415.48,609.44
31.10,264070.71,309415.76,608.94
31.20,264069.95,309416.05,608.44
0.10,264300.00,309370.00,741.20
0.20,264300.00,309370.00,741.19
0.30,264299.99,309369.99,741.17
0.40,264299.98,309369.99,741.16
0.50,264299.97,309369.97,741.13
0.60,264299.97,309369.96,741.10
0.70,264299.96,309369.95,741.07
0.80,264299.94,309369.93,741.05
0.90,264299.93,309369.92,741.02
1.00,264299.91,309369.90,740.99
1.10,264299.88,309369.89,740.96
1.20,264299.85,309369.88,740.93
1.30,264299.82,309369.89,740.89
1.40,264299.78,309369.89,740.85
1.50,264299.74,309369.90,740.81
1.60,264299.69,309369.91,740.75
1.70,264299.65,309369.92,740.68
1.80,264299.61,309369.93,740.61
1.90,264299.58,309369.93,740.52
2.00,264299.55,309369.94,740.44
2.10,264299.51,309369.95,740.35
2.20,264299.47,309369.96,740.24
2.30,264299.43,309369.98,740.15
2.40,264299.38,309369.99,740.06
2.50,264299.32,309370.00,739.95
2.60,264299.26,309370.00,739.85
2.70,264299.21,309369.99,739.74
2.80,264299.15,309370.00,739.62
2.90,264299.09,309370.00,739.50
3.00,264299.02,309370.02,739.38
3.10,264298.93,309370.03,739.27
3.20,264298.84,309370.04,739.14
3.30,264298.74,309370.04,739.02
3.40,264298.64,309370.04,738.89
3.50,264298.53,309370.05,738.78
3.60,264298.42,309370.05,738.66
3.70,264298.31,309370.04,738.52
3.80,264298.22,309370.03,738.38
3.90,264298.12,309370.03,738.23
4.00,264298.03,309370.03,738.07
4.10,264297.93,309370.02,737.91
4.20,264297.83,309370.01,737.74
4.30,264297.72,309370.00,737.57
4.40,264297.60,309369.98,737.39
4.50,264297.47,309369.97,737.20
4.60,264297.35,309369.96,737.01
4.70,264297.22,309369.96,736.81
4.80,264297.08,309369.96,736.62
4.90,264296.96,309369.95,736.43
5.00,264296.84,309369.94,736.24
5.10,264296.73,309369.93,736.05
5.20,264296.60,309369.91,735.85
5.30,264296.46,309369.88,735.65
5.40,264296.33,309369.84,735.42
5.50,264296.18,309369.81,735.18
5.60,264296.03,309369.77,734.93
5.70,264295.88,309369.72,734.67
5.80,264295.72,309369.67,734.41
5.90,264295.56,309369.61,734.16
6.00,264295.39,309369.54,733.91
6.10,264295.21,309369.48,733.64
6.20,264295.02,309369.43,733.36
6.30,264294.83,309369.37,733.07
6.40,264294.62,309369.32,732.78
6.50,264294.41,309369.26,732.50
6.60,264294.19,309369.20,732.22
6.70,264293.98,309369.14,731.94
6.80,264293.76,309369.08,731.66
6.90,264293.55,309369.02,731.36
7.00,264293.33,309368.96,731.05
