time,x,y,z
15.60,264293.98,309448.54,736.41
15.70,264294.14,309449.33,736.21
0.10,264300.00,309370.00,741.20
0.20,264299.99,309370.02,741.19
0.30,264299.98,309370.04,741.17
0.40,264299.96,309370.07,741.13
0.50,264299.93,309370.10,741.09
0.60,264299.89,309370.14,741.05
0.70,264299.87,309370.17,741.00
0.80,264299.84,309370.21,740.95
0.90,264299.81,309370.26,740.90
1.00,264299.77,309370.31,740.83
1.10,264299.72,309370.36,740.76
1.20,264299.64,309370.42,740.68
1.30,264299.56,309370.49,740.59
1.40,264299.48,309370.57,740.49
1.50,264299.38,309370.65,740.37
1.60,264299.28,309370.73,740.26
1.70,264299.16,309370.83,740.15
1.80,264299.03,309370.93,740.04
1.90,264298.88,309371.03,739.92
2.00,264298.72,309371.14,739.80
2.10,264298.55,309371.25,739.67
2.20,264298.38,309371.37,739.54
2.30,264298.20,309371.50,739.39
2.40,264298.03,309371.63,739.23
2.50,264297.86,309371.78,739.08
2.60,264297.68,309371.92,738.94
2.70,264297.50,309372.06,738.79
2.80,264297.31,309372.22,738.65
2.90,264297.11,309372.39,738.51
3.00,264296.89,309372.55,738.36
3.10,264296.67,309372.72,738.20
3.20,264296.44,309372.89,738.04
3.30,264296.22,309373.07,737.88
3.40,264295.99,309373.24,737.71
3.50,264295.74,309373.41,737.55
3.60,264295.49,309373.59,737.38
3.70,264295.25,309373.76,737.19
3.80,264295.01,309373.95,736.98
3.90,264294.76,309374.14,736.75
4.00,264294.50,309374.35,736.53
4.10,264294.22,309374.56,736.29
4.20,264293.93,309374.78,736.05
4.30,264293.62,309375.01,735.80
4.40,264293.31,309375.24,735.54
4.50,264292.99,309375.48,735.27
4.60,264292.66,309375.72,734.99
4.70,264292.31,309375.98,734.70
4.80,264291.97,309376.25,734.39
4.90,264291.61,309376.53,734.08
5.00,264291.24,309376.80,733.77
5.10,264290.87,309377.08,733.44
5.20,264290.49,309377.37,733.11
5.30,264290.12,309377.65,732.79
5.40,264289.75,309377.94,732.46
5.50,264289.38,309378.23,732.12
5.60,264289.01,309378.53,731.76
5.70,264288.63,309378.83,731.39
5.80,264288.25,309379.13,731.02
