time,x,y,z
8.00,264349.17,309377.96,745.90
8.10,264349.97,309378.08,745.87
8.20,264350.78,309378.19,745.83
8.30,264351.58,309378.31,745.80
8.40,264352.38,309378.42,745.77
8.50,264353.18,309378.53,745.74
8.60,264353.98,309378.66,745.69
8.70,264354.78,309378.78,745.64
8.80,264355.58,309378.91,745.61
8.90,264356.38,309379.04,745.57
9.00,264357.18,309379.16,745.54
9.10,264357.99,309379.28,745.50
9.20,264358.79,309379.41,745.48
9.30,264359.60,309379.53,745.44
9.40,264360.39,309379.65,745.40
9.50,264361.20,309379.78,745.36
9.60,264362.00,309379.91,745.32
9.70,264362.80,309380.04,745.28
9.80,264363.61,309380.16,745.22
9.90,264364.41,309380.29,745.16
0.10,264300.00,309370.00,741.20
0.20,264300.00,309370.00,741.19
0.30,264300.02,309370.00,741.17
0.40,264300.05,309370.02,741.16
0.50,264300.09,309370.04,741.15
0.60,264300.13,309370.07,741.14
0.70,264300.19,309370.11,741.13
0.80,264300.26,309370.15,741.11
0.90,264300.34,309370.19,741.09
1.00,264300.44,309370.24,741.07
1.10,264300.55,309370.31,741.07
1.20,264300.68,309370.37,741.06
1.30,264300.83,309370.44,741.04
1.40,264300.98,309370.51,741.03
1.50,264301.14,309370.57,741.01
1.60,264301.31,309370.63,741.00
1.70,264301.49,309370.71,740.98
1.80,264301.69,309370.80,740.96
1.90,264301.90,309370.89,740.94
2.00,264302.13,309370.98,740.90
2.10,264302.36,309371.07,740.86
2.20,264302.60,309371.16,740.81
2.30,264302.85,309371.26,740.74
2.40,264303.11,309371.36,740.67
2.50,264303.39,309371.46,740.60
2.60,264303.68,309371.56,740.51
2.70,264303.97,309371.66,740.41
2.80,264304.27,309371.78,740.29
2.90,264304.58,309371.90,740.16
3.00,264304.92,309372.02,740.03
3.10,264305.27,309372.14,739.90
3.20,264305.65,309372.27,739.76
3.30,264306.05,309372.41,739.60
3.40,264306.47,309372.56,739.45
3.50,264306.92,309372.71,739.29
3.60,264307.37,309372.86,739.12
3.70,264307.82,309373.03,738.97
3.80,264308.28,309373.21,738.81
3.90,264308.74,309373.39,738.66
4.00,264309.22,309373.57,738.51
