time,x,y,z
5.60,264301.46,309377.63,733.06
5.70,264301.54,309377.88,732.75
5.80,264301.61,309378.14,732.45
5.90,264301.70,309378.40,732.14
6.00,264301.79,309378.66,731.82
0.10,264300.00,309370.00,741.21
0.20,264300.00,309370.02,741.20
0.30,264300.00,309370.03,741.20
0.40,264300.01,309370.05,741.20
0.50,264300.02,309370.07,741.21
0.60,264300.04,309370.09,741.21
0.70,264300.07,309370.13,741.19
0.80,264300.11,309370.17,741.15
0.90,264300.15,309370.21,741.12
1.00,264300.19,309370.25,741.09
1.10,264300.24,309370.30,741.04
1.20,264300.29,309370.35,741.00
1.30,264300.34,309370.39,740.96
1.40,264300.38,309370.44,740.92
1.50,264300.42,309370.50,740.88
1.60,264300.47,309370.55,740.84
1.70,264300.51,309370.61,740.80
1.80,264300.55,309370.67,740.77
1.90,264300.59,309370.74,740.74
2.00,264300.63,309370.81,740.70
2.10,264300.67,309370.89,740.68
2.20,264300.72,309370.96,740.65
2.30,264300.77,309371.04,740.62
2.40,264300.83,309371.13,740.59
2.50,264300.89,309371.22,740.57
2.60,264300.95,309371.32,740.54
2.70,264301.02,309371.44,740.52
2.80,264301.10,309371.55,740.49
2.90,264301.18,309371.67,740.47
3.00,264301.27,309371.79,740.45
3.10,264301.35,309371.92,740.43
3.20,264301.43,309372.05,740.39
3.30,264301.53,309372.19,740.35
3.40,264301.64,309372.33,740.32
3.50,264301.74,309372.47,740.27
3.60,264301.83,309372.61,740.22
3.70,264301.92,309372.74,740.18
3.80,264302.02,309372.87,740.14
3.90,264302.12,309373.00,740.10
4.00,264302.22,309373.12,740.06
4.10,264302.32,309373.24,740.02
4.20,264302.42,309373.36,739.98
4.30,264302.49,309373.50,739.95
4.40,264302.57,309373.63,739.93
4.50,264302.66,309373.75,739.91
4.60,264302.75,309373.86,739.90
4.70,264302.85,309373.98,739.89
4.80,264302.95,309374.10,739.88
4.90,264303.04,309374.23,739.86
5.00,264303.15,309374.36,739.84
5.10,264303.26,309374.48,739.82
5.20,264303.36,309374.61,739.79
5.30,264303.47,309374.74,739.76
5.40,264303.58,309374.88,739.75
5.50,264303.70,309375.01,739.75
5.60,264303.84,309375.13,739.74
5.70,264303.98,309375.25,739.72
5.80,264304.13,309375.37,739.70
5.90,264304.28,309375.49,739.67
6.00,264304.44,309375.61,739.62
6.10,264304.59,309375.73,739.56
6.20,264304.76,309375.88,739.50
6.30,264304.93,309376.02,739.42
6.40,264305.10,309376.17,739.33
6.50,264305.26,309376.32,739.23
6.60,264305.42,309376.46,739.14
6.70,264305.59,309376.62,739.05
6.80,264305.78,309376.78,738.94
6.90,264305.96,309376.94,738.85
7.00,264306.15,309377.10,738.76
7.10,264306.33,309377.27,738.67
7.20,264306.50,309377.44,738.59
7.30,264306.68,309377.62,738.50
7.40,264306.86,309377.80,738.41
7.50,264307.03,309377.99,738.33
7.60,264307.20,309378.19,738.24
7.70,264307.38,309378.37,738.16
7.80,264307.56,309378.56,738.07
7.90,264307.73,309378.75,737.98
8.00,264307.89,309378.95,737.89
8.10,264308.06,309379.17,737.80
8.20,264308.21,309379.39,737.69
8.30,264308.38,309379.62,737.59
8.40,264308.55,309379.85,737.48
8.50,264308.72,309380.09,737.37
8.60,264308.89,309380.33,737.27
8.70,264309.08,309380.58,737.16
8.80,264309.27,309380.82,737.05
8.90,264309.44,309381.06,736.94
9.00,264309.60,309381.32,736.83
9.10,264309.76,309381.58,736.72
9.20,264309.92,309381.86,736.59
9.30,264310.08,309382.13,736.45
9.40,264310.24,309382.41,736.29
9.50,264310.40,309382.70,736.14
