time,x,y,z
6.70,264311.52,309385.83,739.44
6.80,264311.99,309386.25,739.34
6.90,264312.49,309386.68,739.24
7.00,264313.00,309387.11,739.15
7.10,264313.51,309387.54,739.05
7.20,264314.03,309387.98,738.94
7.30,264314.57,309388.42,738.84
7.40,264315.11,309388.86,738.74
7.50,264315.66,309389.30,738.64
7.60,264316.21,309389.75,738.53
7.70,264316.77,309390.19,738.43
7.80,264317.34,309390.64,738.32
7.90,264317.92,309391.09,738.21
8.00,264318.52,309391.55,738.11
8.10,264319.12,309392.01,738.00
0.10,264299.98,309370.00,741.20
0.20,264299.95,309370.00,741.17
0.30,264299.89,309370.01,741.12
0.40,264299.80,309370.02,741.06
0.50,264299.69,309370.03,740.98
0.60,264299.55,309370.05,740.89
0.70,264299.38,309370.08,740.79
0.80,264299.20,309370.10,740.68
0.90,264298.98,309370.13,740.54
1.00,264298.74,309370.16,740.40
1.10,264298.47,309370.20,740.23
1.20,264298.16,309370.25,740.05
1.30,264297.83,309370.30,739.86
1.40,264297.47,309370.35,739.65
1.50,264297.08,309370.40,739.41
1.60,264296.66,309370.47,739.16
1.70,264296.21,309370.54,738.89
1.80,264295.73,309370.62,738.59
1.90,264295.23,309370.69,738.28
2.00,264294.70,309370.78,737.94
2.10,264294.14,309370.87,737.60
2.20,264293.55,309370.96,737.25
2.30,264292.94,309371.06,736.88
2.40,264292.30,309371.15,736.50
2.50,264291.64,309371.24,736.11
2.60,264290.96,309371.34,735.71
2.70,264290.26,309371.43,735.30
2.80,264289.52,309371.53,734.87
2.90,264288.76,309371.63,734.43
3.00,264287.98,309371.73,733.98
3.10,264287.17,309371.83,733.52
3.20,264286.36,309371.93,733.05
3.30,264285.56,309372.04,732.57
3.40,264284.76,309372.15,732.07
3.50,264283.95,309372.27,731.57
3.60,264283.15,309372.38,731.06
3.70,264282.34,309372.50,730.56
3.80,264281.54,309372.61,730.05
3.90,264280.73,309372.72,729.54
4.00,264279.93,309372.84,729.04
4.10,264279.12,309372.95,728.53
4.20,264278.31,309373.05,728.02
4.30,264277.51,309373.15,727.52
4.40,264276.70,309373.25,727.00
4.50,264275.89,309373.34,726.50
4.60,264275.09,309373.43,725.99
4.70,264274.28,309373.51,725.49
4.80,264273.47,309373.60,724.98
4.90,264272.66,309373.68,724.48
5.00,264271.85,309373.76,723.97
5.10,264271.04,309373.83,723.46
5.20,264270.24,309373.90,722.96
5.30,264269.43,309373.97,722.45
5.40,264268.61,309374.03,721.95
5.50,264267.80,309374.09,721.44
5.60,264266.99,309374.15,720.94
5.70,264266.18,309374.21,720.43
5.80,264265.37,309374.27,719.92
5.90,264264.56,309374.34,719.42
6.00,264263.75,309374.40,718.92
6.10,264262.94,309374.47,718.41
6.20,264262.13,309374.53,717.91
6.30,264261.32,309374.59,717.41
6.40,264260.51,309374.66,716.90
6.50,264259.71,309374.72,716.40
6.60,264258.90,309374.79,715.89
6.70,264258.08,309374.87,715.38
6.80,264257.27,309374.95,714.87
6.90,264256.46,309375.04,714.36
7.00,264255.66,309375.12,713.86
7.10,264254.85,309375.20,713.36
7.20,264254.04,309375.29,712.85
7.30,264253.24,309375.38,712.35
7.40,264252.43,309375.47,711.85
7.50,264251.62,309375.56,711.34
7.60,264250.82,309375.65,710.83
7.70,264250.01,309375.75,710.33
7.80,264249.21,309375.85,709.82
7.90,264248.40,309375.95,709.32
8.00,264247.60,309376.06,708.82
8.10,264246.79,309376.16,708.31
8.20,264245.99,309376.27,707.81
8.30,264245.18,309376.38,707.30
8.40,264244.37,309376.48,706.80
8.50,264243.56,309376.58,706.29
