time,x,y,z
9.20,264298.77,309371.76,732.15
9.30,264298.70,309371.75,731.96
9.40,264298.63,309371.73,731.75
9.50,264298.56,309371.72,731.54
9.60,264298.49,309371.71,731.33
9.70,264298.41,309371.69,731.14
9.80,264298.33,309371.68,730.96
9.90,264298.24,309371.67,730.79
10.00,264298.15,309371.68,730.62
10.10,264298.06,309371.68,730.47
10.20,264297.95,309371.68,730.31
10.30,264297.85,309371.67,730.15
10.40,264297.74,309371.65,729.99
10.50,264297.64,309371.63,729.83
10.60,264297.54,309371.60,729.67
10.70,264297.44,309371.59,729.52
10.80,264297.33,309371.57,729.36
10.90,264297.22,309371.56,729.20
0.10,264300.00,309370.00,741.20
0.20,264300.00,309369.98,741.19
0.30,264299.98,309369.96,741.16
0.40,264299.97,309369.93,741.12
0.50,264299.95,309369.91,741.08
0.60,264299.93,309369.88,741.03
0.70,264299.90,309369.84,740.99
0.80,264299.87,309369.79,740.95
0.90,264299.83,309369.72,740.89
1.00,264299.79,309369.64,740.81
1.10,264299.74,309369.55,740.72
1.20,264299.70,309369.46,740.62
1.30,264299.66,309369.37,740.52
1.40,264299.62,309369.27,740.41
1.50,264299.56,309369.15,740.31
1.60,264299.51,309369.01,740.22
1.70,264299.46,309368.88,740.13
1.80,264299.41,309368.74,740.05
1.90,264299.33,309368.61,739.97
2.00,264299.25,309368.47,739.86
2.10,264299.17,309368.34,739.74
2.20,264299.08,309368.20,739.61
2.30,264298.98,309368.06,739.47
2.40,264298.89,309367.91,739.32
2.50,264298.80,309367.75,739.16
2.60,264298.71,309367.57,738.99
2.70,264298.62,309367.40,738.82
2.80,264298.53,309367.22,738.64
2.90,264298.45,309367.04,738.46
3.00,264298.35,309366.85,738.26
3.10,264298.25,309366.66,738.05
3.20,264298.14,309366.46,737.83
3.30,264298.03,309366.25,737.61
3.40,264297.90,309366.03,737.38
3.50,264297.77,309365.80,737.14
3.60,264297.63,309365.56,736.90
3.70,264297.47,309365.30,736.64
3.80,264297.31,309365.02,736.38
3.90,264297.14,309364.73,736.11
4.00,264296.97,309364.42,735.84
4.10,264296.80,309364.11,735.57
4.20,264296.62,309363.80,735.28
4.30,264296.42,309363.48,735.00
4.40,264296.23,309363.14,734.71
4.50,264296.03,309362.78,734.41
4.60,264295.82,309362.42,734.11
4.70,264295.60,309362.05,733.82
4.80,264295.37,309361.68,733.53
4.90,264295.12,309361.31,733.22
5.00,264294.86,309360.94,732.91
5.10,264294.58,309360.56,732.60
5.20,264294.29,309360.19,732.30
5.30,264293.98,309359.80,732.00
5.40,264293.66,309359.40,731.70
5.50,264293.32,309359.00,731.40
5.60,264292.98,309358.59,731.09
5.70,264292.63,309358.18,730.78
5.80,264292.28,309357.77,730.46
5.90,264291.91,309357.35,730.14
6.00,264291.53,309356.92,729.81
6.10,264291.14,309356.48,729.46
6.20,264290.75,309356.03,729.10
6.30,264290.36,309355.57,728.74
6.40,264289.95,309355.10,728.38
6.50,264289.54,309354.62,728.03
6.60,264289.13,309354.12,727.68
6.70,264288.71,309353.62,727.32
6.80,264288.28,309353.11,726.97
6.90,264287.84,309352.60,726.61
7.00,264287.38,309352.09,726.24
7.10,264286.90,309351.57,725.86
7.20,264286.41,309351.05,725.47
7.30,264285.92,309350.53,725.08
7.40,264285.42,309350.00,724.69
7.50,264284.90,309349.48,724.30
7.60,264284.38,309348.96,723.91
7.70,264283.86,309348.43,723.52
7.80,264283.33,309347.88,723.12
7.90,264282.80,309347.33,722.73
8.00,264282.25,309346.78,722.34
8.10,264281.68,309346.22,721.94
8.20,264281.10,309345.66,721.53
8.30,264280.53,309345.10,721.11
8.40,264279.95,309344.53,720.69
8.50,264279.37,309343.97,720.27
8.60,264278.79,309343.41,719.85
8.70,264278.21,309342.86,719.43
8.80,264277.63,309342.31,719.03
8.90,264277.04,309341.75,718.62
9.00,264276.46,309341.20,718.23
9.10,264275.87,309340.64,717.84
9.20,264275.29,309340.08,717.45
9.30,264274.71,309339.51,717.05
9.40,264274.13,309338.96,716.63
9.50,264273.55,309338.41,716.20
9.60,264272.95,309337.86,715.77
9.70,264272.35,309337.32,715.34
9.80,264271.75,309336.78,714.90
9.90,264271.15,309336.24,714.45
10.00,264270.56,309335.70,714.00
10.10,264269.97,309335.16,713.55
10.20,264269.37,309334.62,713.10
