time,x,y,z
32.00,264472.91,309444.28,797.75
32.10,264473.60,309444.63,797.87
32.20,264474.28,309444.99,797.99
0.10,264300.00,309370.00,741.21
0.20,264300.02,309370.01,741.23
0.30,264300.05,309370.02,741.25
0.40,264300.09,309370.03,741.27
0.50,264300.12,309370.05,741.31
0.60,264300.15,309370.07,741.36
0.70,264300.19,309370.10,741.42
0.80,264300.24,309370.13,741.48
0.90,264300.29,309370.18,741.53
1.00,264300.35,309370.23,741.58
1.10,264300.41,309370.30,741.62
1.20,264300.48,309370.37,741.67
1.30,264300.55,309370.44,741.71
1.40,264300.62,309370.51,741.75
1.50,264300.71,309370.60,741.78
1.60,264300.78,309370.69,741.83
1.70,264300.86,309370.78,741.88
1.80,264300.95,309370.87,741.94
1.90,264301.03,309370.97,742.00
2.00,264301.11,309371.06,742.05
2.10,264301.18,309371.17,742.10
2.20,264301.26,309371.29,742.14
2.30,264301.33,309371.42,742.18
2.40,264301.41,309371.55,742.21
2.50,264301.47,309371.69,742.24
2.60,264301.55,309371.84,742.28
2.70,264301.64,309372.00,742.33
2.80,264301.72,309372.17,742.37
2.90,264301.81,309372.35,742.41
3.00,264301.89,309372.54,742.46
3.10,264301.98,309372.73,742.51
3.20,264302.06,309372.93,742.55
3.30,264302.15,309373.14,742.60
3.40,264302.25,309373.36,742.65
3.50,264302.35,309373.59,742.71
3.60,264302.48,309373.83,742.77
3.70,264302.60,309374.07,742.84
3.80,264302.73,309374.31,742.92
3.90,264302.87,309374.55,742.99
4.00,264303.02,309374.78,743.08
4.10,264303.18,309375.02,743.16
4.20,264303.35,309375.25,743.25
4.30,264303.54,309375.50,743.34
4.40,264303.74,309375.74,743.43
4.50,264303.96,309375.98,743.53
4.60,264304.19,309376.22,743.63
4.70,264304.44,309376.47,743.74
4.80,264304.70,309376.72,743.83
4.90,264304.96,309376.97,743.94
5.00,264305.22,309377.23,744.04
5.10,264305.50,309377.50,744.14
5.20,264305.78,309377.78,744.24
5.30,264306.07,309378.06,744.33
5.40,264306.36,309378.35,744.42
5.50,264306.66,309378.65,744.50
5.60,264306.97,309378.95,744.58
5.70,264307.28,309379.25,744.66
5.80,264307.61,309379.56,744.75
5.90,264307.93,309379.86,744.82
6.00,264308.24,309380.18,744.89
6.10,264308.57,309380.51,744.95
6.20,264308.90,309380.85,745.01
6.30,264309.24,309381.20,745.08
6.40,264309.59,309381.55,745.14
6.50,264309.94,309381.91,745.19
6.60,264310.30,309382.27,745.23
6.70,264310.65,309382.64,745.26
6.80,264311.03,309383.00,745.29
6.90,264311.42,309383.38,745.31
7.00,264311.80,309383.77,745.33
7.10,264312.18,309384.16,745.35
7.20,264312.55,309384.56,745.35
7.30,264312.93,309384.97,745.35
7.40,264313.31,309385.38,745.33
7.50,264313.70,309385.79,745.31
7.60,264314.09,309386.21,745.30
7.70,264314.48,309386.64,745.29
7.80,264314.88,309387.07,745.27
7.90,264315.29,309387.50,745.25
8.00,264315.71,309387.94,745.23
8.10,264316.13,309388.39,745.21
8.20,264316.55,309388.86,745.18
8.30,264316.98,309389.32,745.15
8.40,264317.43,309389.79,745.11
8.50,264317.88,309390.28,745.08
8.60,264318.35,309390.77,745.05
8.70,264318.83,309391.27,745.02
8.80,264319.30,309391.76,744.99
8.90,264319.78,309392.26,744.94
9.00,264320.26,309392.77,744.90
9.10,264320.74,309393.28,744.86
9.20,264321.23,309393.79,744.80
9.30,264321.71,309394.31,744.74
9.40,264322.20,309394.84,744.68
9.50,264322.69,309395.38,744.61
9.60,264323.18,309395.93,744.54
9.70,264323.68,309396.49,744.46
