time,x,y,z
60.10,263966.11,309432.03,557.11
60.20,263966.17,309432.57,556.61
60.30,263966.23,309433.10,556.11
60.40,263966.28,309433.64,555.60
60.50,263966.33,309434.19,555.10
60.60,263966.38,309434.74,554.59
60.70,263966.44,309435.31,554.09
60.80,263966.49,309435.87,553.59
60.90,263966.55,309436.44,553.08
61.00,263966.62,309437.01,552.57
61.10,263966.69,309437.59,552.07
61.20,263966.77,309438.18,551.57
61.30,263966.85,309438.77,551.06
61.40,263966.94,309439.37,550.56
0.10,264300.01,309370.00,741.21
0.20,264300.04,309369.99,741.23
0.30,264300.09,309369.98,741.25
0.40,264300.17,309369.98,741.26
0.50,264300.28,309369.97,741.27
0.60,264300.41,309369.97,741.29
0.70,264300.57,309369.97,741.31
0.80,264300.75,309369.97,741.32
0.90,264300.97,309369.98,741.34
1.00,264301.21,309369.99,741.36
1.10,264301.47,309370.01,741.39
1.20,264301.76,309370.03,741.42
1.30,264302.07,309370.05,741.45
1.40,264302.40,309370.06,741.49
1.50,264302.75,309370.07,741.53
1.60,264303.12,309370.09,741.58
1.70,264303.52,309370.12,741.63
1.80,264303.95,309370.14,741.67
1.90,264304.40,309370.16,741.71
2.00,264304.88,309370.19,741.75
2.10,264305.37,309370.22,741.80
2.20,264305.89,309370.27,741.85
2.30,264306.42,309370.32,741.89
2.40,264306.98,309370.37,741.93
2.50,264307.55,309370.43,741.97
2.60,264308.14,309370.48,742.02
2.70,264308.75,309370.53,742.09
2.80,264309.38,309370.59,742.17
2.90,264310.03,309370.65,742.24
3.00,264310.71,309370.70,742.31
3.10,264311.42,309370.76,742.38
3.20,264312.13,309370.83,742.44
3.30,264312.85,309370.91,742.50
3.40,264313.60,309371.00,742.57
3.50,264314.38,309371.09,742.64
3.60,264315.19,309371.19,742.71
3.70,264315.99,309371.28,742.79
3.80,264316.80,309371.36,742.86
3.90,264317.61,309371.45,742.94
4.00,264318.41,309371.54,743.02
4.10,264319.22,309371.63,743.11
4.20,264320.02,309371.71,743.21
4.30,264320.83,309371.79,743.31
4.40,264321.63,309371.85,743.43
4.50,264322.43,309371.92,743.55
4.60,264323.24,309371.99,743.68
4.70,264324.04,309372.06,743.80
4.80,264324.86,309372.13,743.93
4.90,264325.66,309372.20,744.06
5.00,264326.47,309372.28,744.18
5.10,264327.28,309372.36,744.31
5.20,264328.09,309372.43,744.44
5.30,264328.90,309372.50,744.57
5.40,264329.71,309372.57,744.70
5.50,264330.52,309372.64,744.82
5.60,264331.33,309372.72,744.95
5.70,264332.14,309372.79,745.09
5.80,264332.95,309372.87,745.22
5.90,264333.76,309372.95,745.34
6.00,264334.57,309373.01,745.46
6.10,264335.38,309373.08,745.58
6.20,264336.19,309373.14,745.70
6.30,264337.00,309373.22,745.82
6.40,264337.80,309373.29,745.93
6.50,264338.61,309373.36,746.04
6.60,264339.41,309373.44,746.15
6.70,264340.21,309373.52,746.25
6.80,264341.02,309373.60,746.36
6.90,264341.83,309373.68,746.48
7.00,264342.63,309373.76,746.60
7.10,264343.44,309373.83,746.72
7.20,264344.25,309373.90,746.85
7.30,264345.06,309373.96,746.99
7.40,264345.86,309374.03,747.14
7.50,264346.67,309374.10,747.30
7.60,264347.49,309374.16,747.47
7.70,264348.30,309374.22,747.65
7.80,264349.11,309374.27,747.84
7.90,264349.92,309374.33,748.03
8.00,264350.73,309374.39,748.24
8.10,264351.54,309374.45,748.45
8.20,264352.35,309374.52,748.65
8.30,264353.16,309374.58,748.85
8.40,264353.96,309374.63,749.04
8.50,264354.77,309374.68,749.23
8.60,264355.58,309374.73,749.42
8.70,264356.39,309374.79,749.60
8.80,264357.20,309374.86,749.78
8.90,264358.01,309374.93,749.95
9.00,264358.82,309374.98,750.12
9.10,264359.64,309375.02,750.30
9.20,264360.44,309375.07,750.47
9.30,264361.25,309375.12,750.66
9.40,264362.05,309375.16,750.84
9.50,264362.86,309375.21,751.02
9.60,264363.67,309375.26,751.20
9.70,264364.48,309375.31,751.37
9.80,264365.29,309375.36,751.56
9.90,264366.10,309375.41,751.75
10.00,264366.91,309375.46,751.95
10.10,264367.73,309375.51,752.14
10.20,264368.54,309375.56,752.34
10.30,264369.35,309375.61,752.53
10.40,264370.16,309375.66,752.74
10.50,264370.97,309375.71,752.95
10.60,264371.79,309375.75,753.17
10.70,264372.60,309375.78,753.38
10.80,264373.41,309375.81,753.59
10.90,264374.22,309375.84,753.80
11.00,264375.03,309375.87,754.01
11.10,264375.84,309375.90,754.21
