time,x,y,z
6.20,264292.26,309394.92,732.65
6.30,264292.10,309395.71,732.39
6.40,264291.95,309396.50,732.13
6.50,264291.80,309397.29,731.87
6.60,264291.64,309398.08,731.60
6.70,264291.48,309398.88,731.32
6.80,264291.33,309399.68,731.05
6.90,264291.17,309400.47,730.76
7.00,264291.01,309401.26,730.47
7.10,264290.84,309402.05,730.17
7.20,264290.66,309402.83,729.86
7.30,264290.48,309403.61,729.53
7.40,264290.30,309404.40,729.20
7.50,264290.14,309405.18,728.87
7.60,264289.98,309405.97,728.52
7.70,264289.83,309406.76,728.17
7.80,264289.68,309407.56,727.81
0.10,264300.00,309370.00,741.21
0.20,264300.01,309370.01,741.20
0.30,264300.00,309370.01,741.19
0.40,264299.98,309370.02,741.15
0.50,264299.94,309370.03,741.10
0.60,264299.90,309370.04,741.03
0.70,264299.84,309370.07,740.95
0.80,264299.78,309370.10,740.86
0.90,264299.70,309370.14,740.76
1.00,264299.61,309370.19,740.64
1.10,264299.53,309370.25,740.51
1.20,264299.45,309370.30,740.37
1.30,264299.36,309370.37,740.21
1.40,264299.26,309370.44,740.04
1.50,264299.16,309370.50,739.87
1.60,264299.04,309370.57,739.68
1.70,264298.93,309370.64,739.48
1.80,264298.81,309370.71,739.26
1.90,264298.68,309370.78,739.03
2.00,264298.55,309370.85,738.80
2.10,264298.41,309370.92,738.56
2.20,264298.27,309371.00,738.32
2.30,264298.11,309371.08,738.07
2.40,264297.95,309371.17,737.82
2.50,264297.79,309371.26,737.58
2.60,264297.62,309371.36,737.34
2.70,264297.44,309371.47,737.08
2.80,264297.26,309371.58,736.83
2.90,264297.07,309371.70,736.57
3.00,264296.87,309371.82,736.31
3.10,264296.66,309371.95,736.04
3.20,264296.44,309372.09,735.77
3.30,264296.21,309372.24,735.50
3.40,264295.98,309372.39,735.21
3.50,264295.75,309372.54,734.91
3.60,264295.51,309372.69,734.61
3.70,264295.28,309372.83,734.29
3.80,264295.04,309372.99,733.96
3.90,264294.81,309373.14,733.62
4.00,264294.56,309373.31,733.28
4.10,264294.30,309373.47,732.92
4.20,264294.02,309373.65,732.54
4.30,264293.73,309373.83,732.15
