time,x,y,z
6.10,264322.52,309381.14,740.39
6.20,264323.24,309381.49,740.40
6.30,264323.98,309381.84,740.41
6.40,264324.71,309382.18,740.42
0.10,264300.00,309370.01,741.20
0.20,264299.99,309370.03,741.19
0.30,264299.99,309370.05,741.18
0.40,264299.99,309370.07,741.15
0.50,264299.99,309370.09,741.12
0.60,264299.99,309370.12,741.08
0.70,264300.00,309370.15,741.03
0.80,264300.01,309370.20,740.97
0.90,264300.00,309370.26,740.91
1.00,264300.00,309370.32,740.85
1.10,264300.00,309370.39,740.79
1.20,264300.00,309370.46,740.73
1.30,264300.01,309370.55,740.67
1.40,264300.01,309370.63,740.61
1.50,264300.00,309370.71,740.54
1.60,264300.00,309370.80,740.47
1.70,264299.98,309370.90,740.38
1.80,264299.96,309370.99,740.27
1.90,264299.94,309371.08,740.15
2.00,264299.92,309371.17,740.02
2.10,264299.90,309371.27,739.88
2.20,264299.88,309371.36,739.74
2.30,264299.87,309371.45,739.59
2.40,264299.85,309371.54,739.43
2.50,264299.85,309371.63,739.27
2.60,264299.84,309371.73,739.10
2.70,264299.83,309371.83,738.95
2.80,264299.81,309371.92,738.80
2.90,264299.78,309372.01,738.65
3.00,264299.76,309372.11,738.50
3.10,264299.74,309372.21,738.34
3.20,264299.69,309372.31,738.17
3.30,264299.64,309372.42,737.99
3.40,264299.60,309372.54,737.80
3.50,264299.55,309372.64,737.61
3.60,264299.49,309372.74,737.41
3.70,264299.41,309372.84,737.19
3.80,264299.34,309372.94,736.96
3.90,264299.27,309373.06,736.74
4.00,264299.18,309373.20,736.52
4.10,264299.08,309373.35,736.31
4.20,264298.97,309373.52,736.09
4.30,264298.87,309373.68,735.87
4.40,264298.75,309373.84,735.64
4.50,264298.61,309374.01,735.41
4.60,264298.47,309374.18,735.18
4.70,264298.33,309374.37,734.95
4.80,264298.19,309374.56,734.73
4.90,264298.05,309374.75,734.50
5.00,264297.92,309374.95,734.27
5.10,264297.78,309375.13,734.05
5.20,264297.65,309375.32,733.83
5.30,264297.52,309375.49,733.60
5.40,264297.37,309375.67,733.36
5.50,264297.23,309375.84,733.13
5.60,264297.09,309376.01,732.89
