time,x,y,z
13.30,264387.02,309370.43,745.54
13.40,264387.81,309370.43,745.61
13.50,264388.60,309370.42,745.68
13.60,264389.39,309370.40,745.77
13.70,264390.19,309370.39,745.86
13.80,264391.00,309370.36,745.95
13.90,264391.80,309370.34,746.04
14.00,264392.60,309370.33,746.11
14.10,264393.41,309370.32,746.19
14.20,264394.21,309370.30,746.27
0.10,264300.00,309370.00,741.21
0.20,264299.99,309370.00,741.22
0.30,264299.97,309370.00,741.22
0.40,264299.94,309370.02,741.21
0.50,264299.90,309370.04,741.20
0.60,264299.85,309370.07,741.18
0.70,264299.79,309370.10,741.15
0.80,264299.71,309370.12,741.12
0.90,264299.61,309370.16,741.07
1.00,264299.49,309370.20,741.01
1.10,264299.35,309370.24,740.96
1.20,264299.20,309370.29,740.90
1.30,264299.03,309370.34,740.84
1.40,264298.85,309370.41,740.77
1.50,264298.65,309370.47,740.69
1.60,264298.45,309370.54,740.62
1.70,264298.22,309370.61,740.54
1.80,264297.98,309370.68,740.46
1.90,264297.72,309370.75,740.36
2.00,264297.44,309370.83,740.26
2.10,264297.14,309370.92,740.15
2.20,264296.82,309371.01,740.02
2.30,264296.50,309371.11,739.90
2.40,264296.16,309371.22,739.77
2.50,264295.80,309371.33,739.63
2.60,264295.42,309371.45,739.48
2.70,264295.03,309371.57,739.34
2.80,264294.63,309371.69,739.19
2.90,264294.20,309371.81,739.03
3.00,264293.76,309371.94,738.87
3.10,264293.31,309372.08,738.69
3.20,264292.85,309372.23,738.51
3.30,264292.37,309372.38,738.33
3.40,264291.88,309372.55,738.14
3.50,264291.38,309372.72,737.94
3.60,264290.86,309372.89,737.74
3.70,264290.34,309373.08,737.54
3.80,264289.80,309373.27,737.33
3.90,264289.26,309373.46,737.12
4.00,264288.71,309373.66,736.91
4.10,264288.16,309373.87,736.67
4.20,264287.59,309374.08,736.43
4.30,264287.01,309374.30,736.18
4.40,264286.41,309374.51,735.91
4.50,264285.81,309374.71,735.63
4.60,264285.18,309374.92,735.35
4.70,264284.54,309375.13,735.07
4.80,264283.88,309375.33,734.77
4.90,264283.21,309375.55,734.47
5.00,264282.52,309375.77,734.16
5.10,264281.81,309375.99,733.84
5.20,264281.10,309376.22,733.53
5.30,264280.37,309376.44,733.21
5.40,264279.63,309376.66,732.88
5.50,264278.89,309376.88,732.55
5.60,264278.13,309377.12,732.20
5.70,264277.36,309377.36,731.85
5.80,264276.59,309377.59,731.50
5.90,264275.82,309377.83,731.15
6.00,264275.04,309378.06,730.78
6.10,264274.27,309378.28,730.40
6.20,264273.49,309378.50,730.02
6.30,264272.73,309378.73,729.63
6.40,264271.96,309378.97,729.23
6.50,264271.19,309379.21,728.82
6.60,264270.42,309379.46,728.40
6.70,264269.66,309379.71,727.98
6.80,264268.89,309379.97,727.57
6.90,264268.13,309380.22,727.14
7.00,264267.36,309380.47,726.70
7.10,264266.60,309380.73,726.27
7.20,264265.83,309380.98,725.83
7.30,264265.07,309381.23,725.38
7.40,264264.30,309381.47,724.93
7.50,264263.54,309381.72,724.47
7.60,264262.76,309381.96,723.99
7.70,264262.00,309382.21,723.50
7.80,264261.22,309382.45,723.00
7.90,264260.46,309382.70,722.50
8.00,264259.69,309382.94,722.00
8.10,264258.92,309383.18,721.50
8.20,264258.16,309383.41,721.00
8.30,264257.39,309383.64,720.50
8.40,264256.62,309383.89,719.99
8.50,264255.86,309384.13,719.49
8.60,264255.09,309384.38,718.99
8.70,264254.32,309384.63,718.49
8.80,264253.55,309384.86,717.99
8.90,264252.77,309385.08,717.49
9.00,264252.00,309385.31,716.99
9.10,264251.22,309385.55,716.49
9.20,264250.45,309385.77,716.00
9.30,264249.67,309386.00,715.50
9.40,264248.89,309386.22,714.99
9.50,264248.12,309386.44,714.50
9.60,264247.35,309386.66,714.00
9.70,264246.57,309386.88,713.50
9.80,264245.80,309387.09,713.01
9.90,264245.03,309387.30,712.51
10.00,264244.26,309387.51,712.01
10.10,264243.49,309387.73,711.51
10.20,264242.72,309387.95,711.00
10.30,264241.94,309388.17,710.51
10.40,264241.17,309388.39,710.00
10.50,264240.39,309388.61,709.50
10.60,264239.62,309388.83,709.00
10.70,264238.84,309389.06,708.52
10.80,264238.07,309389.29,708.03
10.90,264237.30,309389.53,707.53
11.00,264236.53,309389.77,707.05
11.10,264235.76,309390.01,706.56
11.20,264234.99,309390.24,706.06
11.30,264234.21,309390.47,705.56
11.40,264233.43,309390.71,705.06
11.50,264232.66,309390.94,704.55
11.60,264231.89,309391.18,704.05
11.70,264231.13,309391.41,703.55
11.80,264230.35,309391.65,703.05
11.90,264229.58,309391.88,702.56
12.00,264228.81,309392.13,702.07
12.10,264228.05,309392.38,701.58
12.20,264227.28,309392.64,701.09
12.30,264226.51,309392.89,700.61
12.40,264225.75,309393.13,700.13
12.50,264224.99,309393.38,699.63
12.60,264224.22,309393.63,699.13
12.70,264223.47,309393.89,698.64
12.80,264222.71,309394.15,698.15
12.90,264221.96,309394.40,697.67
13.00,264221.18,309394.66,697.18
