time,x,y,z
8.90,264247.32,309388.59,706.98
9.00,264246.56,309388.87,706.48
9.10,264245.79,309389.15,705.98
9.20,264245.03,309389.43,705.47
9.30,264244.27,309389.71,704.97
0.10,264299.99,309370.00,741.21
0.20,264299.98,309370.01,741.20
0.30,264299.95,309370.03,741.19
0.40,264299.91,309370.06,741.17
0.50,264299.85,309370.10,741.14
0.60,264299.76,309370.13,741.10
0.70,264299.66,309370.17,741.05
0.80,264299.54,309370.22,741.00
0.90,264299.40,309370.27,740.94
1.00,264299.23,309370.33,740.87
1.10,264299.03,309370.41,740.80
1.20,264298.81,309370.48,740.71
1.30,264298.57,309370.57,740.63
1.40,264298.32,309370.66,740.53
1.50,264298.07,309370.77,740.43
1.60,264297.79,309370.89,740.32
1.70,264297.52,309371.02,740.21
1.80,264297.23,309371.17,740.10
1.90,264296.92,309371.32,739.99
2.00,264296.59,309371.48,739.87
2.10,264296.25,309371.64,739.75
2.20,264295.89,309371.82,739.62
2.30,264295.51,309372.01,739.49
2.40,264295.11,309372.20,739.34
2.50,264294.69,309372.41,739.18
2.60,264294.25,309372.62,739.01
2.70,264293.80,309372.85,738.84
2.80,264293.31,309373.08,738.67
2.90,264292.82,309373.32,738.50
3.00,264292.30,309373.58,738.33
3.10,264291.77,309373.84,738.15
3.20,264291.24,309374.11,737.98
3.30,264290.71,309374.40,737.80
3.40,264290.16,309374.70,737.62
3.50,264289.60,309375.02,737.43
3.60,264289.03,309375.34,737.23
3.70,264288.44,309375.68,737.02
3.80,264287.85,309376.02,736.82
3.90,264287.25,309376.38,736.61
4.00,264286.64,309376.74,736.40
4.10,264286.01,309377.12,736.19
4.20,264285.36,309377.51,735.98
4.30,264284.69,309377.90,735.78
4.40,264284.01,309378.30,735.57
4.50,264283.32,309378.71,735.36
4.60,264282.64,309379.12,735.14
4.70,264281.94,309379.54,734.93
4.80,264281.25,309379.96,734.71
4.90,264280.56,309380.38,734.49
5.00,264279.87,309380.80,734.27
5.10,264279.19,309381.23,734.05
5.20,264278.50,309381.66,733.82
5.30,264277.82,309382.09,733.58
5.40,264277.14,309382.52,733.35
5.50,264276.46,309382.96,733.10
5.60,264275.79,309383.40,732.86
5.70,264275.12,309383.85,732.61
5.80,264274.46,309384.31,732.38
5.90,264273.79,309384.77,732.14
6.00,264273.14,309385.23,731.90
6.10,264272.48,309385.69,731.64
6.20,264271.82,309386.16,731.38
6.30,264271.17,309386.63,731.12
6.40,264270.51,309387.10,730.86
6.50,264269.85,309387.56,730.60
6.60,264269.19,309388.02,730.33
6.70,264268.52,309388.48,730.06
6.80,264267.86,309388.93,729.79
6.90,264267.19,309389.38,729.52
7.00,264266.52,309389.83,729.25
7.10,264265.85,309390.28,728.99
7.20,264265.17,309390.73,728.71
7.30,264264.50,309391.18,728.43
7.40,264263.84,309391.64,728.14
7.50,264263.18,309392.09,727.85
7.60,264262.52,309392.56,727.55
7.70,264261.85,309393.02,727.24
7.80,264261.19,309393.49,726.93
7.90,264260.53,309393.95,726.62
8.00,264259.87,309394.41,726.31
8.10,264259.22,309394.88,726.01
8.20,264258.55,309395.34,725.71
8.30,264257.90,309395.81,725.41
8.40,264257.25,309396.28,725.12
8.50,264256.59,309396.75,724.82
8.60,264255.94,309397.22,724.52
8.70,264255.29,309397.69,724.22
8.80,264254.64,309398.17,723.92
8.90,264253.99,309398.65,723.61
9.00,264253.35,309399.13,723.31
9.10,264252.70,309399.61,723.00
9.20,264252.06,309400.09,722.69
9.30,264251.42,309400.59,722.37
9.40,264250.78,309401.08,722.04
9.50,264250.15,309401.57,721.72
9.60,264249.51,309402.06,721.40
9.70,264248.87,309402.55,721.08
9.80,264248.24,309403.04,720.76
9.90,264247.60,309403.53,720.44
10.00,264246.97,309404.03,720.12
10.10,264246.34,309404.53,719.80
10.20,264245.72,309405.03,719.49
10.30,264245.10,309405.54,719.18
10.40,264244.48,309406.06,718.86
10.50,264243.86,309406.57,718.53
10.60,264243.24,309407.08,718.22
10.70,264242.62,309407.60,717.90
10.80,264242.01,309408.11,717.58
10.90,264241.40,309408.63,717.26
11.00,264240.79,309409.15,716.93
11.10,264240.19,309409.67,716.62
11.20,264239.59,309410.20,716.30
11.30,264239.00,309410.73,715.98
11.40,264238.40,309411.27,715.65
11.50,264237.81,309411.82,715.33
