time,x,y,z
38.10,264523.61,309483.58,801.18
38.20,264524.40,309483.69,801.19
38.30,264525.19,309483.79,801.20
38.40,264525.98,309483.89,801.21
38.50,264526.78,309483.99,801.21
38.60,264527.56,309484.09,801.22
38.70,264528.34,309484.20,801.24
38.80,264529.14,309484.31,801.25
38.90,264529.93,309484.40,801.27
39.00,264530.73,309484.49,801.27
39.10,264531.53,309484.57,801.28
39.20,264532.32,309484.66,801.29
39.30,264533.10,309484.74,801.28
39.40,264533.88,309484.83,801.28
39.50,264534.66,309484.91,801.28
0.10,264299.99,309370.00,741.20
0.20,264299.96,309370.00,741.19
0.30,264299.92,309369.99,741.16
0.40,264299.86,309369.99,741.10
0.50,264299.78,309369.99,741.03
0.60,264299.69,309370.00,740.94
0.70,264299.58,309370.01,740.84
0.80,264299.44,309370.01,740.72
0.90,264299.29,309370.02,740.59
1.00,264299.13,309370.02,740.45
1.10,264298.96,309370.01,740.30
1.20,264298.76,309370.02,740.15
1.30,264298.54,309370.03,739.98
1.40,264298.30,309370.04,739.80
1.50,264298.04,309370.04,739.61
1.60,264297.76,309370.05,739.40
1.70,264297.45,309370.05,739.17
1.80,264297.13,309370.05,738.94
1.90,264296.80,309370.05,738.69
2.00,264296.45,309370.05,738.43
2.10,264296.09,309370.05,738.16
2.20,264295.72,309370.03,737.88
2.30,264295.33,309370.02,737.60
2.40,264294.91,309370.00,737.31
2.50,264294.49,309369.98,737.02
2.60,264294.05,309369.96,736.73
2.70,264293.60,309369.95,736.44
2.80,264293.12,309369.94,736.13
2.90,264292.65,309369.94,735.82
3.00,264292.16,309369.94,735.48
3.10,264291.65,309369.93,735.15
3.20,264291.12,309369.93,734.81
3.30,264290.58,309369.92,734.45
3.40,264290.04,309369.91,734.09
3.50,264289.48,309369.90,733.72
3.60,264288.91,309369.89,733.33
3.70,264288.32,309369.87,732.92
3.80,264287.72,309369.86,732.51
3.90,264287.11,309369.86,732.09
4.00,264286.48,309369.85,731.65
4.10,264285.83,309369.84,731.21
4.20,264285.17,309369.84,730.74
4.30,264284.50,309369.83,730.27
4.40,264283.82,309369.82,729.78
4.50,264283.14,309369.81,729.28
4.60,264282.44,309369.80,728.78
4.70,264281.73,309369.78,728.28
4.80,264280.99,309369.76,727.78
4.90,264280.23,309369.74,727.28
5.00,264279.45,309369.72,726.76
5.10,264278.65,309369.70,726.25
5.20,264277.84,309369.68,725.75
5.30,264277.03,309369.66,725.24
5.40,264276.23,309369.65,724.74
5.50,264275.43,309369.64,724.23
5.60,264274.62,309369.62,723.73
5.70,264273.82,309369.62,723.23
5.80,264273.01,309369.61,722.73
5.90,264272.20,309369.60,722.23
6.00,264271.39,309369.59,721.72
6.10,264270.58,309369.59,721.22
6.20,264269.77,309369.58,720.71
6.30,264268.97,309369.57,720.20
6.40,264268.16,309369.55,719.70
6.50,264267.36,309369.54,719.20
6.60,264266.55,309369.53,718.69
6.70,264265.75,309369.52,718.18
6.80,264264.94,309369.52,717.68
6.90,264264.13,309369.52,717.17
7.00,264263.32,309369.52,716.67
7.10,264262.52,309369.52,716.16
7.20,264261.70,309369.51,715.66
7.30,264260.90,309369.51,715.15
7.40,264260.09,309369.50,714.65
7.50,264259.28,309369.49,714.13
7.60,264258.48,309369.47,713.63
7.70,264257.67,309369.45,713.13
7.80,264256.86,309369.44,712.62
7.90,264256.06,309369.42,712.12
8.00,264255.26,309369.41,711.62
8.10,264254.45,309369.39,711.11
8.20,264253.64,309369.36,710.61
8.30,264252.83,309369.33,710.11
8.40,264252.02,309369.30,709.62
8.50,264251.22,309369.27,709.12
8.60,264250.41,309369.24,708.61
8.70,264249.60,309369.22,708.11
8.80,264248.79,309369.19,707.60
8.90,264247.98,309369.16,707.10
9.00,264247.18,309369.14,706.60
9.10,264246.37,309369.12,706.10
9.20,264245.57,309369.10,705.59
9.30,264244.76,309369.08,705.09
9.40,264243.96,309369.07,704.59
9.50,264243.15,309369.06,704.08
9.60,264242.35,309369.04,703.57
9.70,264241.54,309369.03,703.06
9.80,264240.73,309369.01,702.56
9.90,264239.92,309369.01,702.05
10.00,264239.12,309369.00,701.55
10.10,264238.31,309369.00,701.04
10.20,264237.50,309369.00,700.54
10.30,264236.69,309369.01,700.04
10.40,264235.89,309369.02,699.53
10.50,264235.08,309369.02,699.04
