time,x,y,z
7.90,264329.62,309402.16,745.99
0.10,264300.00,309370.00,741.22
0.20,264300.02,309369.99,741.23
0.30,264300.05,309369.98,741.24
0.40,264300.11,309369.96,741.26
0.50,264300.20,309369.94,741.30
0.60,264300.29,309369.92,741.34
0.70,264300.40,309369.89,741.39
0.80,264300.52,309369.85,741.44
0.90,264300.66,309369.81,741.50
1.00,264300.80,309369.77,741.56
1.10,264300.94,309369.71,741.62
1.20,264301.11,309369.66,741.68
1.30,264301.29,309369.60,741.73
1.40,264301.48,309369.54,741.79
1.50,264301.69,309369.48,741.85
1.60,264301.92,309369.43,741.93
1.70,264302.17,309369.37,742.02
1.80,264302.46,309369.31,742.10
1.90,264302.76,309369.26,742.18
2.00,264303.08,309369.20,742.26
2.10,264303.40,309369.15,742.35
2.20,264303.73,309369.10,742.43
2.30,264304.08,309369.04,742.52
2.40,264304.45,309368.99,742.61
2.50,264304.83,309368.93,742.70
2.60,264305.24,309368.86,742.81
2.70,264305.68,309368.79,742.93
2.80,264306.13,309368.71,743.05
2.90,264306.59,309368.62,743.16
3.00,264307.09,309368.52,743.26
3.10,264307.60,309368.43,743.36
3.20,264308.13,309368.35,743.45
3.30,264308.67,309368.26,743.55
3.40,264309.23,309368.17,743.64
3.50,264309.82,309368.08,743.74
3.60,264310.43,309367.98,743.83
3.70,264311.06,309367.88,743.91
3.80,264311.71,309367.77,743.99
3.90,264312.36,309367.66,744.07
4.00,264313.04,309367.54,744.15
4.10,264313.72,309367.42,744.23
4.20,264314.43,309367.30,744.31
4.30,264315.16,309367.18,744.39
4.40,264315.90,309367.06,744.47
4.50,264316.65,309366.93,744.54
4.60,264317.42,309366.80,744.61
4.70,264318.21,309366.66,744.68
4.80,264319.01,309366.53,744.76
4.90,264319.81,309366.41,744.84
5.00,264320.61,309366.29,744.93
5.10,264321.41,309366.19,745.02
5.20,264322.21,309366.09,745.12
5.30,264323.01,309365.98,745.22
5.40,264323.80,309365.87,745.33
5.50,264324.60,309365.77,745.44
5.60,264325.40,309365.67,745.55
5.70,264326.20,309365.56,745.66
5.80,264327.00,309365.45,745.76
5.90,264327.80,309365.34,745.87
6.00,264328.60,309365.22,745.99
6.10,264329.41,309365.11,746.10
6.20,264330.21,309365.00,746.21
6.30,264331.01,309364.89,746.33
6.40,264331.81,309364.78,746.44
6.50,264332.60,309364.66,746.55
6.60,264333.40,309364.54,746.68
6.70,264334.19,309364.42,746.81
6.80,264334.99,309364.30,746.95
6.90,264335.79,309364.18,747.08
7.00,264336.59,309364.05,747.21
7.10,264337.38,309363.92,747.35
7.20,264338.18,309363.79,747.49
7.30,264338.98,309363.67,747.64
7.40,264339.78,309363.55,747.80
7.50,264340.57,309363.44,747.97
7.60,264341.38,309363.32,748.13
7.70,264342.18,309363.22,748.29
7.80,264342.98,309363.11,748.45
7.90,264343.78,309363.01,748.62
8.00,264344.58,309362.90,748.80
8.10,264345.39,309362.80,748.99
8.20,264346.19,309362.70,749.18
8.30,264346.98,309362.59,749.38
8.40,264347.78,309362.49,749.58
8.50,264348.59,309362.39,749.78
8.60,264349.39,309362.29,749.97
8.70,264350.20,309362.19,750.16
8.80,264351.00,309362.09,750.35
8.90,264351.80,309361.99,750.55
9.00,264352.60,309361.88,750.76
9.10,264353.40,309361.77,750.98
9.20,264354.19,309361.66,751.21
9.30,264354.99,309361.55,751.45
9.40,264355.78,309361.44,751.68
9.50,264356.58,309361.32,751.93
9.60,264357.38,309361.20,752.18
9.70,264358.18,309361.08,752.42
9.80,264358.97,309360.95,752.66
9.90,264359.77,309360.83,752.90
10.00,264360.57,309360.70,753.15
10.10,264361.36,309360.58,753.39
10.20,264362.17,309360.45,753.63
10.30,264362.97,309360.32,753.87
10.40,264363.77,309360.19,754.12
10.50,264364.57,309360.07,754.38
10.60,264365.36,309359.94,754.64
10.70,264366.16,309359.81,754.92
10.80,264366.95,309359.67,755.18
10.90,264367.75,309359.53,755.45
11.00,264368.55,309359.38,755.71
11.10,264369.34,309359.23,755.98
11.20,264370.13,309359.06,756.25
11.30,264370.92,309358.91,756.54
11.40,264371.72,309358.75,756.84
11.50,264372.51,309358.58,757.15
11.60,264373.30,309358.41,757.46
11.70,264374.09,309358.24,757.78
11.80,264374.87,309358.07,758.09
11.90,264375.66,309357.89,758.40
12.00,264376.45,309357.71,758.72
12.10,264377.24,309357.53,759.04
12.20,264378.03,309357.36,759.36
12.30,264378.82,309357.17,759.70
12.40,264379.60,309356.99,760.03
12.50,264380.39,309356.81,760.37
12.60,264381.18,309356.63,760.70
12.70,264381.96,309356.45,761.03
12.80,264382.75,309356.28,761.35
12.90,264383.54,309356.11,761.67
13.00,264384.32,309355.94,762.01
13.10,264385.11,309355.77,762.36
13.20,264385.89,309355.60,762.70
13.30,264386.68,309355.42,763.05
13.40,264387.47,309355.23,763.39
13.50,264388.25,309355.05,763.74
13.60,264389.03,309354.86,764.09
13.70,264389.82,309354.67,764.42
13.80,264390.61,309354.48,764.75
13.90,264391.39,309354.29,765.08
14.00,264392.18,309354.10,765.41
14.10,264392.96,309353.90,765.74
14.20,264393.75,309353.71,766.08
14.30,264394.54,309353.51,766.41
14.40,264395.32,309353.32,766.76
14.50,264396.11,309353.14,767.10
14.60,264396.89,309352.95,767.44
14.70,264397.67,309352.75,767.78
14.80,264398.46,309352.55,768.12
14.90,264399.23,309352.35,768.45
15.00,264400.01,309352.15,768.79
15.10,264400.78,309351.94,769.12
15.20,264401.56,309351.71,769.45
15.30,264402.35,309351.49,769.78
15.40,264403.13,309351.26,770.12
15.50,264403.91,309351.04,770.46
15.60,264404.69,309350.81,770.80
15.70,264405.46,309350.56,771.14
15.80,264406.22,309350.31,771.48
15.90,264406.98,309350.06,771.82
16.00,264407.76,309349.81,772.18
16.10,264408.51,309349.56,772.53
16.20,264409.26,309349.30,772.88
16.30,264410.00,309349.05,773.24
16.40,264410.75,309348.79,773.61
16.50,264411.51,309348.51,773.98
16.60,264412.26,309348.23,774.36
16.70,264413.01,309347.94,774.73
16.80,264413.77,309347.65,775.10
16.90,264414.52,309347.36,775.48
17.00,264415.27,309347.06,775.87
17.10,264416.01,309346.76,776.26
17.20,264416.76,309346.44,776.65
17.30,264417.50,309346.13,777.05
17.40,264418.24,309345.82,777.46
17.50,264418.98,309345.51,777.88
17.60,264419.71,309345.19,778.30
17.70,264420.45,309344.86,778.70
