time,x,y,z
11.60,264224.20,309380.55,698.51
11.70,264223.40,309380.66,698.01
11.80,264222.60,309380.76,697.50
11.90,264221.79,309380.86,697.01
12.00,264220.99,309380.96,696.53
12.10,264220.19,309381.07,696.04
12.20,264219.39,309381.16,695.56
0.10,264299.99,309370.01,741.21
0.20,264299.95,309370.04,741.22
0.30,264299.89,309370.08,741.22
0.40,264299.82,309370.14,741.22
0.50,264299.72,309370.22,741.22
0.60,264299.61,309370.32,741.22
0.70,264299.49,309370.43,741.22
0.80,264299.35,309370.56,741.23
0.90,264299.21,309370.71,741.23
1.00,264299.05,309370.87,741.25
1.10,264298.88,309371.05,741.26
1.20,264298.69,309371.23,741.27
1.30,264298.50,309371.43,741.28
1.40,264298.30,309371.65,741.31
1.50,264298.09,309371.88,741.35
1.60,264297.87,309372.13,741.38
1.70,264297.64,309372.39,741.41
1.80,264297.41,309372.66,741.44
1.90,264297.16,309372.95,741.48
2.00,264296.89,309373.26,741.53
2.10,264296.62,309373.59,741.57
2.20,264296.33,309373.93,741.61
2.30,264296.05,309374.29,741.65
2.40,264295.76,309374.66,741.68
2.50,264295.47,309375.05,741.73
2.60,264295.17,309375.46,741.77
2.70,264294.88,309375.88,741.81
2.80,264294.57,309376.32,741.84
2.90,264294.26,309376.77,741.89
3.00,264293.95,309377.24,741.93
3.10,264293.64,309377.72,741.97
3.20,264293.32,309378.21,742.03
3.30,264292.99,309378.72,742.09
3.40,264292.66,309379.25,742.16
3.50,264292.33,309379.79,742.21
3.60,264291.99,309380.34,742.27
3.70,264291.66,309380.91,742.34
3.80,264291.32,309381.49,742.40
3.90,264290.99,309382.09,742.47
4.00,264290.66,309382.71,742.54
4.10,264290.32,309383.34,742.60
4.20,264289.98,309383.99,742.67
4.30,264289.64,309384.64,742.73
4.40,264289.30,309385.31,742.80
4.50,264288.97,309386.00,742.87
4.60,264288.64,309386.71,742.94
4.70,264288.31,309387.43,743.02
4.80,264287.98,309388.17,743.09
4.90,264287.67,309388.91,743.16
5.00,264287.36,309389.65,743.24
5.10,264287.06,309390.40,743.32
5.20,264286.77,309391.15,743.40
5.30,264286.48,309391.90,743.48
5.40,264286.20,309392.66,743.57
5.50,264285.93,309393.41,743.66
5.60,264285.67,309394.17,743.75
5.70,264285.42,309394.94,743.85
5.80,264285.17,309395.70,743.94
5.90,264284.92,309396.47,744.04
6.00,264284.68,309397.24,744.15
6.10,264284.44,309398.01,744.26
6.20,264284.22,309398.78,744.37
6.30,264284.01,309399.56,744.48
